time_index,wind_0_MW,wind_0_N,wind_0_NE,wind_0_S,wind_0_SE,wind_1_MW,wind_1_N,wind_1_NE,wind_1_S,wind_1_SE,wind_2_MW,wind_2_N,wind_2_NE,wind_2_SE,solar_pv_0_MW,solar_pv_0_N,solar_pv_0_NE,solar_pv_0_SE,solar_pv_1_MW,solar_pv_1_N,solar_pv_1_NE,solar_pv_1_S,solar_pv_1_SE,solar_pv_2_MW,solar_pv_2_N,solar_pv_2_NE,solar_pv_2_S,solar_pv_2_SE
1815,0.017526146,0.028564244,0.087364528,0.221100407,0.107278111,0.035769407,0.040363222,0.044557199,0.254918482,0.056252979,0.008528596,0.034805709,0.035831703,0.02773913,0.578726806,0.490831141,0.567351667,0.723995,0.4953797,0.491782883,0.725560919,0.67632459,0.648384836,0.491943679,0.50545461,0.685231249,0.552580068,0.594767118
1816,0.010666071,0.030091321,0.077130899,0.22028425,0.10978171,0.025852786,0.028773256,0.033471291,0.237466239,0.050742874,0.004887963,0.032560189,0.038907911,0.007511387,0.575711211,0.499011893,0.634430833,0.69338,0.529606983,0.453450744,0.710704917,0.625640205,0.656296794,0.540522144,0.525133638,0.674848336,0.524056441,0.578109958
1817,0.004968058,0.03123433,0.078271513,0.213812242,0.118322502,0.016442672,0.018662642,0.025644017,0.238310616,0.055113962,0.003082985,0.029522867,0.030289614,0.00026087,0.52471605,0.520484585,0.6224725,0.65575,0.511923085,0.533508763,0.679234006,0.615856115,0.622826255,0.508842706,0.5340216,0.613404577,0.473684143,0.554541756
1818,0.003190534,0.031514513,0.083318374,0.225512761,0.136265059,0.010225902,0.012257255,0.024081992,0.249913055,0.057147431,0.001729575,0.025888966,0.029272766,0,0.525981883,0.518629319,0.650573333,0.61086,0.524634804,0.541272689,0.616683931,0.608943064,0.581467212,0.5144355,0.525963413,0.568752468,0.39762425,0.504290228
1819,0.002910401,0.036636115,0.09326187,0.260221709,0.157508964,0.008164236,0.010539588,0.025592437,0.28499956,0.071327076,0.000859018,0.023808593,0.036458213,0,0.554275433,0.454877149,0.545529167,0.52582,0.53193608,0.479322248,0.545591173,0.559386795,0.493684024,0.509779655,0.445483885,0.470368393,0.299437219,0.448151239
1820,0.003695462,0.042550514,0.117414057,0.292719861,0.174730744,0.010062753,0.007534706,0.030475792,0.344270031,0.093464765,0.001321498,0.022285394,0.031897826,0,0.488984838,0.359329851,0.4489275,0.53968,0.40225813,0.387596583,0.415290047,0.471263013,0.420015085,0.405693312,0.362791094,0.346019134,0.241606771,0.361882267
1821,0.003098041,0.05088647,0.138543746,0.332873142,0.200599546,0.014423429,0.005045767,0.043333504,0.374144372,0.122756135,0.000894426,0.019408863,0.066017452,0,0.364525377,0.234950896,0.169305,0.1573,0.272280215,0.325325,0.19830226,0.342609256,0.30067703,0.282805463,0.241307436,0.107545161,0.17200089,0.178893704
1822,0.004910519,0.054102772,0.154528505,0.358871353,0.247346876,0.024635211,0.006051716,0.069795196,0.361772264,0.158538441,0.001455805,0.015130408,0.077376027,0.00436853,0.102555337,0.084815106,0,0,0.081403935,0.086557107,0,0.152021115,3.03E-06,0.083264472,0.017268531,0,0.054657662,0
1823,0.011824993,0.078359506,0.23653745,0.369517529,0.296505376,0.034032165,0.020159256,0.133025745,0.385576646,0.215769808,0.004522439,0.016913641,0.059467271,0.026619462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,0.021674019,0.073066215,0.264244435,0.405294441,0.294123656,0.043229846,0.020500053,0.143763917,0.431652897,0.262610235,0.009711184,0.018609647,0.023883031,0.056592133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,0.032721886,0.065159461,0.258006948,0.412252229,0.279874573,0.051775895,0.014759362,0.137192165,0.478481987,0.287008941,0.01588583,0.022472563,0.024343357,0.064183023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,0.039221674,0.06354671,0.24080963,0.404893437,0.270161398,0.057263865,0.012433093,0.148560883,0.52374493,0.301256694,0.011984262,0.025511997,0.060667391,0.051532091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,0.041945395,0.05653942,0.203390549,0.384648245,0.263090072,0.062335288,0.013992525,0.162831206,0.543507571,0.303343173,0.012263482,0.026619483,0.062432367,0.04759089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,0.046594402,0.049856573,0.173793625,0.374721376,0.247220229,0.070028255,0.016206947,0.1500691,0.548956681,0.293203147,0.018266593,0.027399634,0.043995773,0.068782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,0.047110619,0.043683036,0.151919744,0.358847453,0.238741248,0.076722131,0.024536842,0.122519877,0.525008371,0.278830522,0.016641581,0.027619145,0.027455978,0.098615321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,0.044404517,0.040400808,0.127929674,0.329114832,0.224788201,0.07572741,0.032125013,0.09656868,0.498893155,0.255591386,0.013344641,0.025135051,0.018358514,0.095933747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,0.046192767,0.037082153,0.108442346,0.304519479,0.210391731,0.066480417,0.039329954,0.076089539,0.466601642,0.230486098,0.012400681,0.022863992,0.014259058,0.09029648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,0.044449981,0.031152738,0.089393913,0.285006236,0.193129608,0.064205563,0.042893575,0.068391641,0.451339103,0.215068314,0.014897686,0.020591362,0.016889855,0.099149482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,0.043208459,0.028459033,0.075697556,0.265326917,0.173461643,0.064737988,0.045944681,0.06094244,0.446870057,0.19909965,0.014826578,0.019724574,0.022410024,0.084940787,0,0,0,0,0,0,0,0,0,0,0,5.19E-07,0,0
1834,0.043646451,0.025473963,0.065816081,0.26067649,0.159577126,0.065646351,0.040870539,0.059017349,0.454371905,0.195921036,0.013828845,0.020393514,0.014265459,0.077319255,9.00E-05,0.014844148,0.214824167,0.014815,0.013956556,0.110100833,0.318868915,0,0.177134509,0.015530734,0.015143732,0.319944953,0.000103636,0.164450959
1835,0.044604921,0.025623263,0.064141881,0.194232405,0.138950481,0.059714142,0.01458776,0.063115812,0.359319472,0.168207786,0.015515096,0.016113964,0.021057609,0.06926294,0.252590375,0.124419916,0.273908333,0.262495,0.166578852,0.181942191,0.512632901,0.1332785,0.371014745,0.252077467,0.215319619,0.472868451,0.283285297,0.329544812
1836,0.045625871,0.020894891,0.075146379,0.199958115,0.155163496,0.067754303,0.010871208,0.070180075,0.354601904,0.163558095,0.014068872,0.010001606,0.018395773,0.050308903,0.386594087,0.245936315,0.328921667,0.54503,0.291916797,0.230121682,0.618843039,0.207114128,0.481618709,0.363438726,0.331906824,0.584427463,0.399806072,0.423361437
1837,0.048122156,0.017950788,0.077082202,0.216336673,0.173390583,0.064729182,0.01255529,0.070606385,0.363813247,0.188812914,0.013360835,0.011694439,0.017831703,0.073138716,0.463361247,0.34367025,0.429986667,0.65438,0.380672796,0.281988548,0.660649819,0.308058615,0.552343497,0.43136547,0.446968705,0.626106846,0.457874887,0.489443027
1838,0.051298299,0.016627927,0.072018279,0.274643895,0.197187904,0.069114639,0.016540116,0.058807253,0.404139544,0.198981787,0.009287563,0.018663955,0.022735024,0.075884886,0.525707011,0.410687635,0.429021667,0.72467,0.450129028,0.302543129,0.668384267,0.384159718,0.564205818,0.474580699,0.490756622,0.683749292,0.474427267,0.494032281
1839,0.044843235,0.01552391,0.072704628,0.296612175,0.201280296,0.054645484,0.012959338,0.043263655,0.386660266,0.177784069,0.006920107,0.020474187,0.029308937,0.060592133,0.545226433,0.43313228,0.482630833,0.715265,0.495682222,0.317376703,0.675671523,0.421326013,0.58568877,0.490130035,0.48619067,0.689932006,0.476117681,0.517020325
1840,0.040582068,0.017775894,0.083433504,0.305405376,0.200913461,0.042932933,0.012185061,0.030434655,0.35978639,0.156256163,0.008105467,0.022348029,0.031838164,0.044835611,0.525204343,0.465767222,0.527765833,0.67978,0.466597746,0.362289403,0.678188674,0.497058167,0.540663848,0.484039498,0.493850104,0.685983404,0.458912718,0.506022055
1841,0.031928918,0.022410401,0.096577738,0.311393874,0.216549128,0.033842801,0.009833386,0.023848068,0.325410511,0.144757324,0.005625601,0.017768628,0.033262138,0.029342443,0.52516534,0.488361538,0.4940375,0.642045,0.48843438,0.340421509,0.655286661,0.437486692,0.518451194,0.485639056,0.483010215,0.664322744,0.404276062,0.436585255
1842,0.023240333,0.027622506,0.118480713,0.320858049,0.246096184,0.029501811,0.00958025,0.022305188,0.302970499,0.145496808,0.00395371,0.01464035,0.027916908,0.018282402,0.499225147,0.466420456,0.4155525,0.50632,0.455949391,0.340743381,0.605046966,0.375256744,0.463522109,0.46425454,0.430014997,0.602798645,0.352918256,0.409093805
