time_index,BR_AC_rooftop_pv,BR_AL_rooftop_pv,BR_AM_rooftop_pv,BR_AP_rooftop_pv,BR_BA_rooftop_pv,BR_CE_rooftop_pv,BR_ES_rooftop_pv,BR_GO_rooftop_pv,BR_DF_rooftop_pv,BR_MA_rooftop_pv,BR_MG_rooftop_pv,BR_MS_rooftop_pv,BR_MT_rooftop_pv,BR_PA_rooftop_pv,BR_PB_rooftop_pv,BR_PE_rooftop_pv,BR_PI_rooftop_pv,BR_PR_rooftop_pv,BR_RJ_rooftop_pv,BR_RN_rooftop_pv,BR_RO_rooftop_pv,BR_RR_rooftop_pv,BR_RS_rooftop_pv,BR_SC_rooftop_pv,BR_SE_rooftop_pv,BR_SP_rooftop_pv,BR_TO_rooftop_pv
1482,0.283738571,0.007161667,0.121355699,0.102868684,0.045248002,0.020617054,0.029250769,0.122960024,0.122960024,0.071123462,0.079832704,0.188318223,0.185979186,0.122154024,0.007646667,0.012956167,0.054376111,0.162958683,0.058423333,0.005739333,0.220570355,0.110288036,0.071845163,0.108628333,0.011461667,0.12824178,0.115491574
1483,0.119134286,0,0.033318065,0.002612632,0,0,0,0.002782312,0.002782312,0,0.000156683,0.029942373,0.031615025,0.011906894,0,0,0,0.015633676,0,0,0.07696105,0.029892321,0.00880696,0.009063986,0,0.003920438,0.000655184
1484,0.014670476,0,0.00016914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001342941,0,0,0,0,0,0
1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001435,0,0,0,0,0,0,0,0,0,0,0
1495,0,0.085236667,0,0,0.060788226,0.074823571,0.057203077,0.004166733,0.004166733,0.01698343,0.033182545,2.81E-05,5.63E-06,0.000611634,0.093468,0.077615333,0.045497512,0.002992615,0.049259167,0.104,0,0,0.000461155,0.004843188,0.085096667,0.0084873,0.006554403
1496,0,0.265945,0.005484839,0.055247105,0.281151122,0.307396935,0.228636923,0.171706259,0.171706259,0.197637132,0.245654501,0.093061287,0.066820077,0.058091033,0.282020667,0.243488833,0.275769946,0.136205083,0.260333333,0.313315333,0.007108548,0.004385,0.070768105,0.097014275,0.30861,0.18272658,0.1791929
1497,0.029365714,0.424456667,0.09478043,0.179531053,0.509357696,0.518982857,0.435213077,0.42614835,0.42614835,0.421436387,0.482673178,0.312058345,0.267893478,0.206431161,0.45245,0.388684,0.519463457,0.349956535,0.515875,0.482350667,0.111900528,0.112860179,0.218551719,0.235151304,0.389451667,0.421664008,0.419345471
1498,0.089138095,0.48463,0.21537957,0.321685526,0.676968,0.697173452,0.582854615,0.622898656,0.622898656,0.585523241,0.655936084,0.503191694,0.469723109,0.353964137,0.603238667,0.495499833,0.707179988,0.505415588,0.6811775,0.632618,0.279597732,0.243479643,0.364464914,0.292817029,0.504176667,0.604359724,0.609737932
1499,0.180249048,0.557573333,0.33683043,0.316026579,0.760789123,0.75204756,0.735074615,0.761114536,0.761114536,0.692128472,0.770588443,0.657453701,0.624424273,0.477178046,0.730411333,0.574162667,0.81517468,0.641329757,0.773939167,0.76984,0.427061536,0.402466786,0.466185509,0.455026087,0.506763333,0.691207143,0.743774116
1500,0.239184286,0.658466667,0.38745129,0.36493,0.812073382,0.814021607,0.760695385,0.828915307,0.828915307,0.712362132,0.802326927,0.725438726,0.700282736,0.549586236,0.79196,0.646644167,0.869684099,0.667848983,0.815570833,0.812878,0.508040298,0.443386786,0.504175426,0.451500652,0.519565,0.756943716,0.783651884
1501,0.272583333,0.703278333,0.416049892,0.322436316,0.800746218,0.771628452,0.710996154,0.832901548,0.832901548,0.756931536,0.778819038,0.725967992,0.7151553,0.579796256,0.721577333,0.691895667,0.850941963,0.721178159,0.826495833,0.706018,0.548327633,0.410592857,0.519608977,0.488312971,0.564946667,0.764123604,0.784358703
1502,0.319243333,0.661581667,0.454251398,0.271781842,0.732662667,0.665005417,0.659834615,0.776374064,0.776374064,0.683844783,0.713394654,0.703935641,0.708918218,0.535459843,0.640341333,0.59515,0.789176877,0.690666426,0.752613333,0.648692,0.529274927,0.429702143,0.554462381,0.454700507,0.553698333,0.724618214,0.725552658
1503,0.358801429,0.508598333,0.451427204,0.226573684,0.627890308,0.542816875,0.570755385,0.675484817,0.675484817,0.590347203,0.614159314,0.629017917,0.619570466,0.518366491,0.510179333,0.471766333,0.641987689,0.627008613,0.643843333,0.529612667,0.489582346,0.487845536,0.478668492,0.342529493,0.498941667,0.63757386,0.680788542
1504,0.318816667,0.198936667,0.361887204,0.216076842,0.442818661,0.349089196,0.397771538,0.51821057,0.51821057,0.438732608,0.44038435,0.536446888,0.52646499,0.430459812,0.279399333,0.246672833,0.43914577,0.454378043,0.451981667,0.322018667,0.491839457,0.344919821,0.390652972,0.222300362,0.17726,0.5087043,0.508529726
1505,0.328378095,0.104788333,0.283366989,0.151164211,0.235017385,0.197327024,0.209245385,0.322430319,0.322430319,0.255974205,0.278552898,0.37125579,0.389546551,0.280191474,0.13132,0.1362205,0.245068982,0.274972231,0.247135,0.131120667,0.367235418,0.287363036,0.269443429,0.117870435,0.086661667,0.344515958,0.319570923
1506,0.274739524,0.005435,0.166534516,0.073582105,0.04197279,0.018863065,0.033101538,0.115866269,0.115866269,0.069709939,0.073919481,0.180257615,0.181459158,0.119894916,0.00478,0.009420667,0.04671848,0.107235026,0.055256667,0.005043333,0.219127356,0.183311607,0.124029727,0.044321667,0.007275,0.124940938,0.120730823
1507,0.116783333,0,0.053117204,0.001823684,0,0,0,0.002594296,0.002594296,0,0.000183954,0.027667356,0.03155464,0.009601519,0,0,0,0.008189214,0,0,0.085055293,0.045258036,0.017134374,0.001499565,0,0.004128959,0.000755577
1508,0.012235238,0,0.000287097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001253234,0,0,0,0,0,0
1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001655,0,0,0,0,0,0,0,0,0,0,0
1519,0,0.089815,0,0,0.055237379,0.06174753,0.080759231,0.004014246,0.004014246,0.014949028,0.033508785,2.53E-05,4.30E-06,0.000691609,0.094324667,0.084295833,0.038449921,0.001418274,0.050265,0.106113333,0,0,0.000548684,0.000103696,0.075813333,0.007854536,0.006226026
1520,0,0.287996667,0.006362151,0.038999737,0.258816948,0.286501429,0.327731538,0.17516545,0.17516545,0.173288077,0.250200598,0.079768208,0.068309108,0.05950272,0.332284,0.293322333,0.236555686,0.067551426,0.2503425,0.342478667,0.005543605,0.002475536,0.07505011,0.014558116,0.217973333,0.167627241,0.180570329
1521,0.059251905,0.487751667,0.079406559,0.130805526,0.443093607,0.446986607,0.538592308,0.428092052,0.428092052,0.361187239,0.48418747,0.274831104,0.267635606,0.196554078,0.491181333,0.4834325,0.412915934,0.177030518,0.480078333,0.526434667,0.133218093,0.078752321,0.233015952,0.032225725,0.439461667,0.395431612,0.410301619
1522,0.289631429,0.628515,0.197735699,0.179897368,0.595713952,0.59298622,0.714263077,0.614849117,0.614849117,0.499343779,0.661494492,0.465332768,0.462343787,0.323870313,0.646361333,0.609765167,0.578710308,0.278328216,0.613425833,0.722238,0.322792497,0.192966071,0.420512676,0.062971014,0.642018333,0.579409508,0.611504235
1523,0.50293381,0.781868333,0.312017634,0.291142895,0.73928446,0.737818631,0.831982308,0.746966693,0.746966693,0.633200265,0.783964804,0.582069912,0.623665525,0.476345206,0.731843333,0.729085833,0.735456697,0.321803728,0.7321425,0.781454,0.467528861,0.267296964,0.526025633,0.070106304,0.786446667,0.674881218,0.728494084
1524,0.680461905,0.818223333,0.401412258,0.388768421,0.793084763,0.766530298,0.872996154,0.806699407,0.806699407,0.643193448,0.846146304,0.662429546,0.720520707,0.542439269,0.820832667,0.766259,0.749872089,0.399079584,0.819405,0.870120667,0.577591233,0.29946625,0.554153601,0.089129565,0.78532,0.762152433,0.782880777
1525,0.718641905,0.779401667,0.455934516,0.424701579,0.801179475,0.792282321,0.85056,0.788792484,0.788792484,0.657588178,0.80204411,0.67521274,0.762944593,0.573624125,0.797127333,0.767061333,0.732699802,0.408973203,0.802853333,0.839074667,0.647631296,0.324553214,0.522537818,0.095515942,0.743233333,0.767554167,0.779348265
1526,0.604748571,0.740253333,0.479410538,0.450796842,0.750564614,0.73215381,0.735005385,0.674199462,0.674199462,0.637573479,0.708602431,0.597848869,0.663235062,0.588600921,0.6792,0.700197333,0.680141097,0.390530691,0.692376667,0.724052,0.570772304,0.379094643,0.506913409,0.116030217,0.655596667,0.66172951,0.739487548
1527,0.57920619,0.574813333,0.456823656,0.35981,0.611200337,0.605859702,0.624248462,0.617400777,0.617400777,0.528531567,0.591116441,0.573729275,0.608605487,0.485994816,0.57255,0.580226,0.518771627,0.385418427,0.547223333,0.575469333,0.575084786,0.322885,0.498414414,0.134081304,0.605465,0.589505433,0.618784735
1528,0.439824762,0.392726667,0.466880645,0.334622105,0.433763355,0.387308333,0.452897692,0.478289191,0.478289191,0.372046381,0.460289615,0.435317359,0.523529185,0.431454095,0.357326667,0.393595333,0.393388732,0.305840754,0.443219167,0.349001333,0.462184953,0.378604286,0.402947606,0.103845145,0.376776667,0.386451737,0.508156374
1529,0.352428571,0.174871667,0.326201398,0.234145526,0.228964151,0.187048423,0.238982308,0.330286638,0.330286638,0.221783098,0.281530152,0.300980444,0.357655455,0.286495239,0.161068,0.172930667,0.209707787,0.213117423,0.244514167,0.136748667,0.401428365,0.29289875,0.31152833,0.08071558,0.160253333,0.216675754,0.320754445
1530,0.225919048,0.006273333,0.201579785,0.099763684,0.035716693,0.016532768,0.033461538,0.114202036,0.114202036,0.057523358,0.071515672,0.14818726,0.167148011,0.126011374,0.005678667,0.010874667,0.039987439,0.110071739,0.046225833,0.004404667,0.230469728,0.203788393,0.162064074,0.044936522,0.008935,0.085328569,0.11110339
1531,0.103550952,0,0.059911075,0.002736316,0,0,0,0.002302806,0.002302806,0,0.000151298,0.023977277,0.029789528,0.010960451,0,0,0,0.008774597,0,0,0.08847755,0.062572679,0.023724405,0.00271413,0,0.003133842,0.000397781
1532,0.01372619,0,0.000397742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117361,0,0,0,0,0,0
1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189,0,0,0,0,0,0,0,0,0,0,0
1543,0,0.106636667,0,0,0.059376904,0.072092113,0.075321538,0.00519466,0.00519466,0.012361319,0.032210915,2.03E-05,0,0.000434074,0.084786,0.088383,0.039697551,0.000449981,0.0465975,0.09204,0,0,0.001107547,0.002285797,0.111708333,0.00788923,0.004715932
1544,0,0.326156667,0.007105054,0.042982105,0.269344516,0.29846125,0.29398,0.157129106,0.157129106,0.129165163,0.220833631,0.081564348,0.06618139,0.057007212,0.305598667,0.310179333,0.236603924,0.06237509,0.220083333,0.332314667,0.006931531,0.005399107,0.124682299,0.090676739,0.32137,0.133833469,0.162339887
1545,0.071048571,0.446601667,0.08478086,0.167946316,0.495885972,0.514667262,0.505837692,0.401934376,0.401934376,0.267805174,0.434129452,0.292745452,0.278682978,0.189648332,0.501342667,0.480487167,0.462166181,0.180806349,0.4367375,0.511944,0.145139075,0.116776964,0.353844567,0.214971449,0.49369,0.302299091,0.385814277
1546,0.224766667,0.57508,0.19668086,0.318125789,0.670415775,0.655523423,0.685423077,0.588947104,0.588947104,0.377118638,0.609226014,0.489544122,0.485992343,0.29620188,0.614184,0.631425833,0.628948777,0.315389201,0.6092875,0.622684667,0.341535956,0.259804643,0.563003454,0.363103696,0.518036667,0.440110101,0.529947074
1547,0.403134286,0.675943333,0.320742366,0.470474474,0.779156985,0.779724107,0.795987692,0.726052126,0.726052126,0.539741388,0.731391117,0.617690342,0.634203286,0.3869411,0.724752667,0.755292,0.742213651,0.422688197,0.728526667,0.759317333,0.509020188,0.413034107,0.711183465,0.477118696,0.69845,0.470395066,0.666878529
1548,0.578292381,0.787618333,0.386966237,0.553084474,0.829558052,0.793319018,0.821610769,0.761546736,0.761546736,0.598837641,0.769705471,0.717885456,0.707423163,0.415948754,0.753285333,0.821968333,0.732144111,0.510028945,0.769650833,0.804678,0.626392503,0.499902321,0.788414078,0.52654442,0.7809,0.593107394,0.720750681
1549,0.692454762,0.738406667,0.460480968,0.520026316,0.814474794,0.740534196,0.785128462,0.767756339,0.767756339,0.588476342,0.755762081,0.753471084,0.746236532,0.436660519,0.741806667,0.7696845,0.730529083,0.520787168,0.721364167,0.762537333,0.701326635,0.563636071,0.806558065,0.518823043,0.716151667,0.632300835,0.724150077
1550,0.759032381,0.684073333,0.455279032,0.501679737,0.752025305,0.657157292,0.732797692,0.724375924,0.724375924,0.570155594,0.712882556,0.691077474,0.68459423,0.458486543,0.642814667,0.6801675,0.683800857,0.492497801,0.664565,0.633163333,0.663856416,0.59913625,0.794313844,0.569194565,0.712513333,0.545546053,0.673857187
1551,0.72023619,0.521035,0.424621613,0.469164737,0.633655277,0.5466575,0.56791,0.64573618,0.64573618,0.487141869,0.585390908,0.608569891,0.621452772,0.411525678,0.535771333,0.5687485,0.565847056,0.500030588,0.5205575,0.546560667,0.608795664,0.56589,0.725444304,0.547038696,0.549128333,0.494171606,0.566148835
1552,0.639473333,0.370946667,0.355601398,0.297703684,0.445624607,0.368650863,0.420631538,0.517007266,0.517007266,0.353499619,0.442881251,0.502821768,0.526649559,0.345484903,0.378866,0.3921695,0.383727593,0.385816656,0.387034167,0.362938,0.465494065,0.42827125,0.617537704,0.379018043,0.413405,0.373056612,0.426126235
1553,0.525941905,0.156625,0.270217527,0.156343421,0.241605129,0.173162917,0.216086154,0.322509523,0.322509523,0.207873332,0.25123859,0.360177488,0.368405698,0.221836786,0.146768,0.165834833,0.20226158,0.272591387,0.210023333,0.134951333,0.352772153,0.369825357,0.446418976,0.221263696,0.18437,0.20536877,0.275794016
1554,0.368148571,0.004395,0.136969355,0.066082632,0.03595431,0.016931726,0.029832308,0.113314764,0.113314764,0.052255252,0.061904854,0.173451601,0.179279521,0.098252075,0.005491333,0.010269333,0.039508219,0.11376,0.038204167,0.0055,0.190407962,0.2201425,0.222475556,0.081316377,0.008251667,0.076843578,0.09213709
1555,0.170639048,0,0.038564839,0.001659474,0,0,0,0.001910298,0.001910298,0,0.000163798,0.029064816,0.031550549,0.008371321,0,0,0,0.008849917,0,0,0.074906364,0.0675975,0.027159665,0.00300029,0,0.002970717,0.000661748
1556,0.015562857,0,7.25E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059604,0,0,0,0,0,0
1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022,0,0,0,0,0,0,0,0,0,0,0
1567,0,0.098616667,0,0,0.059919703,0.061125625,0.058151538,0.003961193,0.003961193,0.015148177,0.027715491,1.04E-05,0,0.000575095,0.094104667,0.097594833,0.040807232,0.000949201,0.042426667,0.10637,0,0,0.000766222,0.001504275,0.085196667,0.006324326,0.004231029
1568,0,0.281751667,0.001937204,0.073713947,0.268047501,0.246802113,0.238328462,0.163111874,0.163111874,0.146714368,0.218030836,0.083454881,0.053298918,0.050169606,0.299986667,0.319471833,0.222415808,0.069072839,0.200625,0.302212667,0.00600233,0.008783036,0.106137633,0.069549638,0.28722,0.150611294,0.123250135
1569,0.071252857,0.514166667,0.034354624,0.253005263,0.490042531,0.446701756,0.459879231,0.410079416,0.410079416,0.316612006,0.43959704,0.307719678,0.235829773,0.16077077,0.492921333,0.5250025,0.422539692,0.19802906,0.404355833,0.475145333,0.135317842,0.139751607,0.318349717,0.192830942,0.495201667,0.372674706,0.274822145
1570,0.250110952,0.640466667,0.085960753,0.414244211,0.672152529,0.594113988,0.642091538,0.596550567,0.596550567,0.443036813,0.620950632,0.501474785,0.407856102,0.273626746,0.628338667,0.6829465,0.594919951,0.258038069,0.581646667,0.585932,0.310655246,0.320684107,0.514946043,0.359439638,0.666248333,0.542038772,0.403833077
1571,0.37796,0.77281,0.128141075,0.500836053,0.804610356,0.750703423,0.75174,0.740158168,0.740158168,0.559492261,0.727169082,0.65113306,0.54200787,0.369845078,0.79298,0.792978,0.650516816,0.324121899,0.654530833,0.736752,0.437165455,0.456914643,0.653606082,0.386669058,0.750281667,0.668403784,0.494971132
1572,0.541187619,0.787745,0.188447312,0.557949474,0.832351471,0.791666756,0.753364615,0.79928495,0.79928495,0.559526233,0.782796239,0.755123091,0.652213206,0.405152385,0.819010667,0.812521,0.672565033,0.433042807,0.748075,0.786258,0.526673636,0.530998929,0.733536767,0.50453529,0.80451,0.743486985,0.54427261
1573,0.632620476,0.777038333,0.220001828,0.630767632,0.834168148,0.764381577,0.759078462,0.78998997,0.78998997,0.630390462,0.790632643,0.785458077,0.682102144,0.502497332,0.799174667,0.807949,0.711275906,0.464658632,0.697495,0.755732,0.590750825,0.574854821,0.763690887,0.471168188,0.823698333,0.706921377,0.617156187
1574,0.674356667,0.678068333,0.257933441,0.514423158,0.75330219,0.637067202,0.722046154,0.683864627,0.683864627,0.551357763,0.700100883,0.734330701,0.651937806,0.489025214,0.639779333,0.701709167,0.634939353,0.44529571,0.60892,0.604104,0.609125209,0.539991786,0.751864691,0.504229928,0.755853333,0.64502877,0.614878155
1575,0.568672381,0.530261667,0.24247828,0.466348421,0.654971284,0.508468393,0.58559,0.602061647,0.602061647,0.477847749,0.595684642,0.625444246,0.588505997,0.453564119,0.505112,0.5544535,0.522188789,0.416417404,0.476549167,0.469060667,0.578303861,0.482931964,0.656950009,0.423505435,0.590983333,0.508850924,0.550874794
1576,0.516109048,0.38014,0.27444871,0.252151579,0.474442034,0.334978929,0.357588462,0.473043562,0.473043562,0.373329977,0.401815933,0.516504963,0.466923703,0.370521035,0.342912667,0.3823055,0.359168954,0.187617628,0.308658333,0.291806,0.462345235,0.397883214,0.546912522,0.284089203,0.440871667,0.378067937,0.401053335
1577,0.410191429,0.159958333,0.24714828,0.140951316,0.25137218,0.139395565,0.176806923,0.309220965,0.309220965,0.211297671,0.227123762,0.362889344,0.334429167,0.255319038,0.123406,0.160921333,0.184453966,0.113633708,0.189476667,0.112818,0.33697326,0.276779286,0.375600965,0.159268406,0.198696667,0.23364955,0.220534861
1578,0.297747143,0.004495,0.163783763,0.049348684,0.036340344,0.013765536,0.0285,0.114500396,0.114500396,0.048158865,0.055421415,0.173693835,0.178806605,0.1037495,0.005888,0.010452833,0.032100938,0.048870556,0.039971667,0.005644667,0.19530256,0.183032857,0.180413056,0.05491942,0.008596667,0.073500845,0.077121913
1579,0.13609,0,0.05549043,0.000695263,0,0,0,0.001903977,0.001903977,0,0.000167548,0.028479539,0.030567786,0.008380164,0,0,0,0.00413789,0,0,0.07001244,0.054209821,0.022369463,0.002589638,0,0.002621367,0.0004828
1580,0.012714286,0,0.000402473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000610862,0,0,0,0,0,0
1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000283,0,0,0,0,0,0,0,0,0,0,0
1591,0,0.097095,0,0,0.070784339,0.06605753,0.062729231,0.004780943,0.004780943,0.016443356,0.027216143,0,0,0.000470568,0.104113333,0.096661667,0.041678821,0.001605505,0.038441667,0.109476,0,0,0.000796119,0.002139638,0.108058333,0.00826163,0.00496009
1592,0,0.295698333,0.009959032,0.064886842,0.305852114,0.283514643,0.242471538,0.159620042,0.159620042,0.16352364,0.210831276,0.08164318,0.052304195,0.043189559,0.315046,0.309929667,0.242291669,0.091282046,0.201761667,0.331857333,0.006610836,0.008231607,0.07916582,0.088402971,0.314195,0.15121234,0.156936097
1593,0.075652857,0.506606667,0.091805914,0.224619737,0.533626788,0.496387708,0.434955385,0.395563146,0.395563146,0.35277494,0.413680165,0.298599633,0.210407479,0.148622155,0.52327,0.522715333,0.459071197,0.266443977,0.389731667,0.540285333,0.157142743,0.161911786,0.206170717,0.224475942,0.52538,0.365223555,0.355403048
1594,0.264646667,0.607581667,0.214462796,0.378102632,0.71702785,0.675929435,0.551193846,0.592438261,0.592438261,0.530839481,0.586202393,0.502955812,0.386449723,0.281166026,0.679724,0.682164167,0.625568758,0.444123261,0.562293333,0.695621333,0.353885057,0.351295357,0.315526725,0.402222391,0.656413333,0.543790602,0.524215832
1595,0.381051905,0.7139,0.363645699,0.455395526,0.8165323,0.75845881,0.665843077,0.718498219,0.718498219,0.590587552,0.69587514,0.650566425,0.544966998,0.379459821,0.71791,0.779992833,0.704359722,0.525075499,0.646963333,0.756152667,0.496003234,0.497753393,0.43202636,0.498723261,0.683333333,0.657106331,0.635849306
1596,0.583558095,0.773355,0.444827634,0.468447895,0.867120542,0.804008542,0.712518462,0.778363788,0.778363788,0.637081573,0.739994257,0.733866715,0.669020115,0.459289561,0.754456,0.846059333,0.773683128,0.612838811,0.707841667,0.787143333,0.644573344,0.538722143,0.524934728,0.582793768,0.671578333,0.722946038,0.692797116
1597,0.618164762,0.726885,0.510915591,0.468861579,0.850919344,0.778210833,0.703600769,0.777177608,0.777177608,0.624095956,0.746307394,0.735547921,0.716659599,0.474168222,0.737866,0.828827,0.759405556,0.594594936,0.748043333,0.732233333,0.679330408,0.560795357,0.564616377,0.568771594,0.679653333,0.708144576,0.650198071
1598,0.608594286,0.633428333,0.482924086,0.385201316,0.771154555,0.676675119,0.663453077,0.734187033,0.734187033,0.567418475,0.675577567,0.666051851,0.688267148,0.465941123,0.618013333,0.729462,0.691936088,0.546266189,0.674405,0.67649,0.719771452,0.550728214,0.532412645,0.509549928,0.561845,0.657669658,0.612909987
1599,0.661937619,0.520836667,0.449354731,0.381718684,0.656619086,0.581758363,0.491860769,0.597103651,0.597103651,0.543955946,0.543418474,0.615953442,0.616860598,0.400007156,0.515164667,0.583025333,0.602868366,0.461410281,0.554573333,0.56315,0.705419713,0.520480536,0.45626104,0.412046232,0.481476667,0.582605818,0.553412655
1600,0.440136667,0.33555,0.422182473,0.306964737,0.453972618,0.35506122,0.406208462,0.443229196,0.443229196,0.404533327,0.41541867,0.507521882,0.495992005,0.316893726,0.296635333,0.369842333,0.415274384,0.38820571,0.40223,0.318078667,0.541998281,0.500068036,0.277247441,0.256313913,0.353166667,0.489617182,0.458341845
1601,0.353147143,0.154546667,0.33531957,0.190471053,0.242012986,0.166999048,0.206935385,0.297877198,0.297877198,0.244767434,0.252745909,0.324090211,0.355931964,0.234671642,0.120871333,0.1658105,0.21947986,0.231373261,0.236709167,0.131532667,0.436963584,0.389636786,0.202072898,0.159234348,0.178596667,0.287337578,0.302903877
