Time_Index,elec_BR_AC,elec_BR_AL,elec_BR_AM,elec_BR_AP,elec_BR_BA,elec_BR_CE,elec_BR_DF,elec_BR_ES,elec_BR_GO,elec_BR_MA,elec_BR_MG,elec_BR_MS,elec_BR_MT,elec_BR_PA,elec_BR_PB,elec_BR_PE,elec_BR_PI,elec_BR_PR,elec_BR_RJ,elec_BR_RN,elec_BR_RO,elec_BR_RR,elec_BR_RS,elec_BR_SC,elec_BR_SE,elec_BR_SP,elec_BR_TO
14,710.8858660489041,1275.650799939726,1978.77986863242,720.2633023582191,4801.88761903516,3070.651527239726,1542.733542047032,2947.6775653598174,3571.380741991324,2143.560742584019,11967.547666636985,2466.52625521758,3200.1071270684934,3232.2793210424657,1522.1443973730595,2910.5894249415524,1409.2772428365297,7080.340139961188,7235.395161967124,1761.7468428801374,1179.3667305280821,710.0807856512329,6599.946061098173,5723.39859073653,1145.213648046621,25911.467012675803,1019.1696658495435
15,712.8596017889042,1295.3823936397262,2008.68195013242,722.0138012282191,4910.74559963516,3110.4722724397257,1541.972817447032,3008.424014659817,3669.1836308913244,2206.5700013840183,12480.340769636985,2497.11149621758,3257.342740068493,3413.295930142466,1543.5078475730595,2977.355059741553,1427.7858588365295,7250.512606961188,7288.641772567124,1794.155618280137,1190.9676036280823,714.6708271912329,6703.314942098174,5806.89106853653,1162.962301156621,26481.885239675797,1025.4981395495433
16,707.572536638904,1295.888696639726,2006.87443053242,718.2621688982191,4930.34878043516,3070.342834239726,1542.3578998470318,2996.943933859817,3634.6146482913246,2204.8844890840182,12472.069692636986,2476.24427601758,3260.3288460684935,3417.225047642466,1521.6739597730596,2988.564544241552,1414.2379856365296,7234.606122961188,7236.031098167125,1797.715871880137,1193.7001768280822,711.9101893212329,6660.6620930981735,5753.93093923653,1151.1765732566212,26259.3424236758,1024.5358796495434
17,718.992167598904,1323.549293939726,2071.5697841324204,730.1816803782192,5016.28549683516,3174.507520439726,1603.490636947032,3081.6779318598174,3790.4022016913245,2254.4123966840184,12901.213515636986,2568.63308601758,3310.3711780684935,3466.153213142466,1571.5929288730595,3041.2912467415526,1443.1124137365296,7407.134168961187,7524.180578867123,1827.205557980137,1225.0931150280824,720.9462883412328,6833.862707098173,5987.39961263653,1168.216624956621,27320.2169006758,1050.9605721495432
18,706.963691548904,1294.298020139726,2052.5194919324204,710.873447278219,5106.749363135161,3106.790672039726,1602.338986247032,3087.469357859817,3773.3574093913244,2185.5045938840185,12822.767072636985,2643.0301494175797,3261.777542068493,3391.7922696424657,1544.3231791730593,2989.270654841552,1411.3014477365296,7449.256283961186,7428.596339467123,1794.448129580137,1193.6224368280823,707.2165395912328,6787.334888098173,6000.1463434365305,1163.9227842566213,27556.959018675803,1039.9177986495433
19,731.9831774289039,1348.247737639726,2155.3277333324204,739.8778931582191,5352.237668835161,3338.228559139726,1715.330282147032,3200.519670759817,3933.3379361913244,2238.639562084018,13073.100278636986,2757.56170981758,3361.228846068493,3348.533396642466,1642.1215839730594,3184.6205132415525,1504.7096599365295,7778.376465961188,7935.367787467123,1894.343760680137,1258.7760769280821,734.5301980912329,7195.139802098172,6325.7802881365305,1200.3368731566209,29099.9581446758,1082.4940486495434
20,735.351673978904,1285.081795439726,1987.05812893242,741.7396632482191,4823.15039973516,3244.295441139726,1723.996939347032,2944.187414059817,3719.6774376913245,2077.6742167840184,11305.857526636986,2616.56642071758,3277.8183490684933,2960.2217885424657,1602.0072657730595,3082.969481241553,1504.8115664365296,7191.712217961188,7474.573275767124,1841.515882580137,1239.0108318280822,740.2687712812328,6738.788399098174,5757.570447636531,1154.014825856621,26661.2104366758,1076.9152330495435
21,761.406597898904,1326.038431539726,2081.9136557324205,775.7872356382193,4936.18862213516,3481.1590362397255,1748.708673647032,3032.7750342598174,3840.310773691324,2182.011026584018,11457.093728636986,2701.17435461758,3375.8547860684935,3040.847987842466,1687.1205960730595,3240.6345243415526,1592.8390639365296,7259.186189961188,7893.4834989671235,1913.1118573801368,1314.2291469280824,775.9727620012329,7097.118835098174,5891.88222943653,1190.100024756621,27541.5162636758,1112.4757586495434
22,769.842603228904,1342.534505939726,2086.136605332421,788.3394536782192,4881.19006063516,3527.171563639726,1766.080531947032,2987.9599672598174,3803.171150291324,2190.195600084018,11260.202055636986,2651.5723845175803,3398.369373068493,3025.941595942466,1710.6536774730594,3329.679104441552,1629.2443645365295,7050.299496961187,7892.156314067123,1944.012068780137,1334.701752428082,790.106559371233,7042.836683098172,5843.90735583653,1193.631863046621,27133.553793675805,1112.8107945495435
23,761.505631868904,1366.2107642397261,2132.6895827324206,779.5077903782192,5046.8284860351605,3494.883845639726,1670.685820447032,3088.1511418598175,3835.021106491324,2360.413659184019,12270.386480636986,2627.9916464175803,3396.1509430684932,3312.109646942466,1717.3862905730596,3364.2368196415528,1615.3370710365296,7221.7023839611875,7987.772755867124,1968.961761380137,1325.627844628082,779.5172926412329,7084.824073098173,5971.73978803653,1201.854244546621,27621.2459036758,1107.7606206495434
24,739.799835498904,1317.622185839726,2037.49683343242,754.3126714882192,4825.832797735161,3295.351648039726,1556.181742947032,2951.091390259817,3579.7095339913244,2299.9480713840185,11624.441479636986,2468.56653721758,3260.0956960684935,3266.6732889424657,1636.9466033730594,3224.9437311415527,1547.0353369365296,6702.630879961188,7560.685577667123,1901.8977458801369,1261.3583191280823,754.0990789412328,6637.221089098173,5592.272340236531,1149.0049791866209,25425.6888246758,1063.5412323495434
25,656.0389995789042,1108.8755745097262,1641.8534552724202,663.8848565082192,3734.65492993516,2586.729188239726,1237.616387057032,2437.599041559817,2745.9186619913244,1923.6656817840183,9651.272266636986,1920.46204511758,2681.6295550684936,2584.700562442466,1339.0729092130593,2515.7608881415526,1298.7346392365296,5262.007315061187,5666.763288867123,1450.578574480137,1032.660773928082,668.4656862512329,5186.490275098173,4382.57190553653,965.207261956621,18894.8032566758,890.2240809495433
26,638.307040776904,1064.609294879726,1569.1678612624203,642.1426361292191,3523.34881083516,2421.4770495397256,1187.9078451870319,2340.205568559817,2552.9815354913244,1811.0391284840184,9212.730942636985,1816.59976631758,2563.0214061684933,2460.793491942466,1268.4399124530594,2364.0759233415524,1240.7103310365296,4996.858910761187,5411.394958767123,1380.623415290137,979.5120607480823,646.276673403233,4882.230229298173,4174.17155833653,925.429139806621,17739.0524366758,846.2459343095434
27,620.3984043949041,1023.4606292197261,1481.2431168024202,620.9002031972191,3316.76203353516,2260.574903939726,1123.368177237032,2226.671175859817,2383.8835521913247,1735.2926717840185,8715.991274636986,1718.02786151758,2456.928629368493,2354.139881742466,1202.9655651430596,2217.5004184415525,1187.1220903365297,4691.196082661188,5004.730538767123,1309.626205360137,929.0173662680822,626.5532751742329,4573.551541498173,3916.5753313365294,891.148002906621,16322.086472675799,809.7706540195433
28,607.2417589209041,987.4850645897261,1401.35686832242,605.1783426512192,3141.4640316351597,2128.686689639726,1064.6047939270318,2119.6540108598174,2253.7558558913242,1663.8235855840185,8238.672430636987,1637.88047351758,2370.6581353684933,2234.7117417824657,1152.7855589530595,2086.0101872415526,1143.9916454365296,4411.407935061187,4651.562577067123,1256.830674250137,889.8098670380822,611.5430029672328,4326.017635998173,3695.5348013365297,861.791858786621,15073.309588675798,780.3627373895432
29,603.989010582904,991.323487479726,1413.36353578242,600.1928387212191,3213.6383891351597,2124.700827639726,1060.1782691470319,2154.7506120598173,2282.3506557913242,1679.3529477840184,8542.584585636987,1650.8975619175799,2370.5996990684935,2298.937306652466,1148.5270691330593,2082.4762268415525,1127.6445067365296,4515.046143661188,4715.918451867124,1257.194368740137,883.6499890580822,606.6688251052329,4375.560650898173,3785.0047486365293,866.470904506621,15500.4730576758,775.8630875095433
30,606.5354197989041,995.934848409726,1426.2930993624202,601.811583812219,3271.9980487351595,2141.094294239726,1086.073878417032,2186.855856559817,2354.0393753913245,1688.0610980840183,8786.296654636986,1690.46639231758,2415.5587515684933,2336.3699396424663,1151.9487916130595,2103.3906677415525,1119.5307160365296,4653.076074861187,4787.570238067124,1271.5725554101368,892.1717857480822,607.6584032962329,4466.076153998174,3899.9870811365295,877.594593366621,16052.3235186758,789.0678374995434
31,617.7218515089041,1033.1477495897261,1491.75366389242,612.6478145682191,3541.4663922351597,2259.790038039726,1157.9465493470318,2287.6018043598174,2605.908019191324,1744.7044993840184,9420.517073636986,1822.34675201758,2570.2787560684933,2461.953891542466,1205.3311226730596,2214.8175513415526,1153.0406096365296,5105.844437061188,5080.747298667124,1332.8158367801368,937.0156078280822,616.9767966712329,4833.729890098173,4201.352792736529,915.280401146621,17633.753558675802,841.6194134495433
32,646.8603572989041,1119.919494439726,1625.3422106324201,639.0910429882191,4014.8460803351595,2551.884657139726,1312.901573547032,2479.2941868598173,3022.2190268913246,1888.5410758840183,10402.280677636987,2067.45431281758,2891.067732068493,2737.5537270424657,1323.5800520730595,2465.8193822415524,1260.6027599365295,5967.872590961187,5669.895041567123,1464.6928248801369,1032.3586787280824,643.5444407012329,5515.707294098173,4777.50802843653,985.874420856621,20338.3808456758,949.8262831495434
33,720.538519748904,1336.500241039726,2062.0416994324205,726.2797699582192,5088.63068873516,3277.126109939726,1673.016422047032,3099.1222760598175,3911.8866000913245,2302.1085599840185,13312.923994636985,2620.29849981758,3491.8019830684934,3462.622312242466,1615.0774697730594,3152.0878417415524,1504.9807389365296,7851.829176961188,7687.527257267124,1771.4076819801369,1272.6083603280822,723.4697706312329,7085.399772098173,6210.78204603653,1166.054377056621,27993.8471556758,1142.6916668495433
34,721.2519515189041,1354.936663939726,2074.7422101324205,727.5746555282192,5195.56264373516,3283.4338738397255,1639.011500847032,3135.7977444598173,3974.866627091324,2358.0301577840182,13647.122279636986,2647.57351601758,3519.609111068493,3613.268808642466,1621.4955826730595,3197.4227340415528,1494.8265942365297,7947.110019961187,7681.591335267124,1808.698206380137,1270.6068291280824,722.931261371233,7111.874741098172,6251.25288903653,1176.226007556621,28075.9794486758,1152.9759474495436
35,722.944968088904,1338.794846239726,2098.02152613242,726.0247672182192,5085.95234323516,3222.873908539726,1663.549794947032,3147.4587902598173,3821.0863901913244,2283.7669172840183,13565.232564636986,2617.9944749175797,3380.9658770684932,3540.145300742466,1592.8070889730593,3165.8318509415526,1457.9095182365297,7847.820770961188,7880.672543967124,1844.7593874801366,1243.0967612280822,718.764575461233,6995.102262098174,6286.70051103653,1167.323180556621,28342.845409675803,1104.3724962495435
36,734.3992863389041,1352.291948539726,2143.8130363324203,743.8432501882193,5061.088835035161,3288.859374339726,1678.461960547032,3176.4464490598175,3773.5448336913246,2276.6305978840182,13468.841835636986,2633.37031421758,3301.9544130684935,3484.1012741424656,1610.8657869730594,3191.221702441552,1470.8352985365295,7747.516562961187,8126.145293867124,1890.8510445801369,1252.953342628082,732.5050119612329,7024.159173098173,6279.20656323653,1174.922332756621,28619.950957675803,1080.0515299495432
37,713.538671948904,1278.5433207397261,2004.58260213242,719.0172233682191,4769.59399143516,3037.8651324397256,1587.950458947032,2966.876423759817,3486.7969507913244,2132.081856284018,12395.970175636987,2452.45050771758,3117.615804068493,3227.230779442466,1510.0939093730594,2943.883492641552,1394.4748692365295,7060.2984659611875,7453.484380267123,1795.959120180137,1175.0478710280822,710.5508443112328,6418.892966098174,5700.21098953653,1118.900949696621,25919.4524996758,1018.5002687495434
38,717.0989621089041,1266.9460488397262,1969.76683603242,727.438974898219,4629.20702183516,3023.249351739726,1583.890408147032,2912.6637860598175,3423.3600893913244,2092.738824784018,11973.732133636986,2446.30640031758,3119.0894740684935,3144.3110136424657,1501.0389571730595,2901.203389141552,1406.7978370365295,6981.313758961188,7317.421031367124,1761.928554780137,1167.5365339280822,717.4963891012328,6307.0870440981735,5616.93905443653,1106.302715326621,25418.9591716758,1016.8228446495433
39,717.215285688904,1283.316442839726,2000.32143143242,728.8589843382191,4672.95942663516,3026.925075539726,1566.908257947032,2969.916815559817,3470.1655387913243,2154.2822926840186,12453.326061636986,2476.3509281175798,3120.2209520684933,3302.8125558424663,1506.7688428730596,2937.6794986415525,1410.8190223365295,7129.030159961188,7388.719733467124,1753.782212780137,1173.7136176280821,718.1858200512329,6389.962477098174,5748.97400543653,1116.053604856621,25910.4967626758,1013.1527251495434
40,712.3747177689041,1277.1869503397259,1982.4012178324201,722.5576071682191,4635.52858633516,2986.8000280397255,1565.211202547032,2948.620185259817,3426.028561491324,2136.1006677840182,12393.165199636986,2451.7826316175797,3100.961749068493,3280.5828007424657,1492.5379797730595,2931.7787916415527,1393.6646970365296,7069.783647961187,7273.165552167124,1765.582712480137,1162.2462253280821,712.7533119312329,6337.538961098173,5696.454426336531,1105.9507029666208,25597.5887596758,1008.2497807495434
41,719.783960278904,1284.570597339726,2019.94911083242,732.3780191882192,4710.585928535161,3092.6891723397257,1587.158266347032,3011.6855117598175,3503.9546745913244,2169.7212830840185,12578.585640636986,2495.4093373175797,3135.130209068493,3301.5660770424656,1526.0266545730594,2996.6263148415524,1414.9103611365294,7173.235917961188,7430.366995767124,1803.423667980137,1188.8998329280823,721.6139380212329,6517.530975098173,5816.237514036529,1122.9396074866208,26207.6205396758,1022.0231112495434
42,703.4494444589042,1251.154075039726,1957.6538858324202,715.1965323582193,4634.54794093516,2979.313026639726,1577.226697847032,2950.0982132598174,3425.493309191324,2111.2569098840186,12197.221988636986,2403.53018641758,3086.9242100684933,3206.4434498424657,1496.4804650730596,2926.2930985415524,1373.3172681365295,7032.357375961187,7170.354914167123,1731.943417980137,1152.7172985280822,703.337784581233,6355.986594098174,5738.39782373653,1107.1203234666211,25609.2847226758,1005.6353692495434
43,729.5940505889041,1293.607182839726,2033.92956163242,737.689204338219,4945.044778235159,3194.799023339726,1686.288103347032,3045.1702618598174,3580.712236391324,2160.0821091840185,12328.168839636985,2522.6396766175803,3222.4448520684937,3122.070296142466,1578.8020756730596,3089.9261903415522,1458.6258426365296,7182.411947961187,7556.693812067123,1794.941683780137,1215.8041391280824,724.1168471012329,6783.264713098173,5957.8381020365305,1151.8441778266213,27053.4134896758,1045.9733884495436
44,731.4576381589042,1227.3345072397262,1889.0954256324196,736.8265503482191,4572.71953293516,3082.0166799397257,1652.239775647032,2764.305999459817,3432.1049661913244,1996.8739534840183,10491.660386636986,2372.01278861758,3124.724391068493,2695.800249342466,1539.8737130730594,2958.6741993415526,1461.6207745365296,6541.665364961188,6993.621245267123,1719.7325283801372,1198.5428019280823,732.0775592112329,6365.775269098174,5252.93481223653,1104.838467196621,24454.1096086758,1034.8007485495432
45,747.965683338904,1254.375632639726,1942.86349433242,758.6998373782192,4534.21989953516,3259.749496339726,1642.6949797470318,2805.247554359817,3482.6837476913247,2072.208533484018,10701.846051636987,2415.45500681758,3152.3481730684935,2734.0873291424664,1595.6244168730593,3083.7556767415526,1530.2536209365296,6524.791845961187,7312.815616467124,1774.1568059801368,1255.8005104280824,759.763943161233,6514.301919098173,5262.822825136531,1124.084808446621,24758.470924675803,1051.6914423495432
46,747.311802668904,1248.134931449726,1924.28067090242,763.4747145682192,4363.53256643516,3257.967786439726,1589.6110231470318,2763.5664165598173,3396.4309151913244,2078.348545884018,10481.596414636986,2359.34172991758,3102.4876090684934,2681.100979842466,1590.8134265730594,3056.6042538415522,1541.4482981365295,6354.868254961187,7211.285060367123,1758.726146880137,1256.9480168280822,764.550865561233,6363.619975098173,5174.051683536531,1109.0895501566208,23890.7068156758,1044.432538849543
47,728.2179095989042,1265.382847679726,1956.1295989724201,743.700438058219,4483.86773813516,3210.033058139726,1526.2844637470319,2861.0491796598176,3397.7902339913244,2188.542900084018,11431.004157636986,2327.8818001175796,3073.0278750684934,2962.509611542466,1578.4915551730594,3057.767470041552,1511.3896866365296,6503.486329961187,7196.313734567124,1727.8969137801369,1221.507629628082,744.7716047512329,6406.782997098173,5368.15115573653,1106.1855665066212,24388.8629476758,1023.7248425495435
48,702.367469988904,1220.6335532697262,1860.4455148324203,718.3007028682192,4239.16130213516,3003.341848739726,1402.801342757032,2740.571587059817,3179.2975773913245,2139.095705584018,10938.014982636987,2190.6356058175797,2943.8709090684933,2894.194269842466,1500.6239749730596,2895.9837809415526,1433.6012780365295,6072.377979161188,6666.785727267124,1634.244809480137,1155.7434572280822,718.4679320512329,5986.657895098173,5045.848728536531,1058.752718306621,22589.8601696758,976.0667183495433
49,656.0389995789042,1108.8755745097262,1641.8534552724202,663.8848565082192,3734.65492993516,2586.729188239726,1237.616387057032,2437.599041559817,2745.9186619913244,1923.6656817840183,9651.272266636986,1920.46204511758,2681.6295550684936,2584.700562442466,1339.0729092130593,2515.7608881415526,1298.7346392365296,5262.007315061187,5666.763288867123,1450.578574480137,1032.660773928082,668.4656862512329,5186.490275098173,4382.57190553653,965.207261956621,18894.8032566758,890.2240809495433
50,638.307040776904,1064.609294879726,1569.1678612624203,642.1426361292191,3523.34881083516,2421.4770495397256,1187.9078451870319,2340.205568559817,2552.9815354913244,1811.0391284840184,9212.730942636985,1816.59976631758,2563.0214061684933,2460.793491942466,1268.4399124530594,2364.0759233415524,1240.7103310365296,4996.858910761187,5411.394958767123,1380.623415290137,979.5120607480823,646.276673403233,4882.230229298173,4174.17155833653,925.429139806621,17739.0524366758,846.2459343095434
51,620.3984043949041,1023.4606292197261,1481.2431168024202,620.9002031972191,3316.76203353516,2260.574903939726,1123.368177237032,2226.671175859817,2383.8835521913247,1735.2926717840185,8715.991274636986,1718.02786151758,2456.928629368493,2354.139881742466,1202.9655651430596,2217.5004184415525,1187.1220903365297,4691.196082661188,5004.730538767123,1309.626205360137,929.0173662680822,626.5532751742329,4573.551541498173,3916.5753313365294,891.148002906621,16322.086472675799,809.7706540195433
52,607.2417589209041,987.4850645897261,1401.35686832242,605.1783426512192,3141.4640316351597,2128.686689639726,1064.6047939270318,2119.6540108598174,2253.7558558913242,1663.8235855840185,8238.672430636987,1637.88047351758,2370.6581353684933,2234.7117417824657,1152.7855589530595,2086.0101872415526,1143.9916454365296,4411.407935061187,4651.562577067123,1256.830674250137,889.8098670380822,611.5430029672328,4326.017635998173,3695.5348013365297,861.791858786621,15073.309588675798,780.3627373895432
53,603.989010582904,991.323487479726,1413.36353578242,600.1928387212191,3213.6383891351597,2124.700827639726,1060.1782691470319,2154.7506120598173,2282.3506557913242,1679.3529477840184,8542.584585636987,1650.8975619175799,2370.5996990684935,2298.937306652466,1148.5270691330593,2082.4762268415525,1127.6445067365296,4515.046143661188,4715.918451867124,1257.194368740137,883.6499890580822,606.6688251052329,4375.560650898173,3785.0047486365293,866.470904506621,15500.4730576758,775.8630875095433
54,606.5354197989041,995.934848409726,1426.2930993624202,601.811583812219,3271.9980487351595,2141.094294239726,1086.073878417032,2186.855856559817,2354.0393753913245,1688.0610980840183,8786.296654636986,1690.46639231758,2415.5587515684933,2336.3699396424663,1151.9487916130595,2103.3906677415525,1119.5307160365296,4653.076074861187,4787.570238067124,1271.5725554101368,892.1717857480822,607.6584032962329,4466.076153998174,3899.9870811365295,877.594593366621,16052.3235186758,789.0678374995434
55,617.7218515089041,1033.1477495897261,1491.75366389242,612.6478145682191,3541.4663922351597,2259.790038039726,1157.9465493470318,2287.6018043598174,2605.908019191324,1744.7044993840184,9420.517073636986,1822.34675201758,2570.2787560684933,2461.953891542466,1205.3311226730596,2214.8175513415526,1153.0406096365296,5105.844437061188,5080.747298667124,1332.8158367801368,937.0156078280822,616.9767966712329,4833.729890098173,4201.352792736529,915.280401146621,17633.753558675802,841.6194134495433
56,646.8603572989041,1119.919494439726,1625.3422106324201,639.0910429882191,4014.8460803351595,2551.884657139726,1312.901573547032,2479.2941868598173,3022.2190268913246,1888.5410758840183,10402.280677636987,2067.45431281758,2891.067732068493,2737.5537270424657,1323.5800520730595,2465.8193822415524,1260.6027599365295,5967.872590961187,5669.895041567123,1464.6928248801369,1032.3586787280824,643.5444407012329,5515.707294098173,4777.50802843653,985.874420856621,20338.3808456758,949.8262831495434
57,720.538519748904,1336.500241039726,2062.0416994324205,726.2797699582192,5088.63068873516,3277.126109939726,1673.016422047032,3099.1222760598175,3911.8866000913245,2302.1085599840185,13312.923994636985,2620.29849981758,3491.8019830684934,3462.622312242466,1615.0774697730594,3152.0878417415524,1504.9807389365296,7851.829176961188,7687.527257267124,1771.4076819801369,1272.6083603280822,723.4697706312329,7085.399772098173,6210.78204603653,1166.054377056621,27993.8471556758,1142.6916668495433
58,721.2519515189041,1354.936663939726,2074.7422101324205,727.5746555282192,5195.56264373516,3283.4338738397255,1639.011500847032,3135.7977444598173,3974.866627091324,2358.0301577840182,13647.122279636986,2647.57351601758,3519.609111068493,3613.268808642466,1621.4955826730595,3197.4227340415528,1494.8265942365297,7947.110019961187,7681.591335267124,1808.698206380137,1270.6068291280824,722.931261371233,7111.874741098172,6251.25288903653,1176.226007556621,28075.9794486758,1152.9759474495436
59,722.944968088904,1338.794846239726,2098.02152613242,726.0247672182192,5085.95234323516,3222.873908539726,1663.549794947032,3147.4587902598173,3821.0863901913244,2283.7669172840183,13565.232564636986,2617.9944749175797,3380.9658770684932,3540.145300742466,1592.8070889730593,3165.8318509415526,1457.9095182365297,7847.820770961188,7880.672543967124,1844.7593874801366,1243.0967612280822,718.764575461233,6995.102262098174,6286.70051103653,1167.323180556621,28342.845409675803,1104.3724962495435
