Time_Index,natgas_price_BR,coal_price_BR,coal_price_imported,uranium_price_BR,gasoline_fossil_price_BR,diesel_fossil_price_BR,jetfuel_fossil_price_BR
348,37.53,13.90,13.24,4.535,46.23,59.67,83.39
349,37.53,13.90,13.24,4.535,46.23,59.67,83.39
350,37.53,13.90,13.24,4.535,46.23,59.67,83.39
351,37.53,13.90,13.24,4.535,46.23,59.67,83.39
352,37.53,13.90,13.24,4.535,46.23,59.67,83.39
353,37.53,13.90,13.24,4.535,46.23,59.67,83.39
354,37.53,13.90,13.24,4.535,46.23,59.67,83.39
355,37.53,13.90,13.24,4.535,46.23,59.67,83.39
356,37.53,13.90,13.24,4.535,46.23,59.67,83.39
357,37.53,13.90,13.24,4.535,46.23,59.67,83.39
358,37.53,13.90,13.24,4.535,46.23,59.67,83.39
359,37.53,13.90,13.24,4.535,46.23,59.67,83.39
360,37.53,13.90,13.24,4.535,46.23,59.67,83.39
361,37.53,13.90,13.24,4.535,46.23,59.67,83.39
362,37.53,13.90,13.24,4.535,46.23,59.67,83.39
363,37.53,13.90,13.24,4.535,46.23,59.67,83.39
364,37.53,13.90,13.24,4.535,46.23,59.67,83.39
365,37.53,13.90,13.24,4.535,46.23,59.67,83.39
366,37.53,13.90,13.24,4.535,46.23,59.67,83.39
367,37.53,13.90,13.24,4.535,46.23,59.67,83.39
368,37.53,13.90,13.24,4.535,46.23,59.67,83.39
369,37.53,13.90,13.24,4.535,46.23,59.67,83.39
370,37.53,13.90,13.24,4.535,46.23,59.67,83.39
371,37.53,13.90,13.24,4.535,46.23,59.67,83.39
372,37.53,13.90,13.24,4.535,46.23,59.67,83.39
373,37.53,13.90,13.24,4.535,46.23,59.67,83.39
374,37.53,13.90,13.24,4.535,46.23,59.67,83.39
375,37.53,13.90,13.24,4.535,46.23,59.67,83.39
376,37.53,13.90,13.24,4.535,46.23,59.67,83.39
377,37.53,13.90,13.24,4.535,46.23,59.67,83.39
378,37.53,13.90,13.24,4.535,46.23,59.67,83.39
379,37.53,13.90,13.24,4.535,46.23,59.67,83.39
380,37.53,13.90,13.24,4.535,46.23,59.67,83.39
381,37.53,13.90,13.24,4.535,46.23,59.67,83.39
382,37.53,13.90,13.24,4.535,46.23,59.67,83.39
383,37.53,13.90,13.24,4.535,46.23,59.67,83.39
384,37.53,13.90,13.24,4.535,46.23,59.67,83.39
385,37.53,13.90,13.24,4.535,46.23,59.67,83.39
386,37.53,13.90,13.24,4.535,46.23,59.67,83.39
387,37.53,13.90,13.24,4.535,46.23,59.67,83.39
388,37.53,13.90,13.24,4.535,46.23,59.67,83.39
389,37.53,13.90,13.24,4.535,46.23,59.67,83.39
390,37.53,13.90,13.24,4.535,46.23,59.67,83.39
391,37.53,13.90,13.24,4.535,46.23,59.67,83.39
392,37.53,13.90,13.24,4.535,46.23,59.67,83.39
393,37.53,13.90,13.24,4.535,46.23,59.67,83.39
394,37.53,13.90,13.24,4.535,46.23,59.67,83.39
395,37.53,13.90,13.24,4.535,46.23,59.67,83.39
396,37.53,13.90,13.24,4.535,46.23,59.67,83.39
397,37.53,13.90,13.24,4.535,46.23,59.67,83.39
398,37.53,13.90,13.24,4.535,46.23,59.67,83.39
399,37.53,13.90,13.24,4.535,46.23,59.67,83.39
400,37.53,13.90,13.24,4.535,46.23,59.67,83.39
401,37.53,13.90,13.24,4.535,46.23,59.67,83.39
402,37.53,13.90,13.24,4.535,46.23,59.67,83.39
403,37.53,13.90,13.24,4.535,46.23,59.67,83.39
404,37.53,13.90,13.24,4.535,46.23,59.67,83.39
405,37.53,13.90,13.24,4.535,46.23,59.67,83.39
406,37.53,13.90,13.24,4.535,46.23,59.67,83.39
407,37.53,13.90,13.24,4.535,46.23,59.67,83.39
408,37.53,13.90,13.24,4.535,46.23,59.67,83.39
409,37.53,13.90,13.24,4.535,46.23,59.67,83.39
410,37.53,13.90,13.24,4.535,46.23,59.67,83.39
411,37.53,13.90,13.24,4.535,46.23,59.67,83.39
412,37.53,13.90,13.24,4.535,46.23,59.67,83.39
413,37.53,13.90,13.24,4.535,46.23,59.67,83.39
414,37.53,13.90,13.24,4.535,46.23,59.67,83.39
415,37.53,13.90,13.24,4.535,46.23,59.67,83.39
416,37.53,13.90,13.24,4.535,46.23,59.67,83.39
417,37.53,13.90,13.24,4.535,46.23,59.67,83.39
418,37.53,13.90,13.24,4.535,46.23,59.67,83.39
419,37.53,13.90,13.24,4.535,46.23,59.67,83.39
420,37.53,13.90,13.24,4.535,46.23,59.67,83.39
421,37.53,13.90,13.24,4.535,46.23,59.67,83.39
422,37.53,13.90,13.24,4.535,46.23,59.67,83.39
423,37.53,13.90,13.24,4.535,46.23,59.67,83.39
424,37.53,13.90,13.24,4.535,46.23,59.67,83.39
425,37.53,13.90,13.24,4.535,46.23,59.67,83.39
426,37.53,13.90,13.24,4.535,46.23,59.67,83.39
427,37.53,13.90,13.24,4.535,46.23,59.67,83.39
428,37.53,13.90,13.24,4.535,46.23,59.67,83.39
429,37.53,13.90,13.24,4.535,46.23,59.67,83.39
430,37.53,13.90,13.24,4.535,46.23,59.67,83.39
431,37.53,13.90,13.24,4.535,46.23,59.67,83.39
432,37.53,13.90,13.24,4.535,46.23,59.67,83.39
433,37.53,13.90,13.24,4.535,46.23,59.67,83.39
434,37.53,13.90,13.24,4.535,46.23,59.67,83.39
435,37.53,13.90,13.24,4.535,46.23,59.67,83.39
436,37.53,13.90,13.24,4.535,46.23,59.67,83.39
437,37.53,13.90,13.24,4.535,46.23,59.67,83.39
438,37.53,13.90,13.24,4.535,46.23,59.67,83.39
439,37.53,13.90,13.24,4.535,46.23,59.67,83.39
440,37.53,13.90,13.24,4.535,46.23,59.67,83.39
441,37.53,13.90,13.24,4.535,46.23,59.67,83.39
442,37.53,13.90,13.24,4.535,46.23,59.67,83.39
443,37.53,13.90,13.24,4.535,46.23,59.67,83.39
444,37.53,13.90,13.24,4.535,46.23,59.67,83.39
445,37.53,13.90,13.24,4.535,46.23,59.67,83.39
446,37.53,13.90,13.24,4.535,46.23,59.67,83.39
447,37.53,13.90,13.24,4.535,46.23,59.67,83.39
448,37.53,13.90,13.24,4.535,46.23,59.67,83.39
449,37.53,13.90,13.24,4.535,46.23,59.67,83.39
450,37.53,13.90,13.24,4.535,46.23,59.67,83.39
451,37.53,13.90,13.24,4.535,46.23,59.67,83.39
452,37.53,13.90,13.24,4.535,46.23,59.67,83.39
453,37.53,13.90,13.24,4.535,46.23,59.67,83.39
454,37.53,13.90,13.24,4.535,46.23,59.67,83.39
455,37.53,13.90,13.24,4.535,46.23,59.67,83.39
456,37.53,13.90,13.24,4.535,46.23,59.67,83.39
457,37.53,13.90,13.24,4.535,46.23,59.67,83.39
458,37.53,13.90,13.24,4.535,46.23,59.67,83.39
459,37.53,13.90,13.24,4.535,46.23,59.67,83.39
460,37.53,13.90,13.24,4.535,46.23,59.67,83.39
461,37.53,13.90,13.24,4.535,46.23,59.67,83.39
