Time_Index,natgas_price_BR,coal_price_BR,coal_price_imported,uranium_price_BR,gasoline_fossil_price_BR,diesel_fossil_price_BR,jetfuel_fossil_price_BR
61,23.83,12.26,16.98,4.535,18.97,29.34,50.32
62,23.83,12.26,16.98,4.535,18.97,29.34,50.32
63,23.83,12.26,16.98,4.535,18.97,29.34,50.32
64,23.83,12.26,16.98,4.535,18.97,29.34,50.32
65,23.83,12.26,16.98,4.535,18.97,29.34,50.32
66,23.83,12.26,16.98,4.535,18.97,29.34,50.32
67,23.83,12.26,16.98,4.535,18.97,29.34,50.32
68,23.83,12.26,16.98,4.535,18.97,29.34,50.32
69,23.83,12.26,16.98,4.535,18.97,29.34,50.32
70,23.83,12.26,16.98,4.535,18.97,29.34,50.32
71,23.83,12.26,16.98,4.535,18.97,29.34,50.32
72,23.83,12.26,16.98,4.535,18.97,29.34,50.32
73,23.83,12.26,16.98,4.535,18.97,29.34,50.32
74,23.83,12.26,16.98,4.535,18.97,29.34,50.32
75,23.83,12.26,16.98,4.535,18.97,29.34,50.32
76,23.83,12.26,16.98,4.535,18.97,29.34,50.32
77,23.83,12.26,16.98,4.535,18.97,29.34,50.32
78,23.83,12.26,16.98,4.535,18.97,29.34,50.32
79,23.83,12.26,16.98,4.535,18.97,29.34,50.32
80,23.83,12.26,16.98,4.535,18.97,29.34,50.32
81,23.83,12.26,16.98,4.535,18.97,29.34,50.32
82,23.83,12.26,16.98,4.535,18.97,29.34,50.32
83,23.83,12.26,16.98,4.535,18.97,29.34,50.32
84,23.83,12.26,16.98,4.535,18.97,29.34,50.32
85,23.83,12.26,16.98,4.535,18.97,29.34,50.32
86,23.83,12.26,16.98,4.535,18.97,29.34,50.32
87,23.83,12.26,16.98,4.535,18.97,29.34,50.32
88,23.83,12.26,16.98,4.535,18.97,29.34,50.32
89,23.83,12.26,16.98,4.535,18.97,29.34,50.32
90,23.83,12.26,16.98,4.535,18.97,29.34,50.32
91,23.83,12.26,16.98,4.535,18.97,29.34,50.32
92,23.83,12.26,16.98,4.535,18.97,29.34,50.32
93,23.83,12.26,16.98,4.535,18.97,29.34,50.32
94,23.83,12.26,16.98,4.535,18.97,29.34,50.32
95,23.83,12.26,16.98,4.535,18.97,29.34,50.32
96,23.83,12.26,16.98,4.535,18.97,29.34,50.32
97,23.83,12.26,16.98,4.535,18.97,29.34,50.32
98,23.83,12.26,16.98,4.535,18.97,29.34,50.32
99,23.83,12.26,16.98,4.535,18.97,29.34,50.32
100,23.83,12.26,16.98,4.535,18.97,29.34,50.32
101,23.83,12.26,16.98,4.535,18.97,29.34,50.32
102,23.83,12.26,16.98,4.535,18.97,29.34,50.32
103,23.83,12.26,16.98,4.535,18.97,29.34,50.32
104,23.83,12.26,16.98,4.535,18.97,29.34,50.32
105,23.83,12.26,16.98,4.535,18.97,29.34,50.32
106,23.83,12.26,16.98,4.535,18.97,29.34,50.32
107,23.83,12.26,16.98,4.535,18.97,29.34,50.32
108,23.83,12.26,16.98,4.535,18.97,29.34,50.32
109,23.83,12.26,16.98,4.535,18.97,29.34,50.32
110,23.83,12.26,16.98,4.535,18.97,29.34,50.32
111,23.83,12.26,16.98,4.535,18.97,29.34,50.32
112,23.83,12.26,16.98,4.535,18.97,29.34,50.32
113,23.83,12.26,16.98,4.535,18.97,29.34,50.32
114,23.83,12.26,16.98,4.535,18.97,29.34,50.32
115,23.83,12.26,16.98,4.535,18.97,29.34,50.32
116,23.83,12.26,16.98,4.535,18.97,29.34,50.32
117,23.83,12.26,16.98,4.535,18.97,29.34,50.32
118,23.83,12.26,16.98,4.535,18.97,29.34,50.32
119,23.83,12.26,16.98,4.535,18.97,29.34,50.32
120,23.83,12.26,16.98,4.535,18.97,29.34,50.32
121,23.83,12.26,16.98,4.535,18.97,29.34,50.32
122,23.83,12.26,16.98,4.535,18.97,29.34,50.32
123,23.83,12.26,16.98,4.535,18.97,29.34,50.32
124,23.83,12.26,16.98,4.535,18.97,29.34,50.32
125,23.83,12.26,16.98,4.535,18.97,29.34,50.32
126,23.83,12.26,16.98,4.535,18.97,29.34,50.32
127,23.83,12.26,16.98,4.535,18.97,29.34,50.32
128,23.83,12.26,16.98,4.535,18.97,29.34,50.32
129,23.83,12.26,16.98,4.535,18.97,29.34,50.32
130,23.83,12.26,16.98,4.535,18.97,29.34,50.32
131,23.83,12.26,16.98,4.535,18.97,29.34,50.32
132,23.83,12.26,16.98,4.535,18.97,29.34,50.32
133,23.83,12.26,16.98,4.535,18.97,29.34,50.32
134,23.83,12.26,16.98,4.535,18.97,29.34,50.32
135,23.83,12.26,16.98,4.535,18.97,29.34,50.32
136,23.83,12.26,16.98,4.535,18.97,29.34,50.32
137,23.83,12.26,16.98,4.535,18.97,29.34,50.32
138,23.83,12.26,16.98,4.535,18.97,29.34,50.32
139,23.83,12.26,16.98,4.535,18.97,29.34,50.32
140,23.83,12.26,16.98,4.535,18.97,29.34,50.32
141,23.83,12.26,16.98,4.535,18.97,29.34,50.32
142,23.83,12.26,16.98,4.535,18.97,29.34,50.32
143,23.83,12.26,16.98,4.535,18.97,29.34,50.32
144,23.83,12.26,16.98,4.535,18.97,29.34,50.32
145,23.83,12.26,16.98,4.535,18.97,29.34,50.32
146,23.83,12.26,16.98,4.535,18.97,29.34,50.32
147,23.83,12.26,16.98,4.535,18.97,29.34,50.32
148,23.83,12.26,16.98,4.535,18.97,29.34,50.32
149,23.83,12.26,16.98,4.535,18.97,29.34,50.32
150,23.83,12.26,16.98,4.535,18.97,29.34,50.32
151,23.83,12.26,16.98,4.535,18.97,29.34,50.32
152,23.83,12.26,16.98,4.535,18.97,29.34,50.32
153,23.83,12.26,16.98,4.535,18.97,29.34,50.32
154,23.83,12.26,16.98,4.535,18.97,29.34,50.32
155,23.83,12.26,16.98,4.535,18.97,29.34,50.32
156,23.83,12.26,16.98,4.535,18.97,29.34,50.32
157,23.83,12.26,16.98,4.535,18.97,29.34,50.32
158,23.83,12.26,16.98,4.535,18.97,29.34,50.32
159,23.83,12.26,16.98,4.535,18.97,29.34,50.32
160,23.83,12.26,16.98,4.535,18.97,29.34,50.32
161,23.83,12.26,16.98,4.535,18.97,29.34,50.32
162,23.83,12.26,16.98,4.535,18.97,29.34,50.32
163,23.83,12.26,16.98,4.535,18.97,29.34,50.32
164,23.83,12.26,16.98,4.535,18.97,29.34,50.32
165,23.83,12.26,16.98,4.535,18.97,29.34,50.32
166,23.83,12.26,16.98,4.535,18.97,29.34,50.32
167,23.83,12.26,16.98,4.535,18.97,29.34,50.32
168,23.83,12.26,16.98,4.535,18.97,29.34,50.32
169,23.83,12.26,16.98,4.535,18.97,29.34,50.32
170,23.83,12.26,16.98,4.535,18.97,29.34,50.32
171,23.83,12.26,16.98,4.535,18.97,29.34,50.32
172,23.83,12.26,16.98,4.535,18.97,29.34,50.32
173,23.83,12.26,16.98,4.535,18.97,29.34,50.32
174,23.83,12.26,16.98,4.535,18.97,29.34,50.32
175,23.83,12.26,16.98,4.535,18.97,29.34,50.32
176,23.83,12.26,16.98,4.535,18.97,29.34,50.32
177,23.83,12.26,16.98,4.535,18.97,29.34,50.32
178,23.83,12.26,16.98,4.535,18.97,29.34,50.32
179,23.83,12.26,16.98,4.535,18.97,29.34,50.32
180,23.83,12.26,16.98,4.535,18.97,29.34,50.32
181,23.83,12.26,16.98,4.535,18.97,29.34,50.32
182,23.83,12.26,16.98,4.535,18.97,29.34,50.32
183,23.83,12.26,16.98,4.535,18.97,29.34,50.32
184,23.83,12.26,16.98,4.535,18.97,29.34,50.32
185,23.83,12.26,16.98,4.535,18.97,29.34,50.32
186,23.83,12.26,16.98,4.535,18.97,29.34,50.32
187,23.83,12.26,16.98,4.535,18.97,29.34,50.32
188,23.83,12.26,16.98,4.535,18.97,29.34,50.32
189,23.83,12.26,16.98,4.535,18.97,29.34,50.32
190,23.83,12.26,16.98,4.535,18.97,29.34,50.32
191,23.83,12.26,16.98,4.535,18.97,29.34,50.32
192,23.83,12.26,16.98,4.535,18.97,29.34,50.32
193,23.83,12.26,16.98,4.535,18.97,29.34,50.32
194,23.83,12.26,16.98,4.535,18.97,29.34,50.32
195,23.83,12.26,16.98,4.535,18.97,29.34,50.32
196,23.83,12.26,16.98,4.535,18.97,29.34,50.32
197,23.83,12.26,16.98,4.535,18.97,29.34,50.32
198,23.83,12.26,16.98,4.535,18.97,29.34,50.32
199,23.83,12.26,16.98,4.535,18.97,29.34,50.32
200,23.83,12.26,16.98,4.535,18.97,29.34,50.32
201,23.83,12.26,16.98,4.535,18.97,29.34,50.32
202,23.83,12.26,16.98,4.535,18.97,29.34,50.32
203,23.83,12.26,16.98,4.535,18.97,29.34,50.32
204,23.83,12.26,16.98,4.535,18.97,29.34,50.32
205,23.83,12.26,16.98,4.535,18.97,29.34,50.32
206,23.83,12.26,16.98,4.535,18.97,29.34,50.32
207,23.83,12.26,16.98,4.535,18.97,29.34,50.32
208,23.83,12.26,16.98,4.535,18.97,29.34,50.32
209,23.83,12.26,16.98,4.535,18.97,29.34,50.32
210,23.83,12.26,16.98,4.535,18.97,29.34,50.32
211,23.83,12.26,16.98,4.535,18.97,29.34,50.32
212,23.83,12.26,16.98,4.535,18.97,29.34,50.32
213,23.83,12.26,16.98,4.535,18.97,29.34,50.32
214,23.83,12.26,16.98,4.535,18.97,29.34,50.32
215,23.83,12.26,16.98,4.535,18.97,29.34,50.32
216,23.83,12.26,16.98,4.535,18.97,29.34,50.32
217,23.83,12.26,16.98,4.535,18.97,29.34,50.32
218,23.83,12.26,16.98,4.535,18.97,29.34,50.32
219,23.83,12.26,16.98,4.535,18.97,29.34,50.32
220,23.83,12.26,16.98,4.535,18.97,29.34,50.32
221,23.83,12.26,16.98,4.535,18.97,29.34,50.32
222,23.83,12.26,16.98,4.535,18.97,29.34,50.32
223,23.83,12.26,16.98,4.535,18.97,29.34,50.32
224,23.83,12.26,16.98,4.535,18.97,29.34,50.32
225,23.83,12.26,16.98,4.535,18.97,29.34,50.32
226,23.83,12.26,16.98,4.535,18.97,29.34,50.32
227,23.83,12.26,16.98,4.535,18.97,29.34,50.32
228,23.83,12.26,16.98,4.535,18.97,29.34,50.32
229,23.83,12.26,16.98,4.535,18.97,29.34,50.32
230,23.83,12.26,16.98,4.535,18.97,29.34,50.32
231,23.83,12.26,16.98,4.535,18.97,29.34,50.32
232,23.83,12.26,16.98,4.535,18.97,29.34,50.32
233,23.83,12.26,16.98,4.535,18.97,29.34,50.32
234,23.83,12.26,16.98,4.535,18.97,29.34,50.32
235,23.83,12.26,16.98,4.535,18.97,29.34,50.32
236,23.83,12.26,16.98,4.535,18.97,29.34,50.32
237,23.83,12.26,16.98,4.535,18.97,29.34,50.32
238,23.83,12.26,16.98,4.535,18.97,29.34,50.32
239,23.83,12.26,16.98,4.535,18.97,29.34,50.32
240,23.83,12.26,16.98,4.535,18.97,29.34,50.32
241,23.83,12.26,16.98,4.535,18.97,29.34,50.32
242,23.83,12.26,16.98,4.535,18.97,29.34,50.32
243,23.83,12.26,16.98,4.535,18.97,29.34,50.32
244,23.83,12.26,16.98,4.535,18.97,29.34,50.32
245,23.83,12.26,16.98,4.535,18.97,29.34,50.32
246,23.83,12.26,16.98,4.535,18.97,29.34,50.32
247,23.83,12.26,16.98,4.535,18.97,29.34,50.32
248,23.83,12.26,16.98,4.535,18.97,29.34,50.32
249,23.83,12.26,16.98,4.535,18.97,29.34,50.32
250,23.83,12.26,16.98,4.535,18.97,29.34,50.32
251,23.83,12.26,16.98,4.535,18.97,29.34,50.32
252,23.83,12.26,16.98,4.535,18.97,29.34,50.32
253,23.83,12.26,16.98,4.535,18.97,29.34,50.32
254,23.83,12.26,16.98,4.535,18.97,29.34,50.32
255,23.83,12.26,16.98,4.535,18.97,29.34,50.32
256,23.83,12.26,16.98,4.535,18.97,29.34,50.32
257,23.83,12.26,16.98,4.535,18.97,29.34,50.32
258,23.83,12.26,16.98,4.535,18.97,29.34,50.32
259,23.83,12.26,16.98,4.535,18.97,29.34,50.32
260,23.83,12.26,16.98,4.535,18.97,29.34,50.32
261,23.83,12.26,16.98,4.535,18.97,29.34,50.32
262,23.83,12.26,16.98,4.535,18.97,29.34,50.32
263,23.83,12.26,16.98,4.535,18.97,29.34,50.32
264,23.83,12.26,16.98,4.535,18.97,29.34,50.32
265,23.83,12.26,16.98,4.535,18.97,29.34,50.32
266,23.83,12.26,16.98,4.535,18.97,29.34,50.32
267,23.83,12.26,16.98,4.535,18.97,29.34,50.32
268,23.83,12.26,16.98,4.535,18.97,29.34,50.32
269,23.83,12.26,16.98,4.535,18.97,29.34,50.32
270,23.83,12.26,16.98,4.535,18.97,29.34,50.32
271,23.83,12.26,16.98,4.535,18.97,29.34,50.32
272,23.83,12.26,16.98,4.535,18.97,29.34,50.32
273,23.83,12.26,16.98,4.535,18.97,29.34,50.32
274,23.83,12.26,16.98,4.535,18.97,29.34,50.32
275,23.83,12.26,16.98,4.535,18.97,29.34,50.32
276,23.83,12.26,16.98,4.535,18.97,29.34,50.32
277,23.83,12.26,16.98,4.535,18.97,29.34,50.32
278,23.83,12.26,16.98,4.535,18.97,29.34,50.32
279,23.83,12.26,16.98,4.535,18.97,29.34,50.32
280,23.83,12.26,16.98,4.535,18.97,29.34,50.32
281,23.83,12.26,16.98,4.535,18.97,29.34,50.32
282,23.83,12.26,16.98,4.535,18.97,29.34,50.32
283,23.83,12.26,16.98,4.535,18.97,29.34,50.32
284,23.83,12.26,16.98,4.535,18.97,29.34,50.32
285,23.83,12.26,16.98,4.535,18.97,29.34,50.32
286,23.83,12.26,16.98,4.535,18.97,29.34,50.32
287,23.83,12.26,16.98,4.535,18.97,29.34,50.32
288,23.83,12.26,16.98,4.535,18.97,29.34,50.32
289,23.83,12.26,16.98,4.535,18.97,29.34,50.32
290,23.83,12.26,16.98,4.535,18.97,29.34,50.32
291,23.83,12.26,16.98,4.535,18.97,29.34,50.32
292,23.83,12.26,16.98,4.535,18.97,29.34,50.32
293,23.83,12.26,16.98,4.535,18.97,29.34,50.32
294,23.83,12.26,16.98,4.535,18.97,29.34,50.32
295,23.83,12.26,16.98,4.535,18.97,29.34,50.32
296,23.83,12.26,16.98,4.535,18.97,29.34,50.32
297,23.83,12.26,16.98,4.535,18.97,29.34,50.32
298,23.83,12.26,16.98,4.535,18.97,29.34,50.32
299,23.83,12.26,16.98,4.535,18.97,29.34,50.32
300,23.83,12.26,16.98,4.535,18.97,29.34,50.32
301,23.83,12.26,16.98,4.535,18.97,29.34,50.32
302,23.83,12.26,16.98,4.535,18.97,29.34,50.32
303,23.83,12.26,16.98,4.535,18.97,29.34,50.32
304,23.83,12.26,16.98,4.535,18.97,29.34,50.32
305,23.83,12.26,16.98,4.535,18.97,29.34,50.32
306,23.83,12.26,16.98,4.535,18.97,29.34,50.32
307,23.83,12.26,16.98,4.535,18.97,29.34,50.32
308,23.83,12.26,16.98,4.535,18.97,29.34,50.32
309,23.83,12.26,16.98,4.535,18.97,29.34,50.32
310,23.83,12.26,16.98,4.535,18.97,29.34,50.32
311,23.83,12.26,16.98,4.535,18.97,29.34,50.32
312,23.83,12.26,16.98,4.535,18.97,29.34,50.32
313,23.83,12.26,16.98,4.535,18.97,29.34,50.32
314,23.83,12.26,16.98,4.535,18.97,29.34,50.32
315,23.83,12.26,16.98,4.535,18.97,29.34,50.32
316,23.83,12.26,16.98,4.535,18.97,29.34,50.32
317,23.83,12.26,16.98,4.535,18.97,29.34,50.32
318,23.83,12.26,16.98,4.535,18.97,29.34,50.32
319,23.83,12.26,16.98,4.535,18.97,29.34,50.32
320,23.83,12.26,16.98,4.535,18.97,29.34,50.32
321,23.83,12.26,16.98,4.535,18.97,29.34,50.32
322,23.83,12.26,16.98,4.535,18.97,29.34,50.32
323,23.83,12.26,16.98,4.535,18.97,29.34,50.32
324,23.83,12.26,16.98,4.535,18.97,29.34,50.32
325,23.83,12.26,16.98,4.535,18.97,29.34,50.32
326,23.83,12.26,16.98,4.535,18.97,29.34,50.32
327,23.83,12.26,16.98,4.535,18.97,29.34,50.32
328,23.83,12.26,16.98,4.535,18.97,29.34,50.32
329,23.83,12.26,16.98,4.535,18.97,29.34,50.32
330,23.83,12.26,16.98,4.535,18.97,29.34,50.32
331,23.83,12.26,16.98,4.535,18.97,29.34,50.32
332,23.83,12.26,16.98,4.535,18.97,29.34,50.32
333,23.83,12.26,16.98,4.535,18.97,29.34,50.32
334,23.83,12.26,16.98,4.535,18.97,29.34,50.32
335,23.83,12.26,16.98,4.535,18.97,29.34,50.32
336,23.83,12.26,16.98,4.535,18.97,29.34,50.32
337,23.83,12.26,16.98,4.535,18.97,29.34,50.32
338,23.83,12.26,16.98,4.535,18.97,29.34,50.32
339,23.83,12.26,16.98,4.535,18.97,29.34,50.32
340,23.83,12.26,16.98,4.535,18.97,29.34,50.32
341,23.83,12.26,16.98,4.535,18.97,29.34,50.32
342,23.83,12.26,16.98,4.535,18.97,29.34,50.32
343,23.83,12.26,16.98,4.535,18.97,29.34,50.32
344,23.83,12.26,16.98,4.535,18.97,29.34,50.32
345,23.83,12.26,16.98,4.535,18.97,29.34,50.32
346,23.83,12.26,16.98,4.535,18.97,29.34,50.32
347,23.83,12.26,16.98,4.535,18.97,29.34,50.32
348,23.83,12.26,16.98,4.535,18.97,29.34,50.32
349,23.83,12.26,16.98,4.535,18.97,29.34,50.32
350,23.83,12.26,16.98,4.535,18.97,29.34,50.32
351,23.83,12.26,16.98,4.535,18.97,29.34,50.32
352,23.83,12.26,16.98,4.535,18.97,29.34,50.32
353,23.83,12.26,16.98,4.535,18.97,29.34,50.32
354,23.83,12.26,16.98,4.535,18.97,29.34,50.32
355,23.83,12.26,16.98,4.535,18.97,29.34,50.32
356,23.83,12.26,16.98,4.535,18.97,29.34,50.32
357,23.83,12.26,16.98,4.535,18.97,29.34,50.32
358,23.83,12.26,16.98,4.535,18.97,29.34,50.32
359,23.83,12.26,16.98,4.535,18.97,29.34,50.32
360,23.83,12.26,16.98,4.535,18.97,29.34,50.32
361,23.83,12.26,16.98,4.535,18.97,29.34,50.32
362,23.83,12.26,16.98,4.535,18.97,29.34,50.32
363,23.83,12.26,16.98,4.535,18.97,29.34,50.32
364,23.83,12.26,16.98,4.535,18.97,29.34,50.32
365,23.83,12.26,16.98,4.535,18.97,29.34,50.32
366,23.83,12.26,16.98,4.535,18.97,29.34,50.32
367,23.83,12.26,16.98,4.535,18.97,29.34,50.32
368,23.83,12.26,16.98,4.535,18.97,29.34,50.32
369,23.83,12.26,16.98,4.535,18.97,29.34,50.32
370,23.83,12.26,16.98,4.535,18.97,29.34,50.32
371,23.83,12.26,16.98,4.535,18.97,29.34,50.32
372,23.83,12.26,16.98,4.535,18.97,29.34,50.32
373,23.83,12.26,16.98,4.535,18.97,29.34,50.32
374,23.83,12.26,16.98,4.535,18.97,29.34,50.32
375,23.83,12.26,16.98,4.535,18.97,29.34,50.32
376,23.83,12.26,16.98,4.535,18.97,29.34,50.32
377,23.83,12.26,16.98,4.535,18.97,29.34,50.32
378,23.83,12.26,16.98,4.535,18.97,29.34,50.32
379,23.83,12.26,16.98,4.535,18.97,29.34,50.32
380,23.83,12.26,16.98,4.535,18.97,29.34,50.32
381,23.83,12.26,16.98,4.535,18.97,29.34,50.32
382,23.83,12.26,16.98,4.535,18.97,29.34,50.32
383,23.83,12.26,16.98,4.535,18.97,29.34,50.32
384,23.83,12.26,16.98,4.535,18.97,29.34,50.32
385,23.83,12.26,16.98,4.535,18.97,29.34,50.32
386,23.83,12.26,16.98,4.535,18.97,29.34,50.32
387,23.83,12.26,16.98,4.535,18.97,29.34,50.32
388,23.83,12.26,16.98,4.535,18.97,29.34,50.32
389,23.83,12.26,16.98,4.535,18.97,29.34,50.32
390,23.83,12.26,16.98,4.535,18.97,29.34,50.32
391,23.83,12.26,16.98,4.535,18.97,29.34,50.32
392,23.83,12.26,16.98,4.535,18.97,29.34,50.32
393,23.83,12.26,16.98,4.535,18.97,29.34,50.32
394,23.83,12.26,16.98,4.535,18.97,29.34,50.32
395,23.83,12.26,16.98,4.535,18.97,29.34,50.32
396,23.83,12.26,16.98,4.535,18.97,29.34,50.32
397,23.83,12.26,16.98,4.535,18.97,29.34,50.32
398,23.83,12.26,16.98,4.535,18.97,29.34,50.32
399,23.83,12.26,16.98,4.535,18.97,29.34,50.32
400,23.83,12.26,16.98,4.535,18.97,29.34,50.32
401,23.83,12.26,16.98,4.535,18.97,29.34,50.32
402,23.83,12.26,16.98,4.535,18.97,29.34,50.32
403,23.83,12.26,16.98,4.535,18.97,29.34,50.32
404,23.83,12.26,16.98,4.535,18.97,29.34,50.32
405,23.83,12.26,16.98,4.535,18.97,29.34,50.32
406,23.83,12.26,16.98,4.535,18.97,29.34,50.32
407,23.83,12.26,16.98,4.535,18.97,29.34,50.32
408,23.83,12.26,16.98,4.535,18.97,29.34,50.32
409,23.83,12.26,16.98,4.535,18.97,29.34,50.32
410,23.83,12.26,16.98,4.535,18.97,29.34,50.32
411,23.83,12.26,16.98,4.535,18.97,29.34,50.32
412,23.83,12.26,16.98,4.535,18.97,29.34,50.32
413,23.83,12.26,16.98,4.535,18.97,29.34,50.32
414,23.83,12.26,16.98,4.535,18.97,29.34,50.32
415,23.83,12.26,16.98,4.535,18.97,29.34,50.32
416,23.83,12.26,16.98,4.535,18.97,29.34,50.32
417,23.83,12.26,16.98,4.535,18.97,29.34,50.32
418,23.83,12.26,16.98,4.535,18.97,29.34,50.32
419,23.83,12.26,16.98,4.535,18.97,29.34,50.32
420,23.83,12.26,16.98,4.535,18.97,29.34,50.32
421,23.83,12.26,16.98,4.535,18.97,29.34,50.32
422,23.83,12.26,16.98,4.535,18.97,29.34,50.32
423,23.83,12.26,16.98,4.535,18.97,29.34,50.32
424,23.83,12.26,16.98,4.535,18.97,29.34,50.32
425,23.83,12.26,16.98,4.535,18.97,29.34,50.32
426,23.83,12.26,16.98,4.535,18.97,29.34,50.32
427,23.83,12.26,16.98,4.535,18.97,29.34,50.32
428,23.83,12.26,16.98,4.535,18.97,29.34,50.32
429,23.83,12.26,16.98,4.535,18.97,29.34,50.32
430,23.83,12.26,16.98,4.535,18.97,29.34,50.32
431,23.83,12.26,16.98,4.535,18.97,29.34,50.32
432,23.83,12.26,16.98,4.535,18.97,29.34,50.32
433,23.83,12.26,16.98,4.535,18.97,29.34,50.32
434,23.83,12.26,16.98,4.535,18.97,29.34,50.32
435,23.83,12.26,16.98,4.535,18.97,29.34,50.32
436,23.83,12.26,16.98,4.535,18.97,29.34,50.32
437,23.83,12.26,16.98,4.535,18.97,29.34,50.32
438,23.83,12.26,16.98,4.535,18.97,29.34,50.32
439,23.83,12.26,16.98,4.535,18.97,29.34,50.32
440,23.83,12.26,16.98,4.535,18.97,29.34,50.32
441,23.83,12.26,16.98,4.535,18.97,29.34,50.32
442,23.83,12.26,16.98,4.535,18.97,29.34,50.32
443,23.83,12.26,16.98,4.535,18.97,29.34,50.32
444,23.83,12.26,16.98,4.535,18.97,29.34,50.32
445,23.83,12.26,16.98,4.535,18.97,29.34,50.32
446,23.83,12.26,16.98,4.535,18.97,29.34,50.32
447,23.83,12.26,16.98,4.535,18.97,29.34,50.32
448,23.83,12.26,16.98,4.535,18.97,29.34,50.32
449,23.83,12.26,16.98,4.535,18.97,29.34,50.32
450,23.83,12.26,16.98,4.535,18.97,29.34,50.32
451,23.83,12.26,16.98,4.535,18.97,29.34,50.32
452,23.83,12.26,16.98,4.535,18.97,29.34,50.32
453,23.83,12.26,16.98,4.535,18.97,29.34,50.32
454,23.83,12.26,16.98,4.535,18.97,29.34,50.32
455,23.83,12.26,16.98,4.535,18.97,29.34,50.32
456,23.83,12.26,16.98,4.535,18.97,29.34,50.32
457,23.83,12.26,16.98,4.535,18.97,29.34,50.32
458,23.83,12.26,16.98,4.535,18.97,29.34,50.32
459,23.83,12.26,16.98,4.535,18.97,29.34,50.32
460,23.83,12.26,16.98,4.535,18.97,29.34,50.32
461,23.83,12.26,16.98,4.535,18.97,29.34,50.32
