Time_Index,Demand_Ethanol,Demand_Gasoline,Demand_Flexfuel,Demand_Jetfuel,Demand_SAF_Jetfuel,Demand_fossil_Jetfuel,Demand_Diesel,Demand_BioDiesel
33,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
34,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
35,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
36,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
37,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
38,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
39,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
40,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
41,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
42,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
43,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
44,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
45,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
46,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
47,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
48,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
49,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
50,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
51,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
52,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
53,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
54,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
55,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
56,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
57,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
58,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
59,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
60,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
61,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
62,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
63,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
64,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
65,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
66,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
67,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
68,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
69,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
70,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
71,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
72,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
73,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
74,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
75,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
76,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
77,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
78,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
79,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
80,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
81,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
82,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
83,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
84,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
85,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
86,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
87,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
88,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
89,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
90,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
91,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
92,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
93,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
94,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
95,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
96,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
97,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
98,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
99,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
100,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
101,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
102,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
103,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
104,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
105,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
106,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
107,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
108,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
109,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
110,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
111,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
112,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
113,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
114,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
115,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
116,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
117,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
118,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
119,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
120,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
121,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
122,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
123,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
124,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
125,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
126,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
127,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
128,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
129,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
130,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
131,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
132,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
133,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
134,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
135,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
136,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
137,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
138,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
139,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
140,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
141,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
142,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
143,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
144,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
145,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
146,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
147,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
148,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
149,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
150,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
151,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
152,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
153,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
154,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
155,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
156,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
157,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
158,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
159,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
160,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
161,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
162,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
163,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
164,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
165,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
166,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
167,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
168,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
169,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
170,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
171,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
172,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
173,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
174,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
175,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
176,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
177,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
178,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
179,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
180,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
181,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
182,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
183,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
184,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
185,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
186,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
187,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
188,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
189,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
190,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
191,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
192,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
193,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
194,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
195,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
196,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
197,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
198,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
199,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
200,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
201,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
202,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
203,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
204,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
205,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
206,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
207,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
208,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
209,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
210,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
211,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
212,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
213,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
214,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
215,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
216,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
217,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
218,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
219,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
220,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
221,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
222,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
223,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
224,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
225,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
226,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
227,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
228,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
229,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
230,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
231,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
232,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
233,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
234,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
235,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
236,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
237,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
238,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
239,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
240,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
241,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
242,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
243,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
244,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
245,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
246,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
247,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
248,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
249,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
250,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
251,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
252,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
253,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
254,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
255,25.11648596,3287.901878,36309.42125,2287.867005,146.0340642,2433.90107,45480.53313842173,10450.78157509885
