Time_Index,elec_BR_AC,elec_BR_AL,elec_BR_AM,elec_BR_AP,elec_BR_BA,elec_BR_CE,elec_BR_DF,elec_BR_ES,elec_BR_GO,elec_BR_MA,elec_BR_MG,elec_BR_MS,elec_BR_MT,elec_BR_PA,elec_BR_PB,elec_BR_PE,elec_BR_PI,elec_BR_PR,elec_BR_RJ,elec_BR_RN,elec_BR_RO,elec_BR_RR,elec_BR_RS,elec_BR_SC,elec_BR_SE,elec_BR_SP,elec_BR_TO
46,1644.512402947945,2211.900869842694,2935.3351823219177,1661.483385967306,5703.555919778994,4401.0777802579905,2618.054653058448,3783.177469188128,4639.461876851598,3164.0069414369864,12324.991426538812,3454.155579193151,4248.8567046689495,3878.0277650474886,2590.9612434228306,4235.213983492694,2533.1451407570776,7936.542969166666,8660.365293692237,2825.819623822374,2218.1650551009134,1663.8726309742008,7728.412184538812,6517.016074178995,2052.122539392009,27129.027253671233,1991.6547920162102
47,1616.3226956279454,2216.8331278426945,2948.0147893219178,1633.667781427306,5769.803938078995,4325.22534485799,2532.4199878584477,3852.1805961881278,4591.033997651598,3254.5066349369868,13124.880951538813,3389.9661601931507,4186.603812668949,4129.528801147488,2564.895098922831,4208.851580992693,2494.7446958570777,7991.750933166666,8554.420734092238,2770.5289182223746,2166.6759231009137,1635.607506254201,7700.384996538813,6644.7514428789955,2034.3912489720092,27282.604296671234,1958.0671242162102
48,1582.6261493879451,2159.9417477226943,2836.6619701219174,1601.482731497306,5467.352659778996,4088.4979646579905,2383.5062344584476,3711.315175188128,4319.528359251598,3188.3045831369864,12488.749895538813,3223.734360693151,4026.55829966895,4029.5191512474885,2471.252087022831,4020.608768592694,2401.5118520570777,7459.699802166667,7960.9559827922385,2653.882816422374,2087.5744117009135,1601.7616160042007,7204.357052538812,6255.361400978995,1973.495584132009,25202.249109671233,1895.9920572162102
49,1527.584543867945,2031.2236830426941,2597.891045521918,1538.3515619473062,4906.348583078995,3639.758029257991,2193.4038870184477,3385.048263788128,3830.2846292515983,2946.5451045369864,11069.824530538814,2922.128845093151,3726.00670866895,3673.3165235474885,2292.401274622831,3599.8416052926946,2251.325805757078,6541.3479105666665,6906.468132792237,2444.745150522375,1951.2685087009133,1543.253849734201,6330.881037538813,5524.057213078995,1866.2858584520093,21207.568013671233,1794.79007131621
50,1504.5723790879451,1976.4172534426941,2510.750546351918,1510.9988365873062,4653.780556478994,3451.3609322579905,2127.3586156584474,3271.142878088128,3597.646326751598,2812.963032936986,10551.902241538814,2799.272906493151,3580.1010486689497,3522.453981447489,2208.942009522831,3419.6585177926945,2182.213534157078,6213.041448566666,6613.043050092238,2361.1965412923746,1887.5978474009132,1515.1093180042012,5976.651052538812,5274.126538978995,1817.0242992020092,19845.08999567123,1739.43878421621
51,1482.254573177945,1928.148135222694,2413.0178142219174,1485.0988210983062,4417.920828878995,3273.738440057991,2053.535867908448,3148.2098563881277,3400.7292051515983,2725.7669834369863,10000.738380538813,2687.7197968931505,3454.62556966895,3399.2602968474885,2133.334428142831,3255.2605442926942,2120.041494557078,5866.941340466667,6178.9898953922375,2278.7461668823744,1829.2622192009133,1490.9175074542006,5635.075560538812,4987.484399278996,1776.6787017820093,18311.78687767123,1694.33367340621
52,1464.8275312859453,1885.986433412694,2324.8626150519176,1464.951373797306,4223.460518778995,3127.0696131579907,1985.8972545084475,3034.374411888128,3252.9299142515983,2644.1776563369863,9494.559951538813,2597.8529837931505,3353.24167566895,3264.040429047489,2075.224734982831,3107.312902792694,2068.4406503570776,5559.084113566667,5808.647554892238,2218.3226140323745,1783.4474388109131,1471.534137464201,5367.6285823388125,4749.387082878995,1741.8149335920093,16999.650183671234,1657.2076236962102
53,1461.0600050629453,1888.396155792694,2334.7680519919177,1459.114601367306,4301.341062278994,3120.3830850579907,1979.7310634484475,3068.4306947881278,3282.620995951598,2655.2303271369865,9798.854194538813,2612.2131439931504,3350.8824546689502,3324.9791237474888,2069.179716342831,3097.976796192694,2048.8153477570777,5663.966202966667,5876.939374692238,2217.9177655023746,1775.649916720913,1465.8890416672011,5414.498107138813,4840.946295078995,1746.3018129220093,17443.33642767123,1651.33230595621
54,1469.0734740579446,1899.875863562694,2357.654891711918,1466.171398627306,4389.726902178994,3151.942191857991,2021.7919519484476,3117.706298088128,3387.1740435515985,2673.0639637369864,10131.220556538814,2671.2653518931506,3419.42546066895,3380.6327724474886,2080.384404582831,3134.806473292694,2045.3707649570774,5858.976506366666,5990.370039292237,2243.719020652374,1793.2160189009132,1471.9227541242008,5545.075871538813,5000.313550678996,1766.3461041520093,18218.77872067123,1674.46951721621
55,1487.4448836079453,1955.659122542694,2448.985653121918,1484.2311579473062,4762.103950678995,3316.6275449579907,2127.5188436584476,3259.728441788128,3736.7979173515982,2756.958244836986,11017.066574538812,2854.531411993151,3637.65649066895,3561.550225647489,2158.0882636228307,3291.7867121926943,2095.936125357078,6483.301254166666,6398.303527092238,2333.7237163223745,1857.7115169009132,1487.975477004201,6043.501994538813,5416.3523768789955,1821.450907832009,20392.834167671233,1750.1073816162102
56,1535.1152665179452,2090.066303842694,2639.4644332219177,1527.900068757306,5442.817116378995,3728.370812157991,2354.2423293584475,3537.732644388128,4333.607903351598,2974.1296990369865,12451.564458538813,3205.1477835931505,4096.685250668949,3968.7880253474887,2333.895864822831,3653.475605492694,2256.3962911570775,7696.215666166667,7218.250079792238,2529.0616376223743,1998.3128839009132,1532.533072834201,6985.1640915388125,6229.275522878996,1928.785174992009,24199.086185671233,1908.96899511621
57,1634.7975167979453,2365.0985787426944,3150.5697481219177,1643.6318713373062,6752.982651378995,4585.018393157991,2796.857383558448,4255.429381688128,5441.546045351598,3487.219649436986,15859.492784538812,3889.005353093151,4860.59936366895,4864.523287447488,2696.861670522831,4476.638136292693,2567.3395855570775,9994.267296166667,9496.794521792239,2909.322798122375,2299.598050900913,1640.2342569642008,8842.597490538814,7937.445090878996,2156.8846163920093,33057.095636671234,2166.39973631621
58,1648.6663781879452,2403.1712686426945,3187.800600021918,1659.643202267306,6918.626332378995,4624.67664355799,2782.6319968584476,4326.433650988128,5540.944355351598,3564.165162736986,16265.358040538813,3948.9892898931507,4918.07447166895,5055.101347447489,2722.728087922831,4579.1561028926935,2573.3735320570777,10153.276544166667,9609.657744792237,2984.6279849223747,2314.7488808009134,1653.171295604201,8913.469345538813,8022.598575878996,2183.316987392009,33374.16983667124,2193.62011731621
59,1657.0850444679452,2380.778987442694,3203.7532564219177,1663.7293590073061,6738.765212378996,4524.6092391579905,2798.881108558448,4318.145647888127,5312.0443623515985,3463.5739932369866,16015.553336538811,3903.311616193151,4720.771692668949,4939.759557447489,2683.772434022831,4520.491341692694,2525.162473057078,9927.883761166666,9756.274415792239,3040.1051321223745,2278.9407032009135,1653.7927666242008,8691.665300538813,7999.616056878995,2173.2014104920095,33279.806948671234,2131.7227816162094
