Time_Index,natgas_price_BR,coal_price_BR,coal_price_imported,uranium_price_BR,gasoline_fossil_price_BR,diesel_fossil_price_BR,jetfuel_fossil_price_BR
459,34.27,83.39,37.53,4.535,38.68,51.77,83.39
460,34.27,83.39,37.53,4.535,38.68,51.77,83.39
461,34.27,83.39,37.53,4.535,38.68,51.77,83.39
462,34.27,83.39,37.53,4.535,38.68,51.77,83.39
463,34.27,83.39,37.53,4.535,38.68,51.77,83.39
464,34.27,83.39,37.53,4.535,38.68,51.77,83.39
465,34.27,83.39,37.53,4.535,38.68,51.77,83.39
466,34.27,83.39,37.53,4.535,38.68,51.77,83.39
467,34.27,83.39,37.53,4.535,38.68,51.77,83.39
468,34.27,83.39,37.53,4.535,38.68,51.77,83.39
469,34.27,83.39,37.53,4.535,38.68,51.77,83.39
470,34.27,83.39,37.53,4.535,38.68,51.77,83.39
471,34.27,83.39,37.53,4.535,38.68,51.77,83.39
472,34.27,83.39,37.53,4.535,38.68,51.77,83.39
473,34.27,83.39,37.53,4.535,38.68,51.77,83.39
474,34.27,83.39,37.53,4.535,38.68,51.77,83.39
475,34.27,83.39,37.53,4.535,38.68,51.77,83.39
476,34.27,83.39,37.53,4.535,38.68,51.77,83.39
477,34.27,83.39,37.53,4.535,38.68,51.77,83.39
478,34.27,83.39,37.53,4.535,38.68,51.77,83.39
479,34.27,83.39,37.53,4.535,38.68,51.77,83.39
480,34.27,83.39,37.53,4.535,38.68,51.77,83.39
481,34.27,83.39,37.53,4.535,38.68,51.77,83.39
482,34.27,83.39,37.53,4.535,38.68,51.77,83.39
483,34.27,83.39,37.53,4.535,38.68,51.77,83.39
484,34.27,83.39,37.53,4.535,38.68,51.77,83.39
485,34.27,83.39,37.53,4.535,38.68,51.77,83.39
486,34.27,83.39,37.53,4.535,38.68,51.77,83.39
487,34.27,83.39,37.53,4.535,38.68,51.77,83.39
488,34.27,83.39,37.53,4.535,38.68,51.77,83.39
489,34.27,83.39,37.53,4.535,38.68,51.77,83.39
490,34.27,83.39,37.53,4.535,38.68,51.77,83.39
491,34.27,83.39,37.53,4.535,38.68,51.77,83.39
492,34.27,83.39,37.53,4.535,38.68,51.77,83.39
493,34.27,83.39,37.53,4.535,38.68,51.77,83.39
494,34.27,83.39,37.53,4.535,38.68,51.77,83.39
495,34.27,83.39,37.53,4.535,38.68,51.77,83.39
496,34.27,83.39,37.53,4.535,38.68,51.77,83.39
497,34.27,83.39,37.53,4.535,38.68,51.77,83.39
498,34.27,83.39,37.53,4.535,38.68,51.77,83.39
499,34.27,83.39,37.53,4.535,38.68,51.77,83.39
500,34.27,83.39,37.53,4.535,38.68,51.77,83.39
501,34.27,83.39,37.53,4.535,38.68,51.77,83.39
502,34.27,83.39,37.53,4.535,38.68,51.77,83.39
503,34.27,83.39,37.53,4.535,38.68,51.77,83.39
504,34.27,83.39,37.53,4.535,38.68,51.77,83.39
505,34.27,83.39,37.53,4.535,38.68,51.77,83.39
506,34.27,83.39,37.53,4.535,38.68,51.77,83.39
507,34.27,83.39,37.53,4.535,38.68,51.77,83.39
508,34.27,83.39,37.53,4.535,38.68,51.77,83.39
509,34.27,83.39,37.53,4.535,38.68,51.77,83.39
510,34.27,83.39,37.53,4.535,38.68,51.77,83.39
511,34.27,83.39,37.53,4.535,38.68,51.77,83.39
512,34.27,83.39,37.53,4.535,38.68,51.77,83.39
513,34.27,83.39,37.53,4.535,38.68,51.77,83.39
514,34.27,83.39,37.53,4.535,38.68,51.77,83.39
515,34.27,83.39,37.53,4.535,38.68,51.77,83.39
516,34.27,83.39,37.53,4.535,38.68,51.77,83.39
517,34.27,83.39,37.53,4.535,38.68,51.77,83.39
518,34.27,83.39,37.53,4.535,38.68,51.77,83.39
519,34.27,83.39,37.53,4.535,38.68,51.77,83.39
520,34.27,83.39,37.53,4.535,38.68,51.77,83.39
521,34.27,83.39,37.53,4.535,38.68,51.77,83.39
522,34.27,83.39,37.53,4.535,38.68,51.77,83.39
523,34.27,83.39,37.53,4.535,38.68,51.77,83.39
524,34.27,83.39,37.53,4.535,38.68,51.77,83.39
525,34.27,83.39,37.53,4.535,38.68,51.77,83.39
526,34.27,83.39,37.53,4.535,38.68,51.77,83.39
527,34.27,83.39,37.53,4.535,38.68,51.77,83.39
528,34.27,83.39,37.53,4.535,38.68,51.77,83.39
529,34.27,83.39,37.53,4.535,38.68,51.77,83.39
530,34.27,83.39,37.53,4.535,38.68,51.77,83.39
531,34.27,83.39,37.53,4.535,38.68,51.77,83.39
532,34.27,83.39,37.53,4.535,38.68,51.77,83.39
533,34.27,83.39,37.53,4.535,38.68,51.77,83.39
534,34.27,83.39,37.53,4.535,38.68,51.77,83.39
535,34.27,83.39,37.53,4.535,38.68,51.77,83.39
536,34.27,83.39,37.53,4.535,38.68,51.77,83.39
537,34.27,83.39,37.53,4.535,38.68,51.77,83.39
538,34.27,83.39,37.53,4.535,38.68,51.77,83.39
539,34.27,83.39,37.53,4.535,38.68,51.77,83.39
540,34.27,83.39,37.53,4.535,38.68,51.77,83.39
541,34.27,83.39,37.53,4.535,38.68,51.77,83.39
542,34.27,83.39,37.53,4.535,38.68,51.77,83.39
543,34.27,83.39,37.53,4.535,38.68,51.77,83.39
544,34.27,83.39,37.53,4.535,38.68,51.77,83.39
545,34.27,83.39,37.53,4.535,38.68,51.77,83.39
546,34.27,83.39,37.53,4.535,38.68,51.77,83.39
547,34.27,83.39,37.53,4.535,38.68,51.77,83.39
548,34.27,83.39,37.53,4.535,38.68,51.77,83.39
549,34.27,83.39,37.53,4.535,38.68,51.77,83.39
550,34.27,83.39,37.53,4.535,38.68,51.77,83.39
551,34.27,83.39,37.53,4.535,38.68,51.77,83.39
552,34.27,83.39,37.53,4.535,38.68,51.77,83.39
553,34.27,83.39,37.53,4.535,38.68,51.77,83.39
554,34.27,83.39,37.53,4.535,38.68,51.77,83.39
555,34.27,83.39,37.53,4.535,38.68,51.77,83.39
556,34.27,83.39,37.53,4.535,38.68,51.77,83.39
557,34.27,83.39,37.53,4.535,38.68,51.77,83.39
558,34.27,83.39,37.53,4.535,38.68,51.77,83.39
559,34.27,83.39,37.53,4.535,38.68,51.77,83.39
560,34.27,83.39,37.53,4.535,38.68,51.77,83.39
561,34.27,83.39,37.53,4.535,38.68,51.77,83.39
562,34.27,83.39,37.53,4.535,38.68,51.77,83.39
563,34.27,83.39,37.53,4.535,38.68,51.77,83.39
564,34.27,83.39,37.53,4.535,38.68,51.77,83.39
565,34.27,83.39,37.53,4.535,38.68,51.77,83.39
566,34.27,83.39,37.53,4.535,38.68,51.77,83.39
567,34.27,83.39,37.53,4.535,38.68,51.77,83.39
568,34.27,83.39,37.53,4.535,38.68,51.77,83.39
569,34.27,83.39,37.53,4.535,38.68,51.77,83.39
570,34.27,83.39,37.53,4.535,38.68,51.77,83.39
571,34.27,83.39,37.53,4.535,38.68,51.77,83.39
572,34.27,83.39,37.53,4.535,38.68,51.77,83.39
573,34.27,83.39,37.53,4.535,38.68,51.77,83.39
574,34.27,83.39,37.53,4.535,38.68,51.77,83.39
575,34.27,83.39,37.53,4.535,38.68,51.77,83.39
576,34.27,83.39,37.53,4.535,38.68,51.77,83.39
577,34.27,83.39,37.53,4.535,38.68,51.77,83.39
578,34.27,83.39,37.53,4.535,38.68,51.77,83.39
579,34.27,83.39,37.53,4.535,38.68,51.77,83.39
580,34.27,83.39,37.53,4.535,38.68,51.77,83.39
581,34.27,83.39,37.53,4.535,38.68,51.77,83.39
582,34.27,83.39,37.53,4.535,38.68,51.77,83.39
583,34.27,83.39,37.53,4.535,38.68,51.77,83.39
584,34.27,83.39,37.53,4.535,38.68,51.77,83.39
585,34.27,83.39,37.53,4.535,38.68,51.77,83.39
586,34.27,83.39,37.53,4.535,38.68,51.77,83.39
587,34.27,83.39,37.53,4.535,38.68,51.77,83.39
588,34.27,83.39,37.53,4.535,38.68,51.77,83.39
589,34.27,83.39,37.53,4.535,38.68,51.77,83.39
590,34.27,83.39,37.53,4.535,38.68,51.77,83.39
591,34.27,83.39,37.53,4.535,38.68,51.77,83.39
592,34.27,83.39,37.53,4.535,38.68,51.77,83.39
593,34.27,83.39,37.53,4.535,38.68,51.77,83.39
594,34.27,83.39,37.53,4.535,38.68,51.77,83.39
595,34.27,83.39,37.53,4.535,38.68,51.77,83.39
596,34.27,83.39,37.53,4.535,38.68,51.77,83.39
597,34.27,83.39,37.53,4.535,38.68,51.77,83.39
598,34.27,83.39,37.53,4.535,38.68,51.77,83.39
599,34.27,83.39,37.53,4.535,38.68,51.77,83.39
600,34.27,83.39,37.53,4.535,38.68,51.77,83.39
601,34.27,83.39,37.53,4.535,38.68,51.77,83.39
602,34.27,83.39,37.53,4.535,38.68,51.77,83.39
603,34.27,83.39,37.53,4.535,38.68,51.77,83.39
604,34.27,83.39,37.53,4.535,38.68,51.77,83.39
605,34.27,83.39,37.53,4.535,38.68,51.77,83.39
606,34.27,83.39,37.53,4.535,38.68,51.77,83.39
607,34.27,83.39,37.53,4.535,38.68,51.77,83.39
608,34.27,83.39,37.53,4.535,38.68,51.77,83.39
609,34.27,83.39,37.53,4.535,38.68,51.77,83.39
610,34.27,83.39,37.53,4.535,38.68,51.77,83.39
611,34.27,83.39,37.53,4.535,38.68,51.77,83.39
612,34.27,83.39,37.53,4.535,38.68,51.77,83.39
613,34.27,83.39,37.53,4.535,38.68,51.77,83.39
614,34.27,83.39,37.53,4.535,38.68,51.77,83.39
615,34.27,83.39,37.53,4.535,38.68,51.77,83.39
616,34.27,83.39,37.53,4.535,38.68,51.77,83.39
617,34.27,83.39,37.53,4.535,38.68,51.77,83.39
618,34.27,83.39,37.53,4.535,38.68,51.77,83.39
619,34.27,83.39,37.53,4.535,38.68,51.77,83.39
620,34.27,83.39,37.53,4.535,38.68,51.77,83.39
621,34.27,83.39,37.53,4.535,38.68,51.77,83.39
622,34.27,83.39,37.53,4.535,38.68,51.77,83.39
623,34.27,83.39,37.53,4.535,38.68,51.77,83.39
624,34.27,83.39,37.53,4.535,38.68,51.77,83.39
625,34.27,83.39,37.53,4.535,38.68,51.77,83.39
626,34.27,83.39,37.53,4.535,38.68,51.77,83.39
627,34.27,83.39,37.53,4.535,38.68,51.77,83.39
628,34.27,83.39,37.53,4.535,38.68,51.77,83.39
629,34.27,83.39,37.53,4.535,38.68,51.77,83.39
630,34.27,83.39,37.53,4.535,38.68,51.77,83.39
631,34.27,83.39,37.53,4.535,38.68,51.77,83.39
632,34.27,83.39,37.53,4.535,38.68,51.77,83.39
633,34.27,83.39,37.53,4.535,38.68,51.77,83.39
634,34.27,83.39,37.53,4.535,38.68,51.77,83.39
635,34.27,83.39,37.53,4.535,38.68,51.77,83.39
636,34.27,83.39,37.53,4.535,38.68,51.77,83.39
637,34.27,83.39,37.53,4.535,38.68,51.77,83.39
638,34.27,83.39,37.53,4.535,38.68,51.77,83.39
639,34.27,83.39,37.53,4.535,38.68,51.77,83.39
640,34.27,83.39,37.53,4.535,38.68,51.77,83.39
641,34.27,83.39,37.53,4.535,38.68,51.77,83.39
642,34.27,83.39,37.53,4.535,38.68,51.77,83.39
643,34.27,83.39,37.53,4.535,38.68,51.77,83.39
644,34.27,83.39,37.53,4.535,38.68,51.77,83.39
645,34.27,83.39,37.53,4.535,38.68,51.77,83.39
646,34.27,83.39,37.53,4.535,38.68,51.77,83.39
647,34.27,83.39,37.53,4.535,38.68,51.77,83.39
648,34.27,83.39,37.53,4.535,38.68,51.77,83.39
649,34.27,83.39,37.53,4.535,38.68,51.77,83.39
650,34.27,83.39,37.53,4.535,38.68,51.77,83.39
651,34.27,83.39,37.53,4.535,38.68,51.77,83.39
652,34.27,83.39,37.53,4.535,38.68,51.77,83.39
653,34.27,83.39,37.53,4.535,38.68,51.77,83.39
654,34.27,83.39,37.53,4.535,38.68,51.77,83.39
655,34.27,83.39,37.53,4.535,38.68,51.77,83.39
656,34.27,83.39,37.53,4.535,38.68,51.77,83.39
657,34.27,83.39,37.53,4.535,38.68,51.77,83.39
658,34.27,83.39,37.53,4.535,38.68,51.77,83.39
659,34.27,83.39,37.53,4.535,38.68,51.77,83.39
660,34.27,83.39,37.53,4.535,38.68,51.77,83.39
661,34.27,83.39,37.53,4.535,38.68,51.77,83.39
662,34.27,83.39,37.53,4.535,38.68,51.77,83.39
663,34.27,83.39,37.53,4.535,38.68,51.77,83.39
664,34.27,83.39,37.53,4.535,38.68,51.77,83.39
665,34.27,83.39,37.53,4.535,38.68,51.77,83.39
666,34.27,83.39,37.53,4.535,38.68,51.77,83.39
667,34.27,83.39,37.53,4.535,38.68,51.77,83.39
668,34.27,83.39,37.53,4.535,38.68,51.77,83.39
669,34.27,83.39,37.53,4.535,38.68,51.77,83.39
670,34.27,83.39,37.53,4.535,38.68,51.77,83.39
671,34.27,83.39,37.53,4.535,38.68,51.77,83.39
672,34.27,83.39,37.53,4.535,38.68,51.77,83.39
673,34.27,83.39,37.53,4.535,38.68,51.77,83.39
674,34.27,83.39,37.53,4.535,38.68,51.77,83.39
675,34.27,83.39,37.53,4.535,38.68,51.77,83.39
676,34.27,83.39,37.53,4.535,38.68,51.77,83.39
677,34.27,83.39,37.53,4.535,38.68,51.77,83.39
678,34.27,83.39,37.53,4.535,38.68,51.77,83.39
679,34.27,83.39,37.53,4.535,38.68,51.77,83.39
680,34.27,83.39,37.53,4.535,38.68,51.77,83.39
681,34.27,83.39,37.53,4.535,38.68,51.77,83.39
682,34.27,83.39,37.53,4.535,38.68,51.77,83.39
683,34.27,83.39,37.53,4.535,38.68,51.77,83.39
684,34.27,83.39,37.53,4.535,38.68,51.77,83.39
685,34.27,83.39,37.53,4.535,38.68,51.77,83.39
686,34.27,83.39,37.53,4.535,38.68,51.77,83.39
687,34.27,83.39,37.53,4.535,38.68,51.77,83.39
688,34.27,83.39,37.53,4.535,38.68,51.77,83.39
689,34.27,83.39,37.53,4.535,38.68,51.77,83.39
690,34.27,83.39,37.53,4.535,38.68,51.77,83.39
691,34.27,83.39,37.53,4.535,38.68,51.77,83.39
692,34.27,83.39,37.53,4.535,38.68,51.77,83.39
693,34.27,83.39,37.53,4.535,38.68,51.77,83.39
694,34.27,83.39,37.53,4.535,38.68,51.77,83.39
695,34.27,83.39,37.53,4.535,38.68,51.77,83.39
696,34.27,83.39,37.53,4.535,38.68,51.77,83.39
697,34.27,83.39,37.53,4.535,38.68,51.77,83.39
698,34.27,83.39,37.53,4.535,38.68,51.77,83.39
699,34.27,83.39,37.53,4.535,38.68,51.77,83.39
700,34.27,83.39,37.53,4.535,38.68,51.77,83.39
701,34.27,83.39,37.53,4.535,38.68,51.77,83.39
702,34.27,83.39,37.53,4.535,38.68,51.77,83.39
703,34.27,83.39,37.53,4.535,38.68,51.77,83.39
704,34.27,83.39,37.53,4.535,38.68,51.77,83.39
705,34.27,83.39,37.53,4.535,38.68,51.77,83.39
706,34.27,83.39,37.53,4.535,38.68,51.77,83.39
707,34.27,83.39,37.53,4.535,38.68,51.77,83.39
708,34.27,83.39,37.53,4.535,38.68,51.77,83.39
709,34.27,83.39,37.53,4.535,38.68,51.77,83.39
710,34.27,83.39,37.53,4.535,38.68,51.77,83.39
711,34.27,83.39,37.53,4.535,38.68,51.77,83.39
712,34.27,83.39,37.53,4.535,38.68,51.77,83.39
713,34.27,83.39,37.53,4.535,38.68,51.77,83.39
714,34.27,83.39,37.53,4.535,38.68,51.77,83.39
715,34.27,83.39,37.53,4.535,38.68,51.77,83.39
716,34.27,83.39,37.53,4.535,38.68,51.77,83.39
717,34.27,83.39,37.53,4.535,38.68,51.77,83.39
718,34.27,83.39,37.53,4.535,38.68,51.77,83.39
719,34.27,83.39,37.53,4.535,38.68,51.77,83.39
720,34.27,83.39,37.53,4.535,38.68,51.77,83.39
721,34.27,83.39,37.53,4.535,38.68,51.77,83.39
722,34.27,83.39,37.53,4.535,38.68,51.77,83.39
723,34.27,83.39,37.53,4.535,38.68,51.77,83.39
724,34.27,83.39,37.53,4.535,38.68,51.77,83.39
725,34.27,83.39,37.53,4.535,38.68,51.77,83.39
726,34.27,83.39,37.53,4.535,38.68,51.77,83.39
727,34.27,83.39,37.53,4.535,38.68,51.77,83.39
728,34.27,83.39,37.53,4.535,38.68,51.77,83.39
729,34.27,83.39,37.53,4.535,38.68,51.77,83.39
730,34.27,83.39,37.53,4.535,38.68,51.77,83.39
731,34.27,83.39,37.53,4.535,38.68,51.77,83.39
732,34.27,83.39,37.53,4.535,38.68,51.77,83.39
733,34.27,83.39,37.53,4.535,38.68,51.77,83.39
734,34.27,83.39,37.53,4.535,38.68,51.77,83.39
735,34.27,83.39,37.53,4.535,38.68,51.77,83.39
736,34.27,83.39,37.53,4.535,38.68,51.77,83.39
737,34.27,83.39,37.53,4.535,38.68,51.77,83.39
738,34.27,83.39,37.53,4.535,38.68,51.77,83.39
739,34.27,83.39,37.53,4.535,38.68,51.77,83.39
740,34.27,83.39,37.53,4.535,38.68,51.77,83.39
741,34.27,83.39,37.53,4.535,38.68,51.77,83.39
742,34.27,83.39,37.53,4.535,38.68,51.77,83.39
743,34.27,83.39,37.53,4.535,38.68,51.77,83.39
744,34.27,83.39,37.53,4.535,38.68,51.77,83.39
745,34.27,83.39,37.53,4.535,38.68,51.77,83.39
746,34.27,83.39,37.53,4.535,38.68,51.77,83.39
747,34.27,83.39,37.53,4.535,38.68,51.77,83.39
748,34.27,83.39,37.53,4.535,38.68,51.77,83.39
749,34.27,83.39,37.53,4.535,38.68,51.77,83.39
750,34.27,83.39,37.53,4.535,38.68,51.77,83.39
751,34.27,83.39,37.53,4.535,38.68,51.77,83.39
752,34.27,83.39,37.53,4.535,38.68,51.77,83.39
753,34.27,83.39,37.53,4.535,38.68,51.77,83.39
754,34.27,83.39,37.53,4.535,38.68,51.77,83.39
755,34.27,83.39,37.53,4.535,38.68,51.77,83.39
756,34.27,83.39,37.53,4.535,38.68,51.77,83.39
757,34.27,83.39,37.53,4.535,38.68,51.77,83.39
758,34.27,83.39,37.53,4.535,38.68,51.77,83.39
759,34.27,83.39,37.53,4.535,38.68,51.77,83.39
760,34.27,83.39,37.53,4.535,38.68,51.77,83.39
761,34.27,83.39,37.53,4.535,38.68,51.77,83.39
762,34.27,83.39,37.53,4.535,38.68,51.77,83.39
763,34.27,83.39,37.53,4.535,38.68,51.77,83.39
764,34.27,83.39,37.53,4.535,38.68,51.77,83.39
765,34.27,83.39,37.53,4.535,38.68,51.77,83.39
766,34.27,83.39,37.53,4.535,38.68,51.77,83.39
767,34.27,83.39,37.53,4.535,38.68,51.77,83.39
768,34.27,83.39,37.53,4.535,38.68,51.77,83.39
769,34.27,83.39,37.53,4.535,38.68,51.77,83.39
770,34.27,83.39,37.53,4.535,38.68,51.77,83.39
771,34.27,83.39,37.53,4.535,38.68,51.77,83.39
772,34.27,83.39,37.53,4.535,38.68,51.77,83.39
773,34.27,83.39,37.53,4.535,38.68,51.77,83.39
774,34.27,83.39,37.53,4.535,38.68,51.77,83.39
775,34.27,83.39,37.53,4.535,38.68,51.77,83.39
776,34.27,83.39,37.53,4.535,38.68,51.77,83.39
777,34.27,83.39,37.53,4.535,38.68,51.77,83.39
778,34.27,83.39,37.53,4.535,38.68,51.77,83.39
779,34.27,83.39,37.53,4.535,38.68,51.77,83.39
780,34.27,83.39,37.53,4.535,38.68,51.77,83.39
781,34.27,83.39,37.53,4.535,38.68,51.77,83.39
782,34.27,83.39,37.53,4.535,38.68,51.77,83.39
783,34.27,83.39,37.53,4.535,38.68,51.77,83.39
784,34.27,83.39,37.53,4.535,38.68,51.77,83.39
785,34.27,83.39,37.53,4.535,38.68,51.77,83.39
786,34.27,83.39,37.53,4.535,38.68,51.77,83.39
787,34.27,83.39,37.53,4.535,38.68,51.77,83.39
788,34.27,83.39,37.53,4.535,38.68,51.77,83.39
789,34.27,83.39,37.53,4.535,38.68,51.77,83.39
790,34.27,83.39,37.53,4.535,38.68,51.77,83.39
791,34.27,83.39,37.53,4.535,38.68,51.77,83.39
792,34.27,83.39,37.53,4.535,38.68,51.77,83.39
793,34.27,83.39,37.53,4.535,38.68,51.77,83.39
794,34.27,83.39,37.53,4.535,38.68,51.77,83.39
795,34.27,83.39,37.53,4.535,38.68,51.77,83.39
796,34.27,83.39,37.53,4.535,38.68,51.77,83.39
797,34.27,83.39,37.53,4.535,38.68,51.77,83.39
798,34.27,83.39,37.53,4.535,38.68,51.77,83.39
799,34.27,83.39,37.53,4.535,38.68,51.77,83.39
800,34.27,83.39,37.53,4.535,38.68,51.77,83.39
801,34.27,83.39,37.53,4.535,38.68,51.77,83.39
802,34.27,83.39,37.53,4.535,38.68,51.77,83.39
803,34.27,83.39,37.53,4.535,38.68,51.77,83.39
804,34.27,83.39,37.53,4.535,38.68,51.77,83.39
805,34.27,83.39,37.53,4.535,38.68,51.77,83.39
806,34.27,83.39,37.53,4.535,38.68,51.77,83.39
807,34.27,83.39,37.53,4.535,38.68,51.77,83.39
808,34.27,83.39,37.53,4.535,38.68,51.77,83.39
809,34.27,83.39,37.53,4.535,38.68,51.77,83.39
810,34.27,83.39,37.53,4.535,38.68,51.77,83.39
811,34.27,83.39,37.53,4.535,38.68,51.77,83.39
812,34.27,83.39,37.53,4.535,38.68,51.77,83.39
813,34.27,83.39,37.53,4.535,38.68,51.77,83.39
814,34.27,83.39,37.53,4.535,38.68,51.77,83.39
815,34.27,83.39,37.53,4.535,38.68,51.77,83.39
816,34.27,83.39,37.53,4.535,38.68,51.77,83.39
817,34.27,83.39,37.53,4.535,38.68,51.77,83.39
818,34.27,83.39,37.53,4.535,38.68,51.77,83.39
819,34.27,83.39,37.53,4.535,38.68,51.77,83.39
820,34.27,83.39,37.53,4.535,38.68,51.77,83.39
821,34.27,83.39,37.53,4.535,38.68,51.77,83.39
822,34.27,83.39,37.53,4.535,38.68,51.77,83.39
823,34.27,83.39,37.53,4.535,38.68,51.77,83.39
824,34.27,83.39,37.53,4.535,38.68,51.77,83.39
825,34.27,83.39,37.53,4.535,38.68,51.77,83.39
826,34.27,83.39,37.53,4.535,38.68,51.77,83.39
827,34.27,83.39,37.53,4.535,38.68,51.77,83.39
828,34.27,83.39,37.53,4.535,38.68,51.77,83.39
829,34.27,83.39,37.53,4.535,38.68,51.77,83.39
830,34.27,83.39,37.53,4.535,38.68,51.77,83.39
831,34.27,83.39,37.53,4.535,38.68,51.77,83.39
832,34.27,83.39,37.53,4.535,38.68,51.77,83.39
833,34.27,83.39,37.53,4.535,38.68,51.77,83.39
834,34.27,83.39,37.53,4.535,38.68,51.77,83.39
835,34.27,83.39,37.53,4.535,38.68,51.77,83.39
836,34.27,83.39,37.53,4.535,38.68,51.77,83.39
837,34.27,83.39,37.53,4.535,38.68,51.77,83.39
838,34.27,83.39,37.53,4.535,38.68,51.77,83.39
839,34.27,83.39,37.53,4.535,38.68,51.77,83.39
840,34.27,83.39,37.53,4.535,38.68,51.77,83.39
841,34.27,83.39,37.53,4.535,38.68,51.77,83.39
842,34.27,83.39,37.53,4.535,38.68,51.77,83.39
843,34.27,83.39,37.53,4.535,38.68,51.77,83.39
844,34.27,83.39,37.53,4.535,38.68,51.77,83.39
845,34.27,83.39,37.53,4.535,38.68,51.77,83.39
846,34.27,83.39,37.53,4.535,38.68,51.77,83.39
847,34.27,83.39,37.53,4.535,38.68,51.77,83.39
848,34.27,83.39,37.53,4.535,38.68,51.77,83.39
849,34.27,83.39,37.53,4.535,38.68,51.77,83.39
850,34.27,83.39,37.53,4.535,38.68,51.77,83.39
851,34.27,83.39,37.53,4.535,38.68,51.77,83.39
852,34.27,83.39,37.53,4.535,38.68,51.77,83.39
853,34.27,83.39,37.53,4.535,38.68,51.77,83.39
854,34.27,83.39,37.53,4.535,38.68,51.77,83.39
855,34.27,83.39,37.53,4.535,38.68,51.77,83.39
856,34.27,83.39,37.53,4.535,38.68,51.77,83.39
857,34.27,83.39,37.53,4.535,38.68,51.77,83.39
858,34.27,83.39,37.53,4.535,38.68,51.77,83.39
859,34.27,83.39,37.53,4.535,38.68,51.77,83.39
860,34.27,83.39,37.53,4.535,38.68,51.77,83.39
861,34.27,83.39,37.53,4.535,38.68,51.77,83.39
862,34.27,83.39,37.53,4.535,38.68,51.77,83.39
863,34.27,83.39,37.53,4.535,38.68,51.77,83.39
864,34.27,83.39,37.53,4.535,38.68,51.77,83.39
865,34.27,83.39,37.53,4.535,38.68,51.77,83.39
866,34.27,83.39,37.53,4.535,38.68,51.77,83.39
867,34.27,83.39,37.53,4.535,38.68,51.77,83.39
868,34.27,83.39,37.53,4.535,38.68,51.77,83.39
869,34.27,83.39,37.53,4.535,38.68,51.77,83.39
870,34.27,83.39,37.53,4.535,38.68,51.77,83.39
871,34.27,83.39,37.53,4.535,38.68,51.77,83.39
872,34.27,83.39,37.53,4.535,38.68,51.77,83.39
873,34.27,83.39,37.53,4.535,38.68,51.77,83.39
874,34.27,83.39,37.53,4.535,38.68,51.77,83.39
875,34.27,83.39,37.53,4.535,38.68,51.77,83.39
876,34.27,83.39,37.53,4.535,38.68,51.77,83.39
877,34.27,83.39,37.53,4.535,38.68,51.77,83.39
878,34.27,83.39,37.53,4.535,38.68,51.77,83.39
879,34.27,83.39,37.53,4.535,38.68,51.77,83.39
880,34.27,83.39,37.53,4.535,38.68,51.77,83.39
881,34.27,83.39,37.53,4.535,38.68,51.77,83.39
882,34.27,83.39,37.53,4.535,38.68,51.77,83.39
883,34.27,83.39,37.53,4.535,38.68,51.77,83.39
884,34.27,83.39,37.53,4.535,38.68,51.77,83.39
885,34.27,83.39,37.53,4.535,38.68,51.77,83.39
886,34.27,83.39,37.53,4.535,38.68,51.77,83.39
887,34.27,83.39,37.53,4.535,38.68,51.77,83.39
888,34.27,83.39,37.53,4.535,38.68,51.77,83.39
889,34.27,83.39,37.53,4.535,38.68,51.77,83.39
890,34.27,83.39,37.53,4.535,38.68,51.77,83.39
891,34.27,83.39,37.53,4.535,38.68,51.77,83.39
892,34.27,83.39,37.53,4.535,38.68,51.77,83.39
893,34.27,83.39,37.53,4.535,38.68,51.77,83.39
894,34.27,83.39,37.53,4.535,38.68,51.77,83.39
895,34.27,83.39,37.53,4.535,38.68,51.77,83.39
896,34.27,83.39,37.53,4.535,38.68,51.77,83.39
897,34.27,83.39,37.53,4.535,38.68,51.77,83.39
898,34.27,83.39,37.53,4.535,38.68,51.77,83.39
899,34.27,83.39,37.53,4.535,38.68,51.77,83.39
900,34.27,83.39,37.53,4.535,38.68,51.77,83.39
901,34.27,83.39,37.53,4.535,38.68,51.77,83.39
902,34.27,83.39,37.53,4.535,38.68,51.77,83.39
903,34.27,83.39,37.53,4.535,38.68,51.77,83.39
904,34.27,83.39,37.53,4.535,38.68,51.77,83.39
905,34.27,83.39,37.53,4.535,38.68,51.77,83.39
906,34.27,83.39,37.53,4.535,38.68,51.77,83.39
907,34.27,83.39,37.53,4.535,38.68,51.77,83.39
908,34.27,83.39,37.53,4.535,38.68,51.77,83.39
909,34.27,83.39,37.53,4.535,38.68,51.77,83.39
910,34.27,83.39,37.53,4.535,38.68,51.77,83.39
911,34.27,83.39,37.53,4.535,38.68,51.77,83.39
912,34.27,83.39,37.53,4.535,38.68,51.77,83.39
913,34.27,83.39,37.53,4.535,38.68,51.77,83.39
914,34.27,83.39,37.53,4.535,38.68,51.77,83.39
915,34.27,83.39,37.53,4.535,38.68,51.77,83.39
916,34.27,83.39,37.53,4.535,38.68,51.77,83.39
917,34.27,83.39,37.53,4.535,38.68,51.77,83.39
918,34.27,83.39,37.53,4.535,38.68,51.77,83.39
919,34.27,83.39,37.53,4.535,38.68,51.77,83.39
920,34.27,83.39,37.53,4.535,38.68,51.77,83.39
921,34.27,83.39,37.53,4.535,38.68,51.77,83.39
