Time_Index,elec_BR_AC,elec_BR_AL,elec_BR_AM,elec_BR_AP,elec_BR_BA,elec_BR_CE,elec_BR_DF,elec_BR_ES,elec_BR_GO,elec_BR_MA,elec_BR_MG,elec_BR_MS,elec_BR_MT,elec_BR_PA,elec_BR_PB,elec_BR_PE,elec_BR_PI,elec_BR_PR,elec_BR_RJ,elec_BR_RN,elec_BR_RO,elec_BR_RR,elec_BR_RS,elec_BR_SC,elec_BR_SE,elec_BR_SP,elec_BR_TO
11,132.73060742249314,495.4970119492238,1053.1457085195343,131.3002513634338,2714.89371002726,1704.5650660559356,636.8006996502511,1926.3756112429223,1845.646456691781,1072.4807716439268,8932.921671669861,1183.2252922130592,1731.8241566892696,1785.6642303958447,625.133867290137,1568.438818082192,550.0540076821918,4356.178608775343,5066.669221851096,700.3791241088129,403.192233893105,130.8641634678356,4350.6670291557075,3710.437136435388,401.7243637654795,18008.126571517805,278.60607253776254
12,148.80646535249312,529.6421440892237,1128.2250264745342,151.3254562644338,2875.6187515372603,1859.541130295936,686.923256409251,2029.2642373429228,1974.146230791781,1141.027354403927,9304.363338069865,1272.8819262230593,1808.1366098892693,1862.2128443858446,683.3917933701371,1695.2228894721918,599.3846696821918,4575.097081375343,5434.296057561096,760.560894468813,449.385386103105,149.24936717483558,4616.427111455708,3910.2966021353877,432.5318337254795,19217.20171951781,304.7367154077626
13,130.45112982149317,479.0047818492238,1011.5382486205343,128.86243270343377,2626.25953626726,1660.376679255936,618.700415709251,1859.1553126429224,1785.9202603917809,1031.165663883927,8534.640109169863,1148.5000542530593,1703.7303468892694,1697.2747700058446,608.619943270137,1517.875493862192,542.8131334821918,4195.802737375342,4887.930490141095,681.1454341888129,392.85503356310505,128.6863478398356,4224.036261055708,3561.6171273353884,388.89619473547947,17269.581257617807,272.68524685776254
14,129.89317763349314,463.6139219392238,978.8883370335343,128.3379565294338,2532.01176166726,1626.8205448059362,613.5264932792511,1798.4923126429226,1727.337294491781,982.5935404339269,8117.502589769862,1119.1776579930593,1679.9166624892694,1595.4782924758445,595.057440480137,1480.039967162192,541.4160678821918,4049.0628442753423,4771.563165161096,665.6024687088128,384.95471263310503,128.5518780178356,4105.171341655708,3430.7790320353884,377.0028908554795,16643.535930217808,268.08828287776254
15,127.68481552649314,478.95569587922375,1011.1264469835344,125.32142922943379,2633.76046794726,1644.793990275936,610.3036000332511,1863.6604632429223,1787.6027036917808,1042.2674322239268,8637.511747069862,1143.1114057730592,1701.1683505892693,1730.1926707758448,603.9294611501371,1511.9090119021919,536.2804015821919,4214.022394375343,4862.416830291097,676.2036881888129,386.77204955310503,125.82535407183562,4213.900175255708,3571.7734045353886,388.1680962754795,17273.59772561781,269.53267022776254
16,124.39540773949314,472.7178216192238,998.3394040015343,121.2621148094338,2606.4926148972604,1613.7602719959361,602.9975237352511,1845.5749489429224,1761.714173991781,1028.6422100539269,8573.938674169862,1125.1561762830593,1686.9665783892694,1716.5300176958447,591.602617170137,1489.2755785521917,525.9731664821918,4179.4311994753425,4801.218720721095,664.6462945688128,378.184458363105,122.10603982283563,4165.255890755708,3536.706348735388,381.8798877554795,17069.05989861781,264.23543781776254
17,136.08719605149315,494.70603023922376,1045.6681966855342,135.8673382224338,2700.55951765726,1719.8713849759363,636.2118819872511,1907.9499833429225,1847.0961819917811,1070.367993013927,8764.159355569862,1186.3716896430592,1736.9892886892692,1752.1803208358447,632.378731450137,1571.7071744221919,561.7348892821918,4299.693066275342,5033.216185501095,705.4621870088129,410.213081923105,135.5412695138356,4330.914085055708,3656.392581535388,401.90579887547943,17797.98732791781,283.2272611177626
18,126.55011393649313,469.61829342922374,997.7726295215343,123.61386929543377,2587.81958923726,1618.8044795659362,618.0437242212511,1836.5935736429224,1751.7400682917807,1003.9128891239268,8419.321397069863,1127.2063021730594,1684.0076923892693,1666.5646373358447,592.440865460137,1489.3712953821919,531.0918857821918,4157.260801475342,4836.896329831096,665.2630508088129,380.67630001310505,124.29780719083563,4155.022254755708,3519.773503735388,380.3551270354794,17068.763344617808,265.0543632477625
19,151.35155527749316,504.56936184922375,1063.5497580515341,153.99711445543377,2690.8042640072604,1803.445840165936,701.6495287192512,1903.8302355429225,1854.031670491781,1028.0051951639268,8336.971617469862,1216.8184666430593,1765.2666496892693,1613.9065772258448,664.351838660137,1634.0181606821918,608.7153018821917,4263.894110275342,5245.286048591096,733.6434052388129,442.382837453105,153.0510556478356,4383.075872455708,3635.353580035388,410.4997378654796,18002.584505017807,299.62783205776253
20,154.04774124849314,447.7397767192238,929.1507822905343,158.5711225334338,2328.7109227272604,1709.419311985936,670.188003995251,1661.8056018429224,1650.864112691781,849.6137468239269,6640.473514469863,1120.3171892330593,1683.7447279892692,1206.8952020558447,626.718220930137,1498.3649862321918,615.0908083821918,3652.3554590753424,4741.498691091096,686.8826083788127,425.6866491431051,157.9950597448356,3959.509290955708,3104.321643235388,369.7379494854795,15436.984249617806,291.49327496776255
21,181.53987761149315,498.8038661092238,1026.3617228185342,193.52728939243377,2548.24429698726,1959.377684815936,723.407138828251,1792.8088057429225,1850.140748891781,964.9182719239269,7049.551912369862,1260.9621828430593,1803.3586793892694,1301.9054703758447,725.3064380101371,1688.5851419421917,702.5040348821918,3880.2131359753425,5178.878466611096,782.8459669088129,502.31263949310505,190.86121569383562,4335.644507355708,3337.844047835388,417.85340942547947,16837.929164717807,338.4663268677626
22,188.04913229949315,510.0276117992238,1041.868274661534,202.0801202564338,2592.17856485726,2016.3854911459362,726.8171811492512,1812.8701825429225,1895.3215712917809,995.7495483539268,7112.7292848698635,1291.2439634330594,1831.0425948892694,1322.5499889958446,749.409298080137,1730.7133446921919,724.1638076821918,3900.5993080753424,5231.630383981094,805.1366429088129,520.426908673105,199.0640348168356,4406.783252955707,3371.143466935388,428.8301520954795,17012.381549317808,350.28591183776257
23,177.82482877749314,541.7344801292237,1107.2369914335343,188.7104085094338,2820.7649610572603,2020.841626815936,704.3099034822512,1958.4903522429224,2014.797161691781,1139.212795613927,8388.459555769863,1328.8376351530592,1864.0760076892695,1652.9644236658448,756.746487720137,1779.1029760921917,695.5436552821917,4275.410032875342,5378.491639321096,816.6056698388128,512.7073797231051,186.3543131858356,4621.3229437557075,3694.263685935388,449.61638161547955,18351.360220217808,347.39560121776253
24,161.50129995549315,515.5182344692237,1040.2396447455342,168.70001702143378,2714.95213600726,1881.979907895936,635.3015036852512,1879.1306454429225,1922.3440714917808,1116.101615333927,8251.350366269862,1253.8469934830594,1799.9312512892695,1651.5744103958448,707.5045139001371,1666.820314382192,646.3504327821918,4099.227817275342,4988.2076695010965,764.7940953488128,470.000327033105,167.87390915483562,4401.617823755708,3536.712265135388,425.5447039854795,17247.140380117806,324.9721780177626
25,126.79101064449314,438.1246693592238,858.1291567415343,126.07760997943379,2332.74464455726,1531.581831095936,515.5320181692512,1628.1080314429223,1618.4268706917808,961.249794213927,7297.361624069862,1042.8169082430593,1623.4021778892693,1451.6839982458448,578.3668840201369,1380.614740942192,539.9554655821919,3550.9730659753423,4115.880946681096,629.2866687188128,369.659702813105,129.1314616878356,3760.204980055708,3026.8759250353883,354.3803193154795,14239.532213817809,267.35656410776255
26,115.11719006049314,413.82327118922376,815.7802849065342,111.1384573104338,2221.7209463672602,1420.113089385936,500.23794020625115,1566.7418591429225,1519.171814991781,896.5169377039269,7057.863853469863,977.9544702230595,1568.0823002892694,1389.3444241958448,532.866647340137,1294.979727322192,502.1975678821918,3442.1691260753423,3951.3718984410957,585.7278211088128,335.89213820310505,114.90229927283562,3585.537486555708,2917.496699735388,331.4680097554795,13621.291585617808,245.48851040776256
27,102.83279474149315,384.9657047792238,748.4784750005343,96.07021587543379,2086.02057096726,1299.064323365936,451.8263092542511,1474.3470781429226,1415.7693129917811,843.7301220239269,6703.024635269861,906.3079563930594,1506.0833702892694,1319.831778835845,487.606639800137,1188.8792241121919,464.4136736821918,3236.9644763753427,3614.3720902710957,537.9304549888128,299.962910683105,100.96405080783562,3362.3001103557076,2730.563484835388,306.6642122654795,12505.27046181781,225.62450378776256
28,93.92587526249314,358.4049727192238,684.6539932085343,85.29062890443379,1954.4335334272603,1200.864855065936,408.63420940225114,1382.3689223429226,1323.4116071917808,791.7636196439269,6293.825332269864,844.9516633730594,1452.7183037892694,1234.5218778358449,451.23647250013704,1095.931615432192,436.8046818821918,3023.7772146753427,3302.3323816910956,498.5159907488128,271.75409101310504,91.04445896183562,3158.9011197557074,2541.7336714353883,284.8130296954795,11412.174183117808,210.39543399776255
29,91.60666495149314,365.87780727922376,702.2479362575343,82.1315430944338,2009.2597308372603,1203.123231445936,408.4394414782511,1418.7749038429224,1350.4469022917808,820.3899906739268,6591.371238169862,854.4580246230594,1460.2492751892694,1307.7316746158447,452.29068091013704,1108.270371752192,429.6183686821918,3121.262290475342,3358.918237031096,501.1794662388128,269.907303053105,87.92537337883563,3213.6820756557076,2624.500931835388,289.66541855547945,11785.82708801781,209.15912444776257
30,90.34289178049315,365.00784261922377,701.2688228795342,80.44348137343378,2009.4927838272604,1195.4574966859363,405.99946199825115,1419.7793020429224,1349.9685634917807,820.4622602039269,6626.218417169863,852.6698459030594,1457.8525832892694,1315.081100265845,449.033740950137,1103.342066602192,424.7275004821918,3128.9526383753428,3349.745597771096,498.6389039688128,267.034655023105,86.30732209683562,3211.7434234557077,2631.6527511353884,288.88500716547946,11802.870334117808,207.59842325776256
31,92.77732688749315,369.05860467922383,711.2002165125343,83.34595808843379,2032.3899764772602,1218.541332755936,412.5976507212511,1432.1260848429224,1371.075005791781,826.5254956839269,6664.521607869863,867.0716654130593,1468.6824579892693,1319.4407682858446,457.293588590137,1119.9309602321916,431.60176238219185,3160.5864143753424,3396.4332209610957,506.9525437788128,273.700117743105,88.89983178683562,3254.3901766557074,2658.783989035388,293.2611811154795,11971.914216417808,211.89321273776255
32,96.59220604349314,367.64169775922375,726.8830074345343,88.33786781943378,2042.65761193726,1257.402742965936,424.71384036125113,1443.7651647429225,1388.4242748917811,818.1204453839268,6630.431206869863,887.6437088130593,1480.0856909892693,1301.794650545845,465.33530672013705,1138.5953765821919,440.69834008219186,3201.4947746753423,3486.439114631096,519.5162693188129,281.8354844331051,92.76180919883562,3315.4831417557075,2691.397804035388,296.1117064754795,12206.582825217807,216.48087327776256
33,137.82625313949313,482.8535936992238,1017.7815070895342,138.0219674694338,2615.1984034072602,1709.5274713459362,629.727027010251,1855.0594311429224,1799.704799191781,1031.4100375239268,8397.782342869861,1167.960157473059,1719.6452287892694,1653.9463279458448,627.3291746601369,1551.3223332821917,564.7944068821918,4161.891794275342,4940.989861401096,697.8343547888128,408.69881637310505,137.1159820538356,4239.384764655708,3543.1205776353877,393.3302161554795,17195.603765517808,283.74811133776257
34,129.35423148149317,478.98633699922374,995.4014126095342,127.67962708043379,2622.18693691726,1661.216027215936,576.4436325302511,1844.2641182429225,1800.945642591781,1066.433727253927,8604.590421169863,1149.1538722230591,1703.1571413892693,1735.3312474958448,613.108400830137,1508.7899164821918,540.7449683821918,4136.297598475343,4724.8092706210955,680.5454572788128,390.73059331310503,127.48364108183561,4191.341116055708,3519.0663897353884,389.31410049547947,16822.051523217808,277.12866351776256
35,132.53130547949314,494.04741279922376,1052.7378274975342,130.42259107343378,2703.02025274726,1705.003910505936,635.210422742251,1920.8457882429225,1838.7636873917809,1070.699956293927,8933.467107869863,1179.1619935030594,1728.8025033892693,1782.1740661058448,623.7334275001369,1565.444223312192,547.4110044821919,4352.461581275343,5067.688828881095,698.9224153788128,401.64856958310503,129.4365610088356,4332.662933755708,3700.463846235388,399.63148898547945,17928.21670371781,278.78399457776254
36,148.32550111449314,528.2199462992237,1127.7497335815342,150.4253760644338,2857.24475258726,1856.9634064359361,684.740652197251,2022.1771451429224,1965.2633535917807,1137.7943186639268,9297.472289369864,1268.3480362630592,1803.9257404892694,1856.2792936558446,681.599698790137,1688.2283804121919,596.9569761821917,4564.199245175343,5431.282154631095,758.4947274288128,446.926187803105,147.7793068678356,4592.659106655708,3898.875534835388,429.7906715754795,19120.42938621781,304.69934016776256
37,130.13514684949314,477.4974113592238,1010.6684429675342,128.1239298884338,2611.05170754726,1656.3871446759363,615.5145206782511,1852.1242504429224,1777.4906932917809,1027.6367170339267,8524.723387669863,1143.0813051630591,1698.6982915892693,1689.4164871958446,606.7747668001371,1510.7782694721918,541.7985139821918,4182.465213575342,4883.419584711096,678.9950916088128,390.800023113105,128.0378404188356,4196.352122455708,3551.947783335388,386.2378451654795,17153.223297417808,272.38055364776255
38,129.60549554749318,462.4327682392237,977.3002524005343,128.2427569814338,2514.3937484972603,1623.524771375936,610.9505760662511,1792.1511471429226,1717.463761591781,977.978852593927,8106.434557569862,1114.1235601530593,1674.6042037892691,1588.8067543158447,592.883333080137,1472.921252702192,539.9634550821918,4037.3187458753428,4769.035806271096,663.6426153088129,383.230766613105,127.9666647308356,4081.9560068557075,3423.486832235388,374.3586493154795,16538.19006291781,267.8354502277626
39,127.30537546049314,477.1446529092238,1009.9398577675344,125.28788822243379,2612.17595165726,1641.0252815859358,607.1010157132511,1857.6930041429225,1776.280379091781,1038.0758508339268,8628.575042969862,1137.9209310830593,1694.6057380892694,1723.6330881758447,601.0428170901371,1505.3272714021919,534.1928337821918,4202.182311575342,4860.211056451096,673.9500539388129,384.81825371310504,124.83178729183562,4190.136713055708,3563.508489735388,385.1675340154795,17171.81792851781,268.86469004776256
40,123.93874684649315,470.6308596592238,996.4167599895343,121.0502145544338,2582.3999913472603,1609.8649705559362,599.9170978952511,1839.7027960429225,1749.9619924917808,1023.3423727339268,8563.083649969862,1119.7775350030593,1679.5236451892695,1708.6008544058445,589.367491880137,1481.673771172192,523.4118868821918,4166.601826375342,4797.317967431096,661.7608807688129,375.641291943105,120.88411171483563,4141.590810155707,3529.903606335388,378.9274820054795,16967.692028617806,263.42371255776254
41,135.56887433149313,491.8413172692239,1042.747396541534,135.6003621374338,2679.3726061972598,1716.246322805936,632.757942543251,1902.2837616429224,1833.3944616917809,1065.093401253927,8745.439446469863,1179.9985619430593,1729.5154162892693,1743.9824359658446,629.838171270137,1565.3051847721918,558.8524819821918,4285.695874575343,5025.890527061096,702.7214418488128,407.66181048310506,134.15425933483561,4310.864193155708,3647.236392835388,399.2178676554795,17691.185412517807,282.24430832776255
42,126.32991578049314,468.16684503922386,993.1224600175343,123.5747209394338,2563.5741899672603,1611.979513675936,616.0273524662512,1829.8031390429226,1736.722004091781,1001.1331587039269,8381.226169269863,1117.3380590430593,1677.9977502892693,1659.0034736158448,591.600305380137,1483.8084991921917,528.8507179821918,4139.924025375342,4823.172996371097,662.7640472688129,378.827396193105,123.06862419983563,4129.892568055708,3511.6663012353883,377.84151946547945,16958.194432917808,264.41264131776256
43,151.70349701449314,505.61738406922376,1058.2101367355342,154.35359652343382,2682.48297880726,1794.825716535936,702.1098446152511,1898.9274983429225,1843.3224238917808,1028.4440841939268,8306.633056969862,1210.4985690030592,1764.3843024892694,1607.2700783258447,664.989266510137,1632.4908588121918,608.9674982821917,4246.770364975342,5231.177238951095,732.2518414788128,442.533987253105,152.72750945983563,4365.923709955708,3629.2502950353883,409.88310497547945,17944.639933117804,299.9095764677625
44,154.73954644349314,449.5132035992238,925.0204108765344,159.3890231134338,2331.8219481672604,1700.663812045936,670.823670148251,1656.6875749429225,1646.295907091781,851.5722119139268,6608.423430569863,1115.0067456130594,1683.9294162892695,1201.1110680258448,628.398213120137,1501.0770536021919,616.5390543821918,3637.7049184753423,4727.847919571096,686.9744546388129,427.23791838310507,158.5729349118356,3948.1888740557074,3089.4139464353884,369.4911542354795,15399.75518551781,292.18111426776255
45,182.28779463449314,500.9474417192238,1021.6120054355343,194.2991122184338,2545.43046039726,1949.2348702559361,723.8907890232512,1785.7655835429225,1843.3535494917808,967.4746905139268,7034.940354269863,1253.8598645630593,1802.1304158892692,1296.9790413758446,726.6424173501371,1695.0132127421919,704.7874412821917,3863.5715898753424,5166.268848951096,783.4266899988129,504.37741883310514,191.9730091038356,4313.875541355707,3317.682793635388,417.4046015054796,16768.852061317808,339.1692625877626
46,188.70732676149314,511.9121832592238,1036.999942573534,202.8522642614338,2582.63041883726,2006.5256194259362,725.9926695092511,1807.4790617429226,1885.659745391781,998.9982052439269,7101.290341469863,1283.2538800330592,1827.4081858892694,1316.4370018558448,749.926755940137,1734.7244918221918,726.3385093821918,3886.3865716753426,5220.116336721096,805.0485870288128,522.342816503105,200.4461494868356,4377.501649455708,3349.5982767353885,427.7021834454795,16906.803572517805,350.91014410776256
47,178.22458296049317,544.0046501792237,1102.1064472985342,189.1643581394338,2810.2188066872604,2010.6982993759361,703.8557257652511,1953.0410455429226,2002.875545391781,1140.634035973927,8373.021530569862,1319.6001159130592,1860.0732682892697,1648.1607862458447,756.802257660137,1783.2514179221916,697.9056387821918,4257.906823975342,5369.048908081096,815.4144784488128,513.699631683105,187.5382339288356,4590.072730355708,3673.9425869353877,448.20313122547947,18233.295989617807,347.61712253776255
48,161.64650741049314,517.8079789092237,1034.8963297065338,169.1702796744338,2701.9378343572603,1871.644424395936,634.1334565652512,1874.1126442429224,1911.1380771917811,1118.436851403927,8235.370293069864,1244.4734024830593,1796.1842754892693,1646.0284255958447,707.419345410137,1670.5592238621919,647.9878758821918,4081.117771775342,4977.054428811096,763.0469043188128,470.70476007310504,168.9441444928356,4368.012323255707,3514.710359735388,424.16795011547947,17134.138657117808,324.9991841077626
49,126.79101064449314,438.1246693592238,858.1291567415343,126.07760997943379,2332.74464455726,1531.581831095936,515.5320181692512,1628.1080314429223,1618.4268706917808,961.249794213927,7297.361624069862,1042.8169082430593,1623.4021778892693,1451.6839982458448,578.3668840201369,1380.614740942192,539.9554655821919,3550.9730659753423,4115.880946681096,629.2866687188128,369.659702813105,129.1314616878356,3760.204980055708,3026.8759250353883,354.3803193154795,14239.532213817809,267.35656410776255
50,115.11719006049314,413.82327118922376,815.7802849065342,111.1384573104338,2221.7209463672602,1420.113089385936,500.23794020625115,1566.7418591429225,1519.171814991781,896.5169377039269,7057.863853469863,977.9544702230595,1568.0823002892694,1389.3444241958448,532.866647340137,1294.979727322192,502.1975678821918,3442.1691260753423,3951.3718984410957,585.7278211088128,335.89213820310505,114.90229927283562,3585.537486555708,2917.496699735388,331.4680097554795,13621.291585617808,245.48851040776256
51,102.83279474149315,384.9657047792238,748.4784750005343,96.07021587543379,2086.02057096726,1299.064323365936,451.8263092542511,1474.3470781429226,1415.7693129917811,843.7301220239269,6703.024635269861,906.3079563930594,1506.0833702892694,1319.831778835845,487.606639800137,1188.8792241121919,464.4136736821918,3236.9644763753427,3614.3720902710957,537.9304549888128,299.962910683105,100.96405080783562,3362.3001103557076,2730.563484835388,306.6642122654795,12505.27046181781,225.62450378776256
52,93.92587526249314,358.4049727192238,684.6539932085343,85.29062890443379,1954.4335334272603,1200.864855065936,408.63420940225114,1382.3689223429226,1323.4116071917808,791.7636196439269,6293.825332269864,844.9516633730594,1452.7183037892694,1234.5218778358449,451.23647250013704,1095.931615432192,436.8046818821918,3023.7772146753427,3302.3323816910956,498.5159907488128,271.75409101310504,91.04445896183562,3158.9011197557074,2541.7336714353883,284.8130296954795,11412.174183117808,210.39543399776255
53,91.60666495149314,365.87780727922376,702.2479362575343,82.1315430944338,2009.2597308372603,1203.123231445936,408.4394414782511,1418.7749038429224,1350.4469022917808,820.3899906739268,6591.371238169862,854.4580246230594,1460.2492751892694,1307.7316746158447,452.29068091013704,1108.270371752192,429.6183686821918,3121.262290475342,3358.918237031096,501.1794662388128,269.907303053105,87.92537337883563,3213.6820756557076,2624.500931835388,289.66541855547945,11785.82708801781,209.15912444776257
54,90.34289178049315,365.00784261922377,701.2688228795342,80.44348137343378,2009.4927838272604,1195.4574966859363,405.99946199825115,1419.7793020429224,1349.9685634917807,820.4622602039269,6626.218417169863,852.6698459030594,1457.8525832892694,1315.081100265845,449.033740950137,1103.342066602192,424.7275004821918,3128.9526383753428,3349.745597771096,498.6389039688128,267.034655023105,86.30732209683562,3211.7434234557077,2631.6527511353884,288.88500716547946,11802.870334117808,207.59842325776256
55,92.77732688749315,369.05860467922383,711.2002165125343,83.34595808843379,2032.3899764772602,1218.541332755936,412.5976507212511,1432.1260848429224,1371.075005791781,826.5254956839269,6664.521607869863,867.0716654130593,1468.6824579892693,1319.4407682858446,457.293588590137,1119.9309602321916,431.60176238219185,3160.5864143753424,3396.4332209610957,506.9525437788128,273.700117743105,88.89983178683562,3254.3901766557074,2658.783989035388,293.2611811154795,11971.914216417808,211.89321273776255
56,96.59220604349314,367.64169775922375,726.8830074345343,88.33786781943378,2042.65761193726,1257.402742965936,424.71384036125113,1443.7651647429225,1388.4242748917811,818.1204453839268,6630.431206869863,887.6437088130593,1480.0856909892693,1301.794650545845,465.33530672013705,1138.5953765821919,440.69834008219186,3201.4947746753423,3486.439114631096,519.5162693188129,281.8354844331051,92.76180919883562,3315.4831417557075,2691.397804035388,296.1117064754795,12206.582825217807,216.48087327776256
57,137.82625313949313,482.8535936992238,1017.7815070895342,138.0219674694338,2615.1984034072602,1709.5274713459362,629.727027010251,1855.0594311429224,1799.704799191781,1031.4100375239268,8397.782342869861,1167.960157473059,1719.6452287892694,1653.9463279458448,627.3291746601369,1551.3223332821917,564.7944068821918,4161.891794275342,4940.989861401096,697.8343547888128,408.69881637310505,137.1159820538356,4239.384764655708,3543.1205776353877,393.3302161554795,17195.603765517808,283.74811133776257
58,129.35423148149317,478.98633699922374,995.4014126095342,127.67962708043379,2622.18693691726,1661.216027215936,576.4436325302511,1844.2641182429225,1800.945642591781,1066.433727253927,8604.590421169863,1149.1538722230591,1703.1571413892693,1735.3312474958448,613.108400830137,1508.7899164821918,540.7449683821918,4136.297598475343,4724.8092706210955,680.5454572788128,390.73059331310503,127.48364108183561,4191.341116055708,3519.0663897353884,389.31410049547947,16822.051523217808,277.12866351776256
59,132.53130547949314,494.04741279922376,1052.7378274975342,130.42259107343378,2703.02025274726,1705.003910505936,635.210422742251,1920.8457882429225,1838.7636873917809,1070.699956293927,8933.467107869863,1179.1619935030594,1728.8025033892693,1782.1740661058448,623.7334275001369,1565.444223312192,547.4110044821919,4352.461581275343,5067.688828881095,698.9224153788128,401.64856958310503,129.4365610088356,4332.662933755708,3700.463846235388,399.63148898547945,17928.21670371781,278.78399457776254
60,148.32550111449314,528.2199462992237,1127.7497335815342,150.4253760644338,2857.24475258726,1856.9634064359361,684.740652197251,2022.1771451429224,1965.2633535917807,1137.7943186639268,9297.472289369864,1268.3480362630592,1803.9257404892694,1856.2792936558446,681.599698790137,1688.2283804121919,596.9569761821917,4564.199245175343,5431.282154631095,758.4947274288128,446.926187803105,147.7793068678356,4592.659106655708,3898.875534835388,429.7906715754795,19120.42938621781,304.69934016776256
