Time_Index,Demand_Ethanol,Demand_Gasoline,Demand_Flexfuel,Demand_Jetfuel,Demand_SAF_Jetfuel,Demand_fossil_Jetfuel,Demand_Diesel,Demand_BioDiesel
55,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
56,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
57,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
58,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
59,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
60,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
61,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
62,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
63,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
64,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
65,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
66,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
67,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
68,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
69,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
70,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
71,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
72,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
73,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
74,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
75,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
76,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
77,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
78,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
79,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
80,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
81,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
82,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
83,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
84,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
85,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
86,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
87,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
88,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
89,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
90,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
91,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
92,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
93,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
94,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
95,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
96,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
97,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
98,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
99,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
100,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
101,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
102,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
103,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
104,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
105,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
106,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
107,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
108,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
109,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
110,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
111,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
112,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
113,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
114,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
115,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
116,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
117,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
118,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
119,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
120,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
121,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
122,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
123,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
124,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
125,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
126,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
127,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
128,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
129,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
130,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
131,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
132,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
133,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
134,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
135,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
136,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
137,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
138,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
139,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
140,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
141,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
142,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
143,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
144,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
145,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
146,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
147,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
148,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
149,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
150,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
151,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
152,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
153,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
154,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
155,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
156,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
157,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
158,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
159,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
160,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
161,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
162,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
163,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
164,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
165,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
166,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
167,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
168,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
169,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
170,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
171,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
172,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
173,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
174,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
175,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
176,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
177,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
178,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
179,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
180,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
181,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
182,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
183,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
184,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
185,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
186,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
187,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
188,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
189,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
190,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
191,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
192,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
193,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
194,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
195,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
196,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
197,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
198,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
199,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
200,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
201,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
202,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
203,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
204,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
205,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
206,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
207,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
208,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
209,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
210,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
211,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
212,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
213,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
214,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
215,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
216,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
217,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
218,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
219,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
220,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
221,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
222,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
223,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
224,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
225,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
226,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
227,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
228,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
229,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
230,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
231,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
232,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
233,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
234,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
235,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
236,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
237,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
238,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
239,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
240,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
241,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
242,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
243,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
244,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
245,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
246,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
247,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
248,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
249,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
250,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
251,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
252,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
253,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
254,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
255,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
256,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
257,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
258,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
259,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
260,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
261,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
262,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
263,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
264,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
265,62.43292786,4840.522841,36536.10357,2350.221737,0.0,2350.221737,47029.502849353834,7711.046504626357
