Time_Index,natgas_price_BR,natgas_LNG_price_BR,coal_price_BR,coal_price_imported,uranium_price_BR,gasoline_fossil_price_BR,diesel_fossil_price_BR,jetfuel_fossil_price_BR
256,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
257,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
258,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
259,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
260,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
261,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
262,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
263,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
264,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
265,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
266,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
267,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
268,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
269,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
270,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
271,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
272,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
273,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
274,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
275,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
276,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
277,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
278,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
279,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
280,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
281,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
282,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
283,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
284,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
285,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
286,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
287,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
288,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
289,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
290,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
291,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
292,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
293,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
294,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
295,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
296,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
297,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
298,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
299,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
300,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
301,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
302,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
303,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
304,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
305,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
306,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
307,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
308,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
309,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
310,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
311,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
312,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
313,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
314,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
315,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
316,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
317,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
318,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
319,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
320,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
321,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
322,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
323,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
324,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
325,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
326,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
327,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
328,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
329,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
330,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
331,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
332,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
333,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
334,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
335,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
336,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
337,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
338,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
339,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
340,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
341,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
342,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
343,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
344,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
345,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
346,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
347,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
348,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
349,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
350,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
351,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
352,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
353,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
354,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
355,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
356,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
357,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
358,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
359,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
360,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
361,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
362,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
363,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
364,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
365,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
366,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
367,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
368,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
369,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
370,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
371,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
372,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
373,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
374,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
375,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
376,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
377,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
378,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
379,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
380,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
381,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
382,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
383,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
384,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
385,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
386,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
387,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
388,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
389,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
390,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
391,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
392,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
393,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
394,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
395,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
396,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
397,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
398,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
399,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
400,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
401,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
402,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
403,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
404,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
405,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
406,34.27,32.63,9.69,19.37,9.3,41.73,55.10,80.38
