Time_Index,elec_BR_AC,elec_BR_AL,elec_BR_AM,elec_BR_AP,elec_BR_BA,elec_BR_CE,elec_BR_DF,elec_BR_ES,elec_BR_GO,elec_BR_MA,elec_BR_MG,elec_BR_MS,elec_BR_MT,elec_BR_PA,elec_BR_PB,elec_BR_PE,elec_BR_PI,elec_BR_PR,elec_BR_RJ,elec_BR_RN,elec_BR_RO,elec_BR_RR,elec_BR_RS,elec_BR_SC,elec_BR_SE,elec_BR_SP,elec_BR_TO,Unnamed: 28
17,114.72378366284246,505.05577455117583,1096.807157157694,116.48245421979453,2882.7020956897263,1877.4574129430364,750.1884166321917,1997.5762331055478,1956.445817388927,1104.913288222557,9241.822129178769,1321.644860688847,1787.5505183549315,1842.2048570920547,654.1219666048745,1703.4966046992013,572.0118408123401,4697.485217813242,5700.310386977625,837.6095537381394,410.48922061766325,113.8533476436347,4545.192937903687,3937.989157653322,406.8154389751484,19914.903236192924,271.9020312899772,0.0
18,106.41890366284245,479.0994145511758,1046.470297157694,105.59034421979453,2760.818215689726,1767.4263129430365,728.7042566321918,1922.0135731055477,1854.495567388927,1035.987098222557,8876.225289178768,1254.4000906888468,1731.4799383549316,1751.8572570920549,612.4433366048745,1613.7574646992011,540.3690408123401,4539.902907813242,5479.236046977626,788.8557237381393,380.3825906176632,104.0709576436347,4358.8915579036875,3789.7646876533217,384.8399089751484,19094.351736192923,254.15898128997716,0.0
19,128.02645366284244,512.7761945511758,1115.006817157694,132.4992842197945,2865.281055689726,1965.4656429430365,822.2770966321917,1991.2071531055478,1960.800237388927,1059.393918222557,8784.061379178767,1354.922620688847,1815.0545183549314,1694.4583370920548,685.5239666048744,1766.607764699201,619.0725808123401,4653.746427813242,5930.7436569776255,870.1987637381393,442.1692406176632,129.2497476436347,4597.150577903689,3911.472217653322,414.55210897514837,20124.129786192923,287.4774112899772,0.0
20,130.41734366284246,454.2838545511758,974.132727157694,136.60849421979452,2479.158595689726,1863.4098629430364,785.6132966321919,1736.312453105548,1744.8576373889268,874.6153182225571,6989.659739178766,1246.1391906888468,1729.0023983549315,1265.7604470920546,646.4749166048745,1619.300804699201,625.7120808123401,3981.548637813242,5365.665436977625,813.7088737381393,425.1770706176632,133.5891376436347,4150.542357903688,3338.2120176533217,373.16530897514843,17263.080386192923,279.6030812899772,0.0
21,154.43235366284247,507.0652345511758,1076.1918771576939,167.6889342197945,2714.085885689726,2134.737332943036,847.8284466321917,1874.5051131055477,1957.1819773889267,993.997278222557,7423.153669178767,1405.195340688847,1855.5624883549315,1365.9221270920548,749.0004766048745,1825.705054699201,715.8010608123401,4232.812027813242,5856.336956977625,929.9595437381392,503.1088906176632,162.2800376436347,4547.336817903688,3590.7807076533218,422.1018389751484,18827.175526192925,325.4490012899772,0.0
22,160.14547366284248,518.6798645511757,1092.541837157694,175.31711421979452,2761.5572056897263,2196.7148329430365,851.9202866321917,1895.814273105548,2005.6324073889268,1026.004938222557,7490.877979178767,1439.6382606888471,1884.9512783549317,1387.8133870920549,774.0958066048745,1871.199074699201,738.1715908123402,4256.281647813243,5915.881296977625,956.9618937381392,521.5340106176633,169.4387176436347,4623.003677903687,3627.129727653322,433.30278897514836,19025.134696192923,337.0577512899772,0.0
23,151.29283366284247,551.3995745511756,1161.212347157694,163.53033421979453,3006.178945689726,2201.6969929430365,825.7018666321918,2049.3936131055484,2133.048647388927,1174.3345782225572,8841.270269178769,1482.300750688847,1920.0876883549315,1735.7802970920548,781.7840066048744,1923.728304699201,708.7710108123403,4669.091477813242,6080.858746977625,970.8528437381393,513.6541306176632,158.3623576436347,4850.006957903688,3976.5174276533216,454.4462289751484,20522.571946192922,334.3125112899772,0.0
24,137.0941136628425,524.3976945511757,1091.063417157694,145.78634421979453,2893.675505689726,2051.2051829430366,745.2508466321917,1966.0097331055479,2035.356307388927,1150.578418222557,8697.497679178769,1397.9208906888468,1852.6658983549316,1734.4418270920548,730.6994566048744,1802.0827846992008,658.1933808123401,4476.739147813242,5643.467176977625,908.3371537381392,470.34276061766326,142.2689076436347,4619.307827903687,3807.008117653322,430.0617789751484,19297.98182619292,312.5943412899772,0.0
25,106.99155366284248,444.8393345511758,900.005667157694,108.13679421979452,2485.884065689726,1670.2124929430365,605.4329966321917,1701.9726731055478,1713.415087388927,990.7317282225571,7692.391859178768,1160.796740688847,1666.4388083549316,1524.2476770920548,596.6513466048744,1491.718124699201,549.1320508123401,3877.151087813242,4664.1672969776255,742.5420637381393,368.5060706176632,109.1810876436347,3945.200137903687,3258.8066076533214,357.8595889751484,15961.911666192924,256.87573128997724,0.0
26,96.82923366284247,419.8601745511758,855.7877271576941,94.88039421979452,2367.891835689726,1549.7079929430365,587.5568066321918,1637.5242631055478,1608.2970173889269,923.9437682225572,7439.747489178767,1087.8214506888469,1608.4887883549316,1459.0180070920546,549.4912566048745,1399.310754699201,510.3428808123402,3758.629927813242,4480.430966977626,690.3344137381392,334.3273106176632,96.72508764363471,3761.721397903687,3141.2309576533216,334.6439689751484,15277.721746192923,235.69169128997717,0.0
27,86.12314366284245,390.16307455117584,785.369867157694,81.50134421979452,2223.427265689726,1418.7388529430364,531.2441466321918,1540.360003105548,1498.6998873889268,869.4526182225571,7064.9135091787675,1007.2094406888469,1543.3784483549316,1386.0951270920548,502.5446466048745,1284.609524699201,471.4613508123402,3533.904667813242,4103.276246977625,633.0339737381393,297.9405006176632,84.51634764363472,3526.7283679036873,2939.895077653322,309.51663897514845,14036.162776192923,216.40107128997715,0.0
28,78.36197366284246,362.8234745511758,718.5958671576941,71.92813421979452,2083.2660356897263,1312.5215429430364,480.99601663219175,1443.5807631055477,1400.7307373889269,815.7585982225571,6632.466069178768,938.1917506888469,1487.3033683549315,1296.5952270920548,464.8345666048744,1184.150774699201,443.08174081234023,3300.138917813242,3753.8779669776254,585.7451137381393,269.3611006176632,75.7933376436347,3312.538847903687,2736.2721276533216,287.3738189751484,12818.722196192923,201.61903128997713,0.0
29,76.34249366284247,370.5053245511758,737.068387157694,69.12874421979453,2141.815895689726,1315.0070129430364,480.70966663219184,1481.9444631055478,1429.5000373889268,845.412518222557,6947.157879178767,948.935380688847,1495.2792083549318,1373.730827092055,465.9273766048744,1197.706314699201,435.6740608123402,3407.223657813242,3817.3981569776256,589.0973937381394,267.5129406176632,73.0539476436347,3370.371897903687,2825.6430076533215,292.2953489751484,13235.175896192923,200.43099128997713,0.0
30,75.18640366284247,369.5201145511758,736.0040071576941,67.56703421979452,2141.828175689726,1306.6481929430365,477.8669566321918,1482.8741331055478,1428.6564273889269,845.4324182225572,6983.238739178768,946.531720688847,1492.5270083549315,1381.3175470920548,462.4659966048744,1192.300584699201,430.5102808123402,3415.0797178132425,3807.1655169776254,585.9820037381393,264.50730061766325,71.5917876436347,3367.990387903687,2832.9517776533216,291.4656389751484,13251.459446192923,198.81101128997716,0.0
31,77.23190366284247,373.5179645511758,746.199237157694,70.04638421979452,2165.246835689726,1331.4416229430365,485.24542663219177,1495.500113105548,1450.0333373889268,851.4907182225571,7021.210269178767,962.1571506888469,1503.3229783549316,1385.648487092055,470.8423166048744,1209.933774699201,437.3358108123402,3447.3852878132425,3858.8618569776254,596.1824337381394,271.07379061766324,73.7597376436347,3411.4109479036874,2860.8673376533216,295.7676589751484,13431.371436192923,202.74537128997716,0.0
32,80.42688366284247,373.72771455117584,762.6988871576941,74.38979421979451,2180.099185689726,1375.2801529430365,502.61009663219176,1508.6902031055479,1469.5278873889267,843.6371482225572,6983.369359178767,985.825610688847,1516.5293283549315,1368.5029470920547,480.2962766048744,1232.462334699201,447.2344908123402,3491.158577813242,3963.2020469776253,612.8606437381393,279.82075061766324,76.7502476436347,3474.961327903687,2895.851177653322,299.3833689751484,13690.124036192923,206.93903128997715,0.0
33,116.22451366284247,492.85233455117583,1067.519717157694,118.35815421979451,2792.0108356897263,1865.9615829430365,742.4332866321918,1941.700073105548,1905.5280473889268,1064.268778222557,8847.91800917877,1301.9120806888468,1768.7773783549317,1739.0332470920548,648.8182866048744,1680.6654246992011,575.0393708123403,4544.279567813242,5594.809536977625,829.3242037381393,408.9223506176632,114.9454976436347,4447.738377903688,3814.408927653322,398.06626897514843,19247.830136192923,272.0003212899772,0.0
34,108.76317366284246,488.84760455117583,1044.063267157694,109.06658421979452,2799.865595689726,1813.5275729430364,680.2339566321917,1930.4306031055478,1906.794257388927,1100.768738222557,9066.542159178767,1281.012800688847,1751.3324283549316,1825.108917092055,634.0611166048745,1634.981234699201,550.1534508123402,4516.211837813242,5352.5434469776255,809.0083637381393,390.6676406176632,106.32393764363471,4397.314977903688,3788.891087653322,393.9623489751484,18832.902656192924,265.4752912899772,0.0
35,111.53227366284247,504.6296645511758,1104.565177157694,111.50717421979452,2888.026385689726,1861.9472629430365,749.6177366321917,2011.7643531055478,1948.3442973889269,1105.719288222557,9417.567219178767,1315.590630688847,1779.6719183549314,1875.4952170920549,645.4181366048743,1697.717884699201,557.3150608123402,4756.407957813242,5739.520536977626,831.8767937381393,402.03152061766326,107.9564076436347,4548.258517903689,3986.1255876533214,404.5756389751484,20075.133146192922,267.3552812899772,0.0
36,125.28266366284247,540.0718045511758,1183.451747157694,129.29112421979454,3054.270935689726,2027.5956629430366,807.9905966321918,2119.028293105548,2083.9558673889273,1175.5048682225572,9805.865299178768,1416.747080688847,1859.8079883549315,1954.2728470920547,705.8659466048745,1832.274714699201,608.6068708123402,4990.863587813242,6148.738516977625,904.3546637381394,448.3252806176632,123.97203764363469,4823.744927903687,4201.555817653321,435.42215897514836,21410.257976192923,292.8078212899772,0.0
37,109.42624366284247,487.4871345511758,1060.6071971576941,109.48619421979453,2789.6426056897258,1809.5878629430365,727.1156966321917,1939.7787731055478,1884.177797388927,1061.165488222557,8989.601599178768,1275.254040688847,1748.5078883549315,1778.204277092055,627.8161466048745,1639.420914699201,551.5505908123401,4571.670647813243,5534.440866977625,807.5515137381393,390.96144061766324,106.96796764363471,4405.842627903688,3826.8771776533217,391.0456489751484,19218.833646192925,261.3929912899772,0.0
38,108.98987366284246,471.83454455117584,1025.626397157694,109.64865421979452,2686.732115689726,1773.8509429430362,721.6811266321919,1876.573573105548,1820.454197388927,1009.6475582225571,8546.934959178769,1242.5097306888472,1723.0365383549315,1671.7458870920548,613.2918766048745,1597.9031746992011,549.5922908123401,4412.540537813242,5405.5363569776255,788.4736437381393,383.2589706176632,106.96055764363471,4285.633177903688,3688.4042976533215,378.93692897514836,18534.217316192924,256.9790112899772,0.0
39,106.97000366284246,487.1740445511758,1059.940257157694,107.01514421979452,2792.416075689726,1793.1321129430364,717.3920366321918,1945.8225031055474,1883.3896773889269,1072.057978222557,9100.022819178766,1269.711430688847,1744.4638783549315,1813.9624370920546,621.8949366048744,1632.911764699201,543.6139708123402,4594.698437813242,5508.4277769776245,800.7266737381393,384.9188306176632,104.14740764363471,4400.615577903688,3840.7395976533217,389.9784889751484,19243.43904619292,258.04417128997716,0.0
40,104.01563366284248,480.4085345511758,1045.759107157694,103.25996421979453,2760.573325689726,1759.3161529430365,708.8814166321918,1926.7914531055474,1855.511667388927,1056.785058222557,9030.949689178768,1249.3409906888471,1728.5248783549316,1798.2554670920547,609.6913966048744,1607.075244699201,532.5245408123402,4555.634737813242,5437.942256977625,786.3875337381393,375.5533906176632,100.6923076436347,4349.3660679036875,3804.2983376533216,383.6356289751484,19015.728276192924,252.73769128997716,0.0
41,114.18571366284247,502.43882455117586,1094.369507157694,116.19006421979452,2863.984915689726,1874.7770329430366,747.2420066321919,1992.622053105548,1944.283167388927,1099.995688222557,9224.383209178768,1317.411580688847,1781.5758183549317,1835.496367092055,651.8718566048744,1698.026134699201,569.2149108123401,4686.627117813243,5694.363906977625,836.1779037381393,408.22369061766324,112.24240764363469,4527.608167903688,3930.8000876533215,404.2858789751484,19820.286946192922,271.1180112899772,0.0
42,106.15959366284247,477.6380745511758,1042.116667157694,105.53649421979452,2738.3376056897264,1761.0529229430365,726.9891766321919,1915.6906031055478,1840.790827388927,1033.200188222557,8840.214529178767,1245.8981906888469,1726.3213683549318,1745.2954770920549,611.6465666048744,1608.443824699201,538.1066108123401,4524.959787813243,5466.335366977626,786.9786537381392,378.66269061766326,102.6385776436347,4335.6257879036875,3783.0097876533227,382.3966989751484,18991.72783619292,253.66030128997718,0.0
43,128.36175366284243,513.6766745511758,1109.463847157694,132.86271421979453,2856.0968456897263,1955.9157629430365,822.8742566321918,1985.9678831055478,1950.096077388927,1059.366948222557,8755.822289178768,1348.082380688847,1813.5396183549317,1687.4534570920548,686.0157966048744,1764.399514699201,619.2750708123401,4636.706477813242,5915.408596977625,868.1756237381394,442.0108906176632,128.96438764363472,4579.870577903688,3905.4121376533217,413.8318589751484,20065.92148619292,287.78374128997723,0.0
44,131.12914366284247,456.00743455117583,969.631237157694,137.42963421979454,2481.267525689726,1853.0883629430364,786.2960166321918,1730.7893831055478,1740.2095773889268,876.2673382225571,6959.753149178768,1239.704240688847,1728.2704083549315,1259.1454570920548,647.9617666048744,1621.241794699201,627.1834908123401,3966.3927578132425,5350.127626977626,812.1742137381394,426.4316906176632,134.3313576436347,4138.7353079036875,3323.0577476533217,372.8741889751484,17224.19282619292,280.3439312899772,0.0
45,155.26500366284245,509.19630455117584,1070.946067157694,168.5492242197945,2710.0014356897263,2122.4695429430362,848.2670266321918,1867.0369931055473,1950.250457388927,996.3503282225571,7411.363379178766,1396.886620688847,1853.3078383549316,1359.968717092055,750.2280166048744,1831.358554699201,718.3617508123401,4215.466967813242,5840.949976977626,928.2647837381394,504.88117061766326,163.8115776436347,4524.910327903688,3570.1752176533214,421.62377897514835,18756.153526192924,326.26533128997715,0.0
46,160.87830366284246,520.6515845511758,1087.126907157694,176.2076242197945,2751.0162156897263,2184.5589629430365,850.7701466321918,1890.277453105548,1995.944147388927,1029.269358222557,7482.245359178767,1430.460810688847,1880.5986783549315,1380.8119470920547,774.5943366048745,1874.724524699201,740.7930908123401,4241.331757813242,5901.437896977626,954.2279337381393,523.1969406176632,171.4304776436347,4593.151767903688,3605.0780576533216,432.1352689751484,18918.041566192922,337.85477128997724,0.0
47,151.79669366284244,553.8049445511758,1155.452397157694,164.10205421979452,2994.467425689726,2188.9619329430366,824.9689266321918,2043.774093105548,2121.0187473889273,1175.9867482225573,8828.510739178768,1472.120470688847,1915.4066183549314,1730.0999070920548,781.8080766048744,1927.404704699201,711.65709081234,4650.550697813242,6067.485466977625,966.5833837381393,514.5206906176633,160.2353176436347,4818.1608179036875,3955.6272376533216,452.9817389751484,20401.634876192926,334.76340128997725,0.0
48,137.38157366284244,526.8758245511758,1085.0608771576942,146.39232421979452,2879.442065689726,2038.4379429430364,743.5730966321918,1960.7957631055478,2023.930597388927,1153.167668222557,8683.708809178768,1387.865640688847,1848.2451383549317,1728.0500870920548,730.5928866048744,1805.447454699201,660.3354508123401,4457.7301378132415,5628.494246977625,903.3934437381394,470.9520206176632,144.0160476436347,4585.071787903687,3784.4230076533217,428.61786897514844,19181.385606192922,312.85879128997715,0.0
49,106.99155366284248,444.8393345511758,900.005667157694,108.13679421979452,2485.884065689726,1670.2124929430365,605.4329966321917,1701.9726731055478,1713.415087388927,990.7317282225571,7692.391859178768,1160.796740688847,1666.4388083549316,1524.2476770920548,596.6513466048744,1491.718124699201,549.1320508123401,3877.151087813242,4664.1672969776255,742.5420637381393,368.5060706176632,109.1810876436347,3945.200137903687,3258.8066076533214,357.8595889751484,15961.911666192924,256.87573128997724,0.0
50,96.82923366284247,419.8601745511758,855.7877271576941,94.88039421979452,2367.891835689726,1549.7079929430365,587.5568066321918,1637.5242631055478,1608.2970173889269,923.9437682225572,7439.747489178767,1087.8214506888469,1608.4887883549316,1459.0180070920546,549.4912566048745,1399.310754699201,510.3428808123402,3758.629927813242,4480.430966977626,690.3344137381392,334.3273106176632,96.72508764363471,3761.721397903687,3141.2309576533216,334.6439689751484,15277.721746192923,235.69169128997717,0.0
51,86.12314366284245,390.16307455117584,785.369867157694,81.50134421979452,2223.427265689726,1418.7388529430364,531.2441466321918,1540.360003105548,1498.6998873889268,869.4526182225571,7064.9135091787675,1007.2094406888469,1543.3784483549316,1386.0951270920548,502.5446466048745,1284.609524699201,471.4613508123402,3533.904667813242,4103.276246977625,633.0339737381393,297.9405006176632,84.51634764363472,3526.7283679036873,2939.895077653322,309.51663897514845,14036.162776192923,216.40107128997715,0.0
52,78.36197366284246,362.8234745511758,718.5958671576941,71.92813421979452,2083.2660356897263,1312.5215429430364,480.99601663219175,1443.5807631055477,1400.7307373889269,815.7585982225571,6632.466069178768,938.1917506888469,1487.3033683549315,1296.5952270920548,464.8345666048744,1184.150774699201,443.08174081234023,3300.138917813242,3753.8779669776254,585.7451137381393,269.3611006176632,75.7933376436347,3312.538847903687,2736.2721276533216,287.3738189751484,12818.722196192923,201.61903128997713,0.0
53,76.34249366284247,370.5053245511758,737.068387157694,69.12874421979453,2141.815895689726,1315.0070129430364,480.70966663219184,1481.9444631055478,1429.5000373889268,845.412518222557,6947.157879178767,948.935380688847,1495.2792083549318,1373.730827092055,465.9273766048744,1197.706314699201,435.6740608123402,3407.223657813242,3817.3981569776256,589.0973937381394,267.5129406176632,73.0539476436347,3370.371897903687,2825.6430076533215,292.2953489751484,13235.175896192923,200.43099128997713,0.0
54,75.18640366284247,369.5201145511758,736.0040071576941,67.56703421979452,2141.828175689726,1306.6481929430365,477.8669566321918,1482.8741331055478,1428.6564273889269,845.4324182225572,6983.238739178768,946.531720688847,1492.5270083549315,1381.3175470920548,462.4659966048744,1192.300584699201,430.5102808123402,3415.0797178132425,3807.1655169776254,585.9820037381393,264.50730061766325,71.5917876436347,3367.990387903687,2832.9517776533216,291.4656389751484,13251.459446192923,198.81101128997716,0.0
55,77.23190366284247,373.5179645511758,746.199237157694,70.04638421979452,2165.246835689726,1331.4416229430365,485.24542663219177,1495.500113105548,1450.0333373889268,851.4907182225571,7021.210269178767,962.1571506888469,1503.3229783549316,1385.648487092055,470.8423166048744,1209.933774699201,437.3358108123402,3447.3852878132425,3858.8618569776254,596.1824337381394,271.07379061766324,73.7597376436347,3411.4109479036874,2860.8673376533216,295.7676589751484,13431.371436192923,202.74537128997716,0.0
56,80.42688366284247,373.72771455117584,762.6988871576941,74.38979421979451,2180.099185689726,1375.2801529430365,502.61009663219176,1508.6902031055479,1469.5278873889267,843.6371482225572,6983.369359178767,985.825610688847,1516.5293283549315,1368.5029470920547,480.2962766048744,1232.462334699201,447.2344908123402,3491.158577813242,3963.2020469776253,612.8606437381393,279.82075061766324,76.7502476436347,3474.961327903687,2895.851177653322,299.3833689751484,13690.124036192923,206.93903128997715,0.0
57,116.22451366284247,492.85233455117583,1067.519717157694,118.35815421979451,2792.0108356897263,1865.9615829430365,742.4332866321918,1941.700073105548,1905.5280473889268,1064.268778222557,8847.91800917877,1301.9120806888468,1768.7773783549317,1739.0332470920548,648.8182866048744,1680.6654246992011,575.0393708123403,4544.279567813242,5594.809536977625,829.3242037381393,408.9223506176632,114.9454976436347,4447.738377903688,3814.408927653322,398.06626897514843,19247.830136192923,272.0003212899772,0.0
58,108.76317366284246,488.84760455117583,1044.063267157694,109.06658421979452,2799.865595689726,1813.5275729430364,680.2339566321917,1930.4306031055478,1906.794257388927,1100.768738222557,9066.542159178767,1281.012800688847,1751.3324283549316,1825.108917092055,634.0611166048745,1634.981234699201,550.1534508123402,4516.211837813242,5352.5434469776255,809.0083637381393,390.6676406176632,106.32393764363471,4397.314977903688,3788.891087653322,393.9623489751484,18832.902656192924,265.4752912899772,0.0
59,111.53227366284247,504.6296645511758,1104.565177157694,111.50717421979452,2888.026385689726,1861.9472629430365,749.6177366321917,2011.7643531055478,1948.3442973889269,1105.719288222557,9417.567219178767,1315.590630688847,1779.6719183549314,1875.4952170920549,645.4181366048743,1697.717884699201,557.3150608123402,4756.407957813242,5739.520536977626,831.8767937381393,402.03152061766326,107.9564076436347,4548.258517903689,3986.1255876533214,404.5756389751484,20075.133146192922,267.3552812899772,0.0
