Time_Index,elec_BR_AC,elec_BR_AL,elec_BR_AM,elec_BR_AP,elec_BR_BA,elec_BR_CE,elec_BR_DF,elec_BR_ES,elec_BR_GO,elec_BR_MA,elec_BR_MG,elec_BR_MS,elec_BR_MT,elec_BR_PA,elec_BR_PB,elec_BR_PE,elec_BR_PI,elec_BR_PR,elec_BR_RJ,elec_BR_RN,elec_BR_RO,elec_BR_RR,elec_BR_RS,elec_BR_SC,elec_BR_SE,elec_BR_SP,elec_BR_TO,Unnamed: 28
11,229.6004321969178,956.8077661413241,1930.0528456792235,241.77925151678082,5117.8514297614165,3888.967403487443,1893.2352143003425,3194.8401985958903,3582.5021350410957,1893.4075433367582,14320.716038025115,2756.2830312994292,2854.759375428082,3438.908323253425,1269.817970022831,3149.4442408641553,993.2274030928081,8839.550827558676,10820.597363458905,1968.131068538927,746.9058137353882,212.22273952648402,7682.536815337101,7286.37601862968,857.6847800614156,39057.532227191776,511.17824785011413,0.0
12,248.8245721969178,1003.5170061413241,2006.3030756792236,265.3938315167808,5457.5288497614165,4145.339023487443,1985.5822243003424,3315.5564185958906,3795.5291550410957,1999.941973336758,14922.566388025116,2857.7587112994293,2970.865885428082,3568.3714532534245,1344.7076900228312,3322.814860864155,1044.5067030928083,9409.383747558677,11500.131163458904,2085.911298538927,823.9539837353882,229.375909526484,8123.222195337101,7539.234188629681,901.7976200614156,40955.60849719178,531.787227850114,0.0
13,232.3155921969178,972.4344861413242,1879.1251156792239,249.45405151678082,5361.865069761416,3973.186823487443,1914.9529243003424,3153.70260859589,3642.2503350410957,1941.5022933367582,14107.785138025116,2736.7562512994296,2912.862225428082,3463.948443253425,1292.6377400228312,3119.8848308641554,1002.4304230928082,8949.702927558676,10875.764543458903,2025.6747285389267,787.0592837353881,215.78113952648403,7789.703345337101,7017.60340862968,867.0145400614156,39420.03307719178,510.86908785011417,0.0
14,237.0687921969178,961.6267661413241,1888.016675679224,256.2912915167808,5241.685209761416,3984.516403487443,1892.1197643003425,3082.9950285958903,3609.1109550410956,1968.376783336758,13604.122738025115,2710.247051299429,2943.132445428082,3412.766223253425,1307.9317000228311,3162.0387708641556,1057.3040530928083,8698.953047558676,10758.358743458904,2020.037278538927,769.0295337353882,231.21592952648402,7539.415905337101,6765.56477862968,860.4550800614156,38229.822677191776,513.6305378501141,0.0
15,240.71053219691782,979.9256461413243,1907.954705679224,260.2979515167808,5336.040529761416,4033.535893487443,1883.2125843003423,3127.3239285958903,3717.1978650410956,2024.857363336758,14061.336088025115,2734.35652129943,3014.1963954280823,3628.052943253425,1333.2054500228312,3253.033920864155,1090.0923130928084,8832.055097558676,10730.380883458905,2077.722458538927,782.9023837353883,240.666569526484,7606.252815337101,6751.631358629681,879.0971800614155,38643.382577191784,515.3301678501141,0.0
16,234.9399621969178,988.6158161413242,1918.083325679224,258.4501715167808,5401.235529761416,3981.762973487443,1892.8773943003425,3123.7260185958908,3671.860045041096,2033.259713336758,14115.646798025116,2709.8444212994295,3035.934275428082,3651.051283253425,1302.9884300228312,3300.214020864155,1074.0253530928082,8836.438077558676,10682.666383458904,2102.648208538927,798.5070037353883,240.568989526484,7563.723915337102,6672.966258629681,862.8068300614156,38365.54194719178,519.9403978501141,0.0
17,247.78465219691782,1019.7773361413241,1997.2416756792238,268.8376815167808,5438.053819761416,4068.021813487443,1982.5595343003424,3220.4617985958903,3854.7988150410956,2076.9330633367576,14704.370948025116,2831.141651299429,3049.7739654280817,3685.065853253425,1356.0972700228313,3301.9315208641556,1091.3682030928082,8985.632067558676,11011.667273458905,2116.843178538927,823.4001837353882,246.093949526484,7683.1337553371,6992.937058629681,874.9012300614155,39609.01915719178,544.5479278501142,0.0
18,237.92639219691782,981.9627061413241,2000.7281356792237,246.73757151678083,5668.783669761417,4000.725633487443,1986.3197443003423,3300.4776685958905,3859.0656250410957,1989.9460933367582,14797.331238025115,3067.8291212994295,2960.4218354280824,3585.9231832534247,1331.522530022831,3249.9588208641553,1051.1785130928083,9134.291547558676,10972.372543458905,2079.381718538927,783.0647537353882,234.381679526484,7670.376605337101,7109.827378629681,884.3693900614155,40637.604377191776,532.3666278501141,0.0
19,265.97169219691784,1059.9982961413243,2150.573435679224,276.5668515167808,6040.4812597614155,4280.786393487443,2147.8711443003426,3469.96608859589,4060.292375041096,2063.862773336758,15369.199018025116,3224.042871299429,3068.2669254280822,3538.404163253425,1456.0621000228311,3503.5109208641547,1162.1359030928083,9699.786877558676,11648.653413458904,2241.4684285389267,854.0395237353882,262.304879526484,8215.6972453371,7664.42961862968,929.7117000614156,42865.92077719178,582.1529978501142,0.0
20,277.85857219691786,1000.6715761413242,1951.9030156792237,283.48855151678083,5365.6009997614165,4197.025963487444,2220.2496743003426,3206.2283085958907,3861.7143750410955,1928.7356033367582,13519.992438025114,3035.4364412994296,3014.6983554280823,3177.7681532534248,1425.6599400228313,3453.867020864155,1170.0957730928083,9140.835397558676,11236.857983458904,2187.2981485389273,845.3457337353882,276.561849526484,7747.1387653371,7046.074938629681,888.0304300614156,40465.02352719178,595.8150678501141,0.0
21,309.37658219691787,1054.0054161413243,2081.577685679224,323.6778815167808,5491.217819761417,4486.965983487444,2251.5594743003426,3292.9739985958904,4014.220105041096,2066.705153336758,13612.196078025116,3116.7316812994295,3181.172655428082,3318.581143253425,1528.885710022831,3650.4052208641547,1287.4475530928084,9221.096597558677,11792.001493458905,2274.955448538927,947.8256737353882,322.09822952648403,8229.4925153371,7190.018818629681,932.0470100614156,41353.52558719178,650.1668978501141,0.0
22,324.43006219691785,1095.0378161413244,2104.2824656792236,345.5791015167808,5442.725289761416,4576.318343487444,2322.651924300342,3214.8495985958907,3997.687525041096,2094.214663336758,13358.659608025115,3009.3399312994293,3286.0674554280818,3338.167083253425,1576.600390022831,3852.262460864155,1360.8066230928084,8930.080437558676,11845.330533458904,2350.805478538927,994.8238737353882,347.52550952648403,8188.841955337101,7160.096478629681,943.2033600614155,40799.826847191776,666.9210278501141,0.0
23,327.45485219691784,1130.1834561413243,2161.059985679224,351.6120215167808,5647.686889761416,4551.393243487443,2157.7920643003426,3304.37960859589,4038.980865041096,2324.8302233367576,14332.208138025115,2955.8245012994294,3322.892525428082,3660.6430732534245,1606.1252400228311,3927.5837508641553,1381.9776830928083,9055.477057558675,11989.421593458903,2425.648298538927,1008.1024837353882,349.456689526484,8189.658425337101,7156.994828629681,955.1185000614156,40808.89893719178,687.705377850114,0.0
24,312.9270421969178,1081.5460661413242,2064.5612456792237,334.6188015167808,5422.953799761416,4336.552283487444,2011.2378543003426,3144.51033859589,3728.4549750410956,2276.096633336758,13353.614158025115,2730.993591299429,3203.0071954280825,3650.2647732534247,1524.2958800228312,3816.026520864155,1323.0294830928083,8304.181777558675,11594.541723458904,2360.6252685389272,950.6529637353882,330.658579526484,7653.8516053371,6611.3283486296805,894.1945100614156,37671.25074719178,656.7384178501142,0.0
25,197.1553221969178,740.3742761413242,1463.9092156792237,209.71508151678083,3858.7051997614153,3283.166543487443,1521.4102543003423,2408.63059859589,2680.1118250410955,1753.2257933367582,10975.657268025116,1922.8900112994295,2392.420595428082,2590.2372632534248,1086.6805300228311,2612.518810864155,958.6805930928082,6419.677477558676,8191.662243458904,1426.0412285389268,631.6280337353882,210.836869526484,5897.829605337101,5014.983368629681,642.4753400614156,28515.19525719178,441.60538785011414,0.0
26,183.21595219691778,697.7971361413241,1388.7371556792236,191.62612151678084,3653.385219761415,3111.5303134874434,1467.1321743003425,2312.4046385958904,2483.3049750410955,1641.353753336758,10549.636628025115,1808.4715012994293,2287.8185854280823,2469.5239332534247,1017.819370022831,2448.749580864155,903.8075130928082,6150.686597558675,7917.915833458905,1343.1539685389268,583.1056537353882,192.246329526484,5596.169175337101,4801.796368629681,603.9691100614156,27245.30672719178,405.26147785011415,0.0
27,168.2657421969178,658.5667261413241,1299.6346656792236,173.28079151678082,3447.5800497614155,2943.419873487443,1396.0305743003423,2201.2793185958903,2313.529775041096,1570.445683336758,10053.929378025116,1704.2251612994294,2191.457545428082,2371.472113253425,952.627190022831,2296.203210864155,852.4051130928082,5843.438087558675,7465.923893458905,1257.6314985389267,536.5799837353882,176.12265952648403,5288.361365337101,4539.961058629681,572.7121500614156,25727.15385719178,374.28273785011413,0.0
28,157.77076219691781,624.9620661413242,1218.9271056792238,160.73597151678084,3277.4136197614157,2802.6835434874433,1329.3346043003426,2097.1139885958905,2186.405265041096,1501.127143336758,9577.304778025115,1621.4583012994294,2111.926925428082,2250.841443253425,904.475010022831,2158.265180864155,809.7571330928082,5555.112517558676,7075.824543458904,1198.7715385389267,501.7524837353881,164.932049526484,5046.2379053371005,4315.475808629681,545.9981100614157,24404.17763719178,349.43922785011415,0.0
29,155.14666219691782,628.0556361413242,1229.4486156792236,155.71560151678082,3364.756999761416,2794.8796734874427,1321.7710343003425,2136.3467985958905,2223.3982150410957,1514.083633336758,9904.712498025116,1640.8221812994293,2111.624145428082,2317.3459232534246,899.992330022831,2148.788660864155,789.8911830928082,5671.7132275586755,7169.311923458905,1200.855888538927,494.0253137353881,160.73194952648402,5094.836105337101,4422.87573862968,551.7676400614156,24920.91372719178,343.31287785011415,0.0
30,153.9049621969178,623.8378661413242,1235.1613756792237,153.56484151678083,3398.6131697614155,2797.367313487443,1350.3862643003426,2165.27073859589,2269.208545041096,1504.5653633367583,10137.524118025116,1672.3328912994293,2131.926515428082,2335.078923253425,890.841930022831,2152.5621508641552,768.7822730928082,5793.497267558676,7278.165303458904,1212.511568538927,494.0415037353881,156.573589526484,5151.394465337101,4543.39981862968,559.3562100614156,25624.33978719178,344.0240278501142,0.0
31,158.45862219691782,652.2063961413241,1288.0579656792238,157.3085015167808,3598.0042797614155,2892.862463487443,1421.6447943003425,2253.97047859589,2462.7303750410956,1515.728173336758,10713.355648025115,1803.5565212994293,2216.908245428082,2413.3782132534247,929.811400022831,2221.031300864155,777.2995630928083,6173.184477558676,7636.928563458904,1291.091898538927,516.2723137353881,157.53639952648402,5441.660315337101,4810.178118629681,587.4314900614156,27324.24923719178,366.3214078501142,0.0
32,183.5830321969178,746.8054061413242,1413.1918056792238,173.2412715167808,3986.467289761415,3214.6739534874428,1572.8983043003425,2444.8732185958906,2743.263325041096,1597.171183336758,11539.010758025115,2072.077371299429,2420.7042654280817,2635.6680432534245,1035.6652700228312,2432.532780864155,874.9381330928082,6955.554417558676,8319.018013458905,1465.9326685389267,582.5425037353882,176.319519526484,5984.060855337101,5348.357518629681,644.1972500614156,30174.17376719178,424.23313785011413,0.0
33,250.82619219691782,984.9854661413242,1879.7976356792237,257.5532315167808,5083.3423597614155,4015.747993487443,1968.7316743003423,3097.4487585958905,3570.4897750410955,2002.2091633367584,14427.866148025114,2720.3625512994295,2927.871895428082,3401.119373253425,1337.9023100228312,3170.417910864155,1124.1479030928083,9026.159097558677,10693.248413458903,1858.718968538927,814.1414637353881,251.18839952648403,7518.741275337102,6930.213388629681,820.5534900614156,38722.10335719178,577.3089078501141,0.0
34,253.1898821969178,1028.0459361413243,1937.1709756792236,267.3973815167808,5367.985669761416,4095.9110734874425,1964.9055843003425,3221.049548595891,3720.4109750410958,2107.064913336758,15022.163088025116,2827.989381299429,3018.224985428082,3659.537483253425,1372.970760022831,3395.346570864155,1128.7603130928085,9316.799997558675,11073.658283458904,1992.1362285389268,830.9126037353882,255.07184952648402,7677.408245337101,7115.66872862968,847.3598800614157,39708.073197191785,603.1467578501141,0.0
35,261.2736621969178,1036.2969261413243,2021.9345856792238,272.8595315167808,5498.271829761416,4123.396593487443,2080.374654300342,3324.0743885958905,3749.0294950410957,2102.359673336758,15461.170018025115,2918.7931612994294,3023.9020354280824,3730.127553253425,1391.2179800228312,3516.732510864155,1127.3562530928082,9574.822367558676,11608.929643458903,2168.6623685389272,841.682113735388,255.381679526484,7815.293615337101,7437.513678629681,865.2180000614155,41358.22456719178,594.7650478501141,0.0
36,273.3890521969178,1072.6765161413243,2111.399425679224,292.81409151678076,5649.536089761416,4263.739133487444,2163.282314300343,3394.1364985958903,3832.1763850410957,2141.2583933367578,15611.425838025114,3004.8111112994293,3033.0614054280823,3754.2064832534247,1434.702530022831,3652.891600864155,1163.5119430928082,9696.423217558675,12122.845343458905,2287.377748538927,878.7880037353881,269.129779526484,8043.443735337101,7553.15233862968,890.3805200614156,42492.71514719178,596.7410678501141,0.0
37,252.0713221969178,985.4107861413243,1975.2535056792237,268.6243615167808,5388.934899761416,3993.797973487443,2100.1343343003423,3191.5677885958908,3565.726005041096,2001.8205033367583,14564.686518025115,2812.274901299429,2880.482665428082,3475.3662932534253,1325.0484100228311,3397.3348508641548,1075.2695630928083,8839.189957558676,11419.950623458906,2180.0803785389267,797.8355937353882,245.585989526484,7377.089755337101,6773.565918629681,833.5048300614156,39555.07349719178,542.3340778501141,0.0
38,257.19474219691784,974.0072861413241,1943.9262956792238,276.5622415167808,5238.651689761416,4009.1231534874432,2096.6202043003423,3159.9690985958905,3536.134665041096,1961.4545633367582,14269.421698025115,2849.478651299429,2941.7979854280825,3396.3061732534247,1320.8301200228311,3331.838000864155,1098.9833830928083,8936.028337558675,11225.885193458904,2097.182858538927,791.5365837353881,256.73055952648406,7311.514425337101,6815.398238629681,817.5928000614156,39417.99182719178,546.4806578501141,0.0
39,260.86675219691784,1012.4185861413241,1992.1304756792238,282.6621215167808,5360.604859761416,4050.4308934874425,2090.052054300342,3242.2335185958905,3666.4983850410954,2057.867023336758,14922.704198025114,2942.2792712994296,2991.087355428082,3642.2870732534248,1346.6424400228311,3403.0440408641552,1131.6616430928084,9261.837647558676,11388.070083458904,2064.791428538927,822.1129437353883,265.530139526484,7524.952615337101,7129.04879862968,838.1092700614155,40287.50149719178,563.4430378501141,0.0
40,258.43932219691783,1011.2732161413242,1973.6566256792237,277.8034115167808,5334.759809761416,4008.663033487443,2099.124994300342,3215.8811285958905,3626.058745041096,2047.9997633367582,14902.858728025114,2922.059981299429,2985.593115428082,3633.895523253425,1330.2797700228311,3433.7405608641548,1118.5303130928082,9198.448877558674,11194.673293458904,2136.951598538927,813.3358237353881,261.95915952648403,7488.308045337101,7049.75090862968,828.1516700614155,39868.06099719178,565.9611878501141,0.0
41,262.86351219691784,1009.0383161413241,2002.0578556792238,284.9782015167808,5359.129149761416,4110.837603487444,2100.7618643003425,3265.4638685958903,3689.263165041096,2075.124713336758,15029.466928025115,2947.5261212994296,3010.4672354280824,3638.351133253425,1357.631940022831,3481.877930864155,1132.1603430928083,9291.679447558678,11231.208423458904,2185.800058538927,838.3140437353882,269.67398952648404,7660.2723753371,7148.814528629681,842.7245100614156,40223.71430719178,575.672767850114,0.0
42,238.49370219691778,942.181356141324,1898.1318356792237,267.1276815167808,5190.364079761415,3917.965283487443,2058.4965943003426,3145.5278285958907,3546.077355041096,1989.7133133367581,14394.229938025115,2751.7216112994292,2889.2112454280823,3467.849903253425,1295.580900022831,3368.567870864155,1062.2358730928083,8957.729947558675,10753.690543458904,2021.7968885389269,778.8905037353882,247.240669526484,7406.032435337101,6962.526848629681,817.4736900614156,38894.83435719178,546.6338878501141,0.0
43,260.79522219691785,950.6801361413242,1942.0140356792238,274.2876615167808,5406.8563297614155,4073.227823487443,2139.9342243003425,3168.93231859589,3573.4456950410954,1995.3897333367581,14296.648468025116,2784.512261299429,2937.802865428082,3237.748833253425,1340.190450022831,3442.948140864155,1109.5013430928084,8823.406927558675,10967.947123458904,2031.029488538927,809.0186837353882,250.452149526484,7746.108215337101,7029.628068629681,847.8758100614156,39523.62056719178,559.7572878501142,0.0
44,261.9956321969178,861.5620661413242,1764.3061556792238,266.2294415167808,4896.267939761416,3884.8864034874427,2082.811594300342,2811.1977185958904,3392.659525041096,1803.966673336758,12150.176538025114,2522.4022312994293,2787.445695428082,2704.905503253425,1282.6334700228313,3212.919930864155,1100.9807230928081,7970.110987558675,10181.248803458904,1862.777438538927,775.0242137353882,259.512569526484,7218.2053253371005,6126.746868629682,790.5279300614155,36022.82275719178,541.6586778501141,0.0
45,277.74809219691787,890.8403961413242,1803.2180556792239,285.8476915167808,4791.512549761416,4055.4900634874425,2045.6643043003423,2828.4565785958903,3449.8581650410956,1887.8987133367582,12340.778338025115,2547.8900212994295,2837.084145428082,2747.0501432534247,1338.0041900228312,3291.546670864155,1176.3907230928082,7931.168967558675,10453.587373458904,1905.0737185389269,842.6597737353882,288.903109526484,7353.094105337102,6064.221628629681,809.5557700614156,36020.70974719178,567.9900278501141,0.0
46,275.82068219691786,882.7056661413242,1771.5290456792236,291.50931151678077,4547.634429761416,4025.499443487443,1961.9052243003423,2764.0334285958907,3355.8193150410957,1896.414293336758,12025.463188025115,2443.7469312994294,2795.5884954280823,2687.167103253425,1332.8171000228313,3230.177020864155,1192.3033830928082,7710.038707558676,10227.161693458906,1863.133928538927,846.0876137353882,292.03088952648403,7159.5023553371,5945.533028629681,790.3000600614156,34687.54577719178,569.4611178501141,0.0
47,259.00663219691785,901.4361161413242,1796.046305679224,277.5407515167808,4648.849009761416,3957.1197334874428,1881.4140943003424,2852.9840185958906,3356.7055350410956,2012.807453336758,12917.746618025116,2395.6436912994295,2766.708105428082,2984.423483253425,1325.793180022831,3219.6079808641553,1168.6394630928082,7829.285097558676,9998.134383458904,1799.382588538927,810.2390837353881,276.60112952648404,7183.837585337101,6108.25679862968,784.4622900614155,34857.671677191785,557.8194478501141,0.0
48,237.68769219691782,857.6948361413242,1694.415675679224,257.7221415167808,4384.9873397614165,3730.0356534874427,1728.2192243003424,2727.1152885958904,3121.580935041096,1969.1289033367582,12338.890798025115,2233.8188512994293,2645.5858154280822,2912.754033253425,1248.7821100228311,3039.237420864155,1091.7079530928083,7320.1126375586755,9330.526373458904,1664.2392085389267,748.2887437353882,254.95948952648402,6729.911285337102,5729.35505862968,735.9275200614156,32689.31682719178,516.1954078501141,0.0
49,197.1553221969178,740.3742761413242,1463.9092156792237,209.71508151678083,3858.7051997614153,3283.166543487443,1521.4102543003423,2408.63059859589,2680.1118250410955,1753.2257933367582,10975.657268025116,1922.8900112994295,2392.420595428082,2590.2372632534248,1086.6805300228311,2612.518810864155,958.6805930928082,6419.677477558676,8191.662243458904,1426.0412285389268,631.6280337353882,210.836869526484,5897.829605337101,5014.983368629681,642.4753400614156,28515.19525719178,441.60538785011414,0.0
50,183.21595219691778,697.7971361413241,1388.7371556792236,191.62612151678084,3653.385219761415,3111.5303134874434,1467.1321743003425,2312.4046385958904,2483.3049750410955,1641.353753336758,10549.636628025115,1808.4715012994293,2287.8185854280823,2469.5239332534247,1017.819370022831,2448.749580864155,903.8075130928082,6150.686597558675,7917.915833458905,1343.1539685389268,583.1056537353882,192.246329526484,5596.169175337101,4801.796368629681,603.9691100614156,27245.30672719178,405.26147785011415,0.0
51,168.2657421969178,658.5667261413241,1299.6346656792236,173.28079151678082,3447.5800497614155,2943.419873487443,1396.0305743003423,2201.2793185958903,2313.529775041096,1570.445683336758,10053.929378025116,1704.2251612994294,2191.457545428082,2371.472113253425,952.627190022831,2296.203210864155,852.4051130928082,5843.438087558675,7465.923893458905,1257.6314985389267,536.5799837353882,176.12265952648403,5288.361365337101,4539.961058629681,572.7121500614156,25727.15385719178,374.28273785011413,0.0
52,157.77076219691781,624.9620661413242,1218.9271056792238,160.73597151678084,3277.4136197614157,2802.6835434874433,1329.3346043003426,2097.1139885958905,2186.405265041096,1501.127143336758,9577.304778025115,1621.4583012994294,2111.926925428082,2250.841443253425,904.475010022831,2158.265180864155,809.7571330928082,5555.112517558676,7075.824543458904,1198.7715385389267,501.7524837353881,164.932049526484,5046.2379053371005,4315.475808629681,545.9981100614157,24404.17763719178,349.43922785011415,0.0
53,155.14666219691782,628.0556361413242,1229.4486156792236,155.71560151678082,3364.756999761416,2794.8796734874427,1321.7710343003425,2136.3467985958905,2223.3982150410957,1514.083633336758,9904.712498025116,1640.8221812994293,2111.624145428082,2317.3459232534246,899.992330022831,2148.788660864155,789.8911830928082,5671.7132275586755,7169.311923458905,1200.855888538927,494.0253137353881,160.73194952648402,5094.836105337101,4422.87573862968,551.7676400614156,24920.91372719178,343.31287785011415,0.0
54,153.9049621969178,623.8378661413242,1235.1613756792237,153.56484151678083,3398.6131697614155,2797.367313487443,1350.3862643003426,2165.27073859589,2269.208545041096,1504.5653633367583,10137.524118025116,1672.3328912994293,2131.926515428082,2335.078923253425,890.841930022831,2152.5621508641552,768.7822730928082,5793.497267558676,7278.165303458904,1212.511568538927,494.0415037353881,156.573589526484,5151.394465337101,4543.39981862968,559.3562100614156,25624.33978719178,344.0240278501142,0.0
55,158.45862219691782,652.2063961413241,1288.0579656792238,157.3085015167808,3598.0042797614155,2892.862463487443,1421.6447943003425,2253.97047859589,2462.7303750410956,1515.728173336758,10713.355648025115,1803.5565212994293,2216.908245428082,2413.3782132534247,929.811400022831,2221.031300864155,777.2995630928083,6173.184477558676,7636.928563458904,1291.091898538927,516.2723137353881,157.53639952648402,5441.660315337101,4810.178118629681,587.4314900614156,27324.24923719178,366.3214078501142,0.0
56,183.5830321969178,746.8054061413242,1413.1918056792238,173.2412715167808,3986.467289761415,3214.6739534874428,1572.8983043003425,2444.8732185958906,2743.263325041096,1597.171183336758,11539.010758025115,2072.077371299429,2420.7042654280817,2635.6680432534245,1035.6652700228312,2432.532780864155,874.9381330928082,6955.554417558676,8319.018013458905,1465.9326685389267,582.5425037353882,176.319519526484,5984.060855337101,5348.357518629681,644.1972500614156,30174.17376719178,424.23313785011413,0.0
57,250.82619219691782,984.9854661413242,1879.7976356792237,257.5532315167808,5083.3423597614155,4015.747993487443,1968.7316743003423,3097.4487585958905,3570.4897750410955,2002.2091633367584,14427.866148025114,2720.3625512994295,2927.871895428082,3401.119373253425,1337.9023100228312,3170.417910864155,1124.1479030928083,9026.159097558677,10693.248413458903,1858.718968538927,814.1414637353881,251.18839952648403,7518.741275337102,6930.213388629681,820.5534900614156,38722.10335719178,577.3089078501141,0.0
58,253.1898821969178,1028.0459361413243,1937.1709756792236,267.3973815167808,5367.985669761416,4095.9110734874425,1964.9055843003425,3221.049548595891,3720.4109750410958,2107.064913336758,15022.163088025116,2827.989381299429,3018.224985428082,3659.537483253425,1372.970760022831,3395.346570864155,1128.7603130928085,9316.799997558675,11073.658283458904,1992.1362285389268,830.9126037353882,255.07184952648402,7677.408245337101,7115.66872862968,847.3598800614157,39708.073197191785,603.1467578501141,0.0
