Time_Index,h2_BR_AC,h2_BR_AL,h2_BR_AM,h2_BR_AP,h2_BR_BA,h2_BR_CE,h2_BR_DF,h2_BR_ES,h2_BR_GO,h2_BR_MA,h2_BR_MG,h2_BR_MS,h2_BR_MT,h2_BR_PA,h2_BR_PB,h2_BR_PE,h2_BR_PI,h2_BR_PR,h2_BR_RJ,h2_BR_RN,h2_BR_RO,h2_BR_RR,h2_BR_RS,h2_BR_SC,h2_BR_SE,h2_BR_SP,h2_BR_TO
1,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
2,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
3,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
4,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
5,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
6,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
7,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
8,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
9,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
10,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
11,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
12,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
13,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
14,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
15,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
16,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
17,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
18,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
19,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
20,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
21,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
22,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
23,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
24,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
25,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
26,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
27,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
28,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
29,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
30,0.00556,2.256689829190627,6.512699550188543,0.00531,42.37482363996284,4.831510996178028,0.2927328350208329,6.396275770796257,15.613009196459284,3.902864197966368,54.83961865785217,5.186462677869752,14.979521889033073,5.058300312347594,1.7987219084114798,19.061705341950603,0.8840601486925743,47.45679227521392,42.0676521704728,0.02559,0.2813560253493499,0.00614,50.930633798562404,20.27525886672291,2.7991547518034086,348.6254795283662,1.0106789222669696
