Time_Index,Demand_Ethanol,Demand_Gasoline,Demand_Flexfuel,Demand_Jetfuel,Demand_SAF_Jetfuel,Demand_fossil_Jetfuel,Demand_Diesel,Demand_BioDiesel,Unnamed: 9,Unnamed: 10
48,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
49,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
50,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
51,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
52,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
53,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
54,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
55,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
56,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
57,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
58,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
59,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
60,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
61,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
62,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
63,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
64,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
65,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
66,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
67,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
68,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
69,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
70,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
71,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
72,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
73,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
74,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
75,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
76,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
77,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
78,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
79,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
80,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
81,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
82,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
83,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
84,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
85,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
86,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
87,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
88,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
89,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
90,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
91,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
92,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
93,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
94,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
95,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
96,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
97,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
98,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
99,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
100,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
101,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
102,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
103,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
104,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
105,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
106,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
107,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
108,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
109,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
110,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
111,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
112,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
113,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
114,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
115,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
116,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
117,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
118,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
119,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
120,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
121,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
122,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
123,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
124,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
125,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
126,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
127,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
128,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
129,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
130,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
131,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
132,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
133,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
134,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
135,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
136,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
137,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
138,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
139,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
140,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
141,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
142,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
143,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
144,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
145,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
146,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
147,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
148,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
149,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
150,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
151,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
152,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
153,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
154,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
155,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
156,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
157,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
158,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
159,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
160,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
161,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
162,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
163,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
164,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
165,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
166,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
167,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
168,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
169,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
170,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
171,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
172,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
173,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
174,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
175,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
176,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
177,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
178,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
179,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
180,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
181,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
182,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
183,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
184,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
185,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
186,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
187,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
188,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
189,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
190,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
191,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
192,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
193,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
194,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
195,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
196,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
197,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
198,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
199,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
200,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
201,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
202,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
203,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
204,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
205,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
206,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
207,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
208,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
209,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
210,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
211,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
212,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
213,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
214,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
215,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
216,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
217,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
218,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
219,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
220,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
221,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
222,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
223,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
224,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
225,14533.94354,3882.09723,25418.98118,2336.23752,584.05938,2920.2969,66729.15978323988,20168.184737271244,0.0,0.0
