Time_Index,natgas_price_BR,natgas_LNG_price_BR,coal_price_BR,coal_price_imported,uranium_price_BR,gasoline_fossil_price_BR,diesel_fossil_price_BR,jetfuel_fossil_price_BR
404,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
405,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
406,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
407,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
408,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
409,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
410,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
411,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
412,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
413,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
414,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
415,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
416,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
417,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
418,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
419,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
420,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
421,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
422,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
423,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
424,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
425,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
426,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
427,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
428,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
429,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
430,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
431,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
432,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
433,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
434,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
435,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
436,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
437,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
438,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
439,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
440,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
441,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
442,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
443,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
444,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
445,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
446,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
447,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
448,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
449,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
450,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
451,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
452,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
453,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
454,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
455,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
456,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
457,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
458,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
459,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
460,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
461,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
462,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
463,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
464,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
465,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
466,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
467,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
468,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
469,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
470,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
471,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
472,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
473,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
474,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
475,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
476,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
477,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
478,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
479,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
480,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
481,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
482,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
483,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
484,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
485,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
486,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
487,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
488,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
489,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
490,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
491,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
492,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
493,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
494,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
495,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
496,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
497,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
498,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
499,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
500,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
501,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
502,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
503,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
504,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
505,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
506,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
507,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
508,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
509,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
510,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
511,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
512,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
513,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
514,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
515,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
516,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
517,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
518,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
519,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
520,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
521,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
522,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
523,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
524,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
525,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
526,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
527,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
528,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
529,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
530,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
531,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
532,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
533,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
534,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
535,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
536,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
537,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
538,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
539,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
540,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
541,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
542,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
543,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
544,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
545,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
546,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
547,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
548,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
549,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
550,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
551,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
552,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
553,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
554,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
555,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
556,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
557,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
558,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
559,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
560,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
561,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
562,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
563,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
564,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
565,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
566,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
567,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
568,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
569,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
570,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
571,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
572,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
573,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
574,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
575,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
576,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
577,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
578,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
579,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
580,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
581,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
582,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
583,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
584,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
585,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
586,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
587,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
588,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
589,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
590,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
591,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
592,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
593,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
594,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
595,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
596,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
597,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
598,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
599,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
600,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
601,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
602,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
603,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
604,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
605,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
606,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
607,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
608,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
609,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
610,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
611,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
612,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
613,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
614,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
615,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
616,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
617,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
618,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
619,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
620,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
621,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
622,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
623,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
624,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
625,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
626,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
627,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
628,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
629,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
630,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
631,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
632,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
633,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
634,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
635,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
636,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
637,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
638,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
639,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
640,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
641,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
642,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
643,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
644,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
645,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
646,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
647,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
648,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
649,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
650,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
651,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
652,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
653,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
654,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
655,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
656,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
657,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
658,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
659,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
660,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
661,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
662,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
663,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
664,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
665,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
666,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
667,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
668,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
669,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
670,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
671,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
672,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
673,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
674,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
675,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
676,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
677,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
678,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
679,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
680,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
681,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
682,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
683,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
684,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
685,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
686,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
687,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
688,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
689,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
690,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
691,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
692,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
693,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
694,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
695,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
696,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
697,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
698,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
699,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
700,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
701,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
702,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
703,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
704,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
705,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
706,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
707,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
708,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
709,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
710,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
711,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
712,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
713,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
714,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
715,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
716,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
717,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
718,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
719,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
720,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
721,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
722,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
723,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
724,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
725,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
726,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
727,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
728,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
729,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
730,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
731,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
732,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
733,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
734,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
735,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
736,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
737,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
738,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
739,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
740,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
741,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
742,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
743,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
744,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
745,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
746,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
747,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
748,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
749,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
750,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
751,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
752,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
753,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
754,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
755,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
756,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
757,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
758,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
759,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
760,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
761,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
762,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
763,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
764,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
765,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
766,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
767,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
768,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
769,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
770,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
771,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
772,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
773,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
774,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
775,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
776,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
777,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
778,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
779,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
780,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
781,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
782,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
783,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
784,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
785,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
786,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
787,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
788,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
789,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
790,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
791,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
792,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
793,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
794,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
795,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
796,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
797,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
798,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
799,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
800,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
801,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
802,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
803,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
804,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
805,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
806,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
807,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
808,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
809,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
810,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
811,23.83,19.66,8.76,17.52,13.3,20.47,31.22,53.66
