Time_Index,elec_BR_AC,elec_BR_AL,elec_BR_AM,elec_BR_AP,elec_BR_BA,elec_BR_CE,elec_BR_DF,elec_BR_ES,elec_BR_GO,elec_BR_MA,elec_BR_MG,elec_BR_MS,elec_BR_MT,elec_BR_PA,elec_BR_PB,elec_BR_PE,elec_BR_PI,elec_BR_PR,elec_BR_RJ,elec_BR_RN,elec_BR_RO,elec_BR_RR,elec_BR_RS,elec_BR_SC,elec_BR_SE,elec_BR_SP,elec_BR_TO,Unnamed: 28
11,192.35131028173518,816.5199387195205,1695.6573131666669,200.72697127465753,4475.382521647261,3359.617473757991,1575.9314662091324,2876.7381333915528,3111.559387165525,1677.9257414885844,13022.604111828767,2317.5501629392697,2544.2204756438355,3009.913204754566,1089.2178686667808,2721.354292310503,862.5776835866438,7699.151675781164,9400.37925764041,1591.5960947391554,641.0454159260273,179.51011299828767,6888.139050998059,6346.374427056051,728.2014603380137,33959.74020355023,435.0279074125571,0.0
12,209.95554028173515,859.6998987195205,1773.0709731666668,222.54901127465754,4764.01083164726,3590.622593757991,1658.0425962091326,2994.923793391553,3301.2088071655253,1774.3857114885843,13560.227741828767,2419.6323729392698,2649.3493256438355,3125.9627447545663,1160.0434986667808,2883.9198823105025,913.8855835866439,8165.168125781166,9995.22996764041,1694.3773347391552,708.8086359260275,196.3511529982877,7282.455300998059,6588.24838705605,768.5376203380138,35695.96640355023,457.23001741255706,0.0
13,193.54919028173515,821.6275687195206,1647.3857931666666,205.28580127465753,4614.201081647259,3403.721623757991,1584.5557962091325,2825.571203391553,3129.961117165525,1698.4249114885843,12738.605001828766,2291.8098329392697,2573.9820756438353,2999.3258047545664,1099.8221386667808,2683.6096523105025,866.4745435866438,7718.277775781165,9371.813107640412,1621.9682847391553,665.3025859260273,181.31150299828766,6921.358450998059,6110.40728705605,730.6917103380136,33950.37723355023,432.8257274125571,0.0
14,196.59571028173517,809.0279087195205,1642.3984031666669,209.78719127465752,4498.914191647261,3399.6814537579908,1567.1673462091326,2756.2606433915525,3086.8460771655255,1701.2675814885843,12250.026311828768,2263.1502529392696,2585.7776256438356,2929.549594754566,1105.8207086667808,2698.626332310502,903.7380635866436,7497.063085781164,9249.624387640411,1611.7343847391553,650.2881659260273,191.78825299828767,6707.167220998059,5893.319397056051,722.2961003380137,32918.365813550234,433.1598274125571,0.0
15,198.47669028173516,826.5190387195205,1666.6343931666668,211.65241127465754,4596.78874164726,3439.311983757991,1559.9594862091326,2809.1453233915527,3181.456567165525,1759.3006614885846,12739.517691828767,2288.3713129392695,2641.4277156438357,3120.892024754566,1126.0973386667808,2771.2241123105023,924.6759035866438,7646.491135781164,9266.03933764041,1654.2385747391554,660.2768059260275,197.49629299828766,6788.440510998059,5933.53095705605,738.7174103380137,33425.674573550226,434.6782674125571,0.0
16,193.60895028173516,830.3533687195205,1669.4767731666668,209.25641127465758,4631.9620516472605,3392.822783757991,1563.5579662091325,2800.221733391553,3141.595427165525,1760.7136014885846,12752.591941828767,2264.8382229392696,2651.2980356438356,3130.446514754566,1101.1023086667808,2795.313432310503,910.2548235866439,7636.2862757811645,9210.139437640411,1666.0327247391554,668.1906759260274,196.40044299828767,6743.437030998059,5867.906327056051,725.4751303380137,33161.15619355023,436.24230741255707,0.0
17,205.60010028173514,858.6842787195205,1738.9120531666667,220.43166127465753,4687.23978164726,3487.615293757991,1636.0551362091323,2887.0489233915528,3295.651327165525,1803.6811714885844,13214.237241828767,2368.6318029392696,2676.8201856438354,3164.3482247545667,1150.5824086667808,2824.6590623105026,933.4625335866439,7778.199675781165,9515.74113764041,1691.8850947391552,695.3726559260274,203.85099299828767,6879.16834099806,6125.587777056051,739.9329903380136,34254.61441355023,458.7683374125571,0.0
18,196.17465028173515,824.3697487195205,1724.9563231666668,201.76363127465754,4807.19974164726,3404.7773037579914,1630.9019862091322,2914.6500133915524,3266.5019071655247,1720.9851014885844,13149.076921828768,2503.88930293927,2597.6453456438353,3066.533674754566,1120.4164186667806,2759.9304223105028,895.6026135866438,7826.674885781164,9412.23987764041,1650.5307447391554,657.9373759260274,192.66852299828767,6814.601530998059,6156.604457056051,739.5528003380138,34674.365313550225,444.5065174125571,0.0
19,222.18155028173516,888.1961687195205,1848.5416031666668,230.64419127465754,5095.08690164726,3659.394423757991,1769.6480862091323,3050.652693391553,3438.8897971655247,1779.2840114885844,13505.634401828765,2641.2048729392695,2697.522275643835,3014.9015147545665,1228.9414886667807,2981.2019623105025,996.6609035866438,8245.565155781165,10010.74180764041,1785.4769647391552,725.8981459260275,219.71187299828767,7270.033130998059,6573.514617056051,779.9615903380138,36511.452083550226,489.03370741255713,0.0
20,231.11552028173514,829.2021487195206,1668.1963731666667,236.71752127465754,4508.92477164726,3569.1632337579913,1806.1875862091324,2787.393733391553,3235.3748571655246,1628.8426514885846,11665.716141828767,2478.6109429392695,2633.6428356438355,2631.6646647545663,1195.9161386667806,2900.1322523105023,1004.3665535866437,7651.711655781164,9542.58783764041,1730.4937847391552,714.6115459260274,230.9018329982877,6808.383240998059,5970.971177056051,738.3016703380137,33952.39041355023,496.0599574125571,0.0
21,260.3715102817352,882.8979487195205,1788.7576531666666,274.16211127465755,4669.789491647261,3854.810073757991,1847.6202662091325,2892.509443391553,3407.583757165525,1761.9706214885846,11878.471701828768,2585.9752029392694,2788.6545256438353,2759.5380247545663,1299.3226386667807,3100.6049523105025,1113.799533586644,7786.689605781165,10077.987167640411,1827.8514547391553,809.7072759260275,271.2772329982877,7266.407060998059,6152.05479705605,783.9498503380138,35062.30046355023,548.205647412557,0.0
22,272.5778302817352,914.8280487195206,1808.765363166667,291.6785612746575,4653.50293164726,3936.2204137579906,1897.1110962091325,2846.7760033915524,3412.321717165525,1791.4276714885846,11735.144341828765,2526.5892129392696,2870.6001256438353,2779.780994754566,1340.4830186667807,3253.5897423105025,1171.9758135866439,7597.297535781165,10132.739507640412,1887.5356247391553,848.0308759260274,291.0637829982877,7262.693350998059,6146.468447056051,795.3944703380137,34757.37691355023,563.7097274125571,0.0
23,271.9375302817352,949.3703387195204,1868.8816831666666,292.1973512746575,4873.82058164726,3920.363593757991,1777.5855362091327,2959.0913033915526,3480.636657165525,1998.2045214885845,12841.842141828767,2504.97619293927,2907.8059356438353,3108.363174754566,1363.5300386667807,3322.1699423105024,1177.952983586644,7815.761095781164,10282.81235764041,1942.0788447391553,854.7404559260275,288.9742329982877,7332.86022099806,6263.637507056051,810.3394303380137,35256.74168355023,577.3903874125571,0.0
24,257.5762202817352,907.6920887195205,1780.7561631666667,275.0679712746575,4684.746381647261,3724.309133757991,1652.6375162091326,2823.4847133915528,3236.214937165525,1957.5076914885844,12134.948701828767,2327.0876729392694,2804.9170056438356,3099.5330347545664,1291.4550786667808,3207.5899223105025,1121.932333586644,7245.527805781165,9870.88915764041,1878.1084847391553,801.9208559260275,271.1042729982877,6890.064760998058,5843.766847056051,760.8367503380136,32742.70029355023,549.6534874125571,0.0
25,171.13136028173517,657.7510487195206,1314.8974831666667,180.80039127465753,3492.3696416472603,2892.782613757991,1278.7377562091324,2244.505263391553,2414.8124071655247,1556.2405114885844,10194.586021828767,1701.3804229392695,2203.2219656438356,2312.2176147545665,956.9658386667809,2313.8672923105023,846.2150635866439,5761.816345781164,7301.461827640412,1211.5301547391553,557.4394359260274,182.05260299828765,5443.73472099806,4565.08308705605,567.2906703380137,25389.11037355023,389.56357741255715,0.0
26,158.34107028173517,620.1894887195206,1248.6546731666667,164.22060127465753,3312.0320216472605,2735.0624637579913,1234.8561862091326,2157.2991933915528,2245.720287165525,1457.0113114885844,9818.610261828768,1600.5445929392695,2112.6229756438356,2207.9639347545663,894.4858386667808,2171.0011023105026,796.3802735866439,5537.118435781164,7053.338637640412,1138.1875347391554,513.3329459260274,165.25459299828768,5173.85602099806,4380.196707056051,533.2863903380138,24285.11659355023,357.8164574125571,0.0
27,144.61594028173516,583.7934287195205,1164.5747631666668,147.30370127465753,3123.6851416472605,2576.5241237579908,1168.5335562091323,2049.467573391553,2093.748867165525,1391.1205514885844,9355.973021828768,1503.6603629392694,2025.7730056438354,2116.988124754566,834.5097586667808,2029.3121823105023,748.7532035866437,5253.427555781164,6621.555947640411,1061.1767847391554,469.7438259260274,150.22175299828766,4885.223270998059,4135.263017056051,503.8624703380137,22843.77846355023,330.33851741255705,0.0
28,134.95560028173517,551.9569587195205,1087.4423931666668,135.55358127465755,2961.8322416472606,2444.767013757991,1106.6915562091324,1946.1730433915525,1975.6889471655252,1326.3593514885843,8892.991071828768,1424.9257929392693,1953.1355656438354,2005.6587347545662,789.2337486667808,1901.2319223105023,710.1798935866437,4980.887155781164,6242.040467640411,1005.5796347391553,436.54473592602744,139.5775329982877,4651.138700998059,3918.3255570560505,478.4547403380137,21549.13137355023,308.2389574125571,0.0
29,132.39195028173515,556.1260687195205,1099.9855831666669,131.07226127465754,3041.1433616472605,2439.8514437579906,1101.1261962091326,1985.0716033915523,2009.3107871655252,1343.2366314885844,9217.340141828767,1441.3583629392692,1954.2993456438355,2074.798074754566,785.8003786667808,1897.7976923105023,693.4084635866437,5095.090725781164,6324.773967640412,1007.6018447391554,430.2365759260274,135.5964029982877,4702.587440998059,4020.01275705605,483.81504033801366,22037.447023550227,303.3843474125571,0.0
30,130.90207028173515,551.9377487195205,1102.8618731666668,128.68895127465754,3061.45087164726,2437.803073757991,1119.5066162091325,2004.4994233915525,2040.4840671655252,1334.5641214885845,9388.979791828766,1462.9086029392693,1965.9216356438355,2086.450084754566,777.1643286667809,1896.9899423105023,674.8426435866438,5180.375385781164,6392.183377640411,1013.8444947391553,428.3619459260274,131.93190299828768,4741.823510998059,4107.498037056051,488.3926003380137,22526.51946355023,302.7916674125571,0.0
31,134.19158028173516,570.8435287195206,1142.0469631666667,131.22513127465754,3205.8520816472605,2507.8690237579913,1167.9104362091325,2067.1897333915526,2178.822107165525,1340.1869314885844,9790.655951828767,1556.4082429392693,2023.1478556438356,2138.514484754566,804.117458666781,1945.8104523105021,679.6477035866437,5451.803295781164,6644.791897640412,1067.2586647391554,444.2515459260274,132.41588299828766,4958.511780998058,4299.369717056051,508.3918303380137,23740.57478355023,318.1158774125571,0.0
32,151.10503028173514,631.4348787195206,1230.5801631666668,141.98958127465755,3464.0962416472603,2734.128163757991,1273.1743162091325,2195.588633391553,2365.443267165525,1388.4171314885843,10312.086411828768,1738.9723629392693,2156.3514156438355,2281.032264754566,874.9428786667809,2089.2750523105024,743.8756435866438,5988.221335781164,7128.166637640411,1185.2064747391553,488.5473359260274,144.39741299828765,5349.1429309980595,4671.487227056051,546.3730403380137,25703.04239355023,355.7040774125571,0.0
33,206.73537028173516,826.4709987195206,1642.1425831666668,211.53732127465753,4385.30304164726,3429.411033757991,1614.7881462091325,2774.988123391553,3056.0791971655253,1727.7993914885844,12852.757041828767,2271.9169729392697,2572.4050056438355,2915.7439547545664,1128.5409486667809,2721.9688523105024,948.4305935866438,7707.115925781165,9248.996437640411,1513.1670347391553,683.0267459260274,205.54689299828766,6692.686350998059,6018.717717056051,695.4952003380137,33221.61894355023,476.68495741255714,0.0
34,205.54351028173514,853.1096687195205,1672.6096131666668,214.37951127465752,4574.04415164726,3466.854493757991,1590.2602562091324,2850.468993391553,3156.929657165525,1807.3979514885846,13318.752571828767,2334.25199293927,2626.2052956438356,3119.3324347545663,1145.9391886667806,2849.753272310503,942.1794635866437,7892.738765781165,9413.20264764041,1591.6421747391553,687.0928459260274,204.65859299828767,6781.337530998058,6128.977657056051,711.1364303380137,33734.31557355023,491.2563474125571,0.0
35,212.01700028173516,864.4227387195206,1750.2497231666669,218.83310127465754,4691.818761647261,3504.846833757991,1692.1560062091326,2947.4822633915533,3194.576937165525,1807.6040714885844,13739.593141828767,2407.76336293927,2641.3891856438354,3187.047174754566,1163.1237386667808,2950.9278923105026,944.3349735866437,8153.389095781164,9902.718557640412,1714.9983147391554,698.7019259260273,205.46501299828768,6930.896630998059,6417.58790705605,727.5454203380136,35278.55165355023,487.52999741255707,0.0
36,224.84501028173514,902.0474087195206,1838.0835031666668,238.66158127465755,4852.33616164726,3658.720923757991,1769.1305462091323,3033.072983391553,3302.6390871655253,1859.1865314885845,13985.245101828767,2501.1058029392693,2679.0654756438353,3232.447454754566,1214.5064786667806,3086.4203323105025,987.5839035866438,8324.301535781164,10389.715327640411,1818.6101047391553,740.1084759260275,220.48049299828767,7183.245180998059,6575.059637056051,755.3450303380137,36516.739133550225,498.6050574125571,0.0
37,205.76824028173516,827.6011987195205,1707.2020731666667,216.43783127465753,4602.74459164726,3409.581373757991,1699.6378862091326,2838.3191433915526,3063.934737165525,1730.7265114885845,13016.056971828768,2326.8943329392696,2543.1255956438354,2989.076534754566,1117.5688586667807,2852.8997123105028,912.5944135866438,7620.383865781164,9715.88313764041,1716.576774739155,668.6486959260274,199.91965299828766,6600.836050998059,5937.56529705605,703.6536403380137,33841.03848355023,452.76743741255706,0.0
38,209.24840028173514,815.4487787195204,1674.6953631666668,222.89960127465753,4465.75333164726,3409.489633757991,1696.4389862091325,2795.157883391553,3021.8890571655247,1689.3787714885843,12662.505461828767,2341.1519229392698,2575.6139356438357,2905.725874754566,1110.5901486667808,2798.3692723105023,929.0642135866439,7629.888395781165,9549.70717764041,1657.3542347391556,662.1407659260274,207.7390729982877,6519.901660998059,5917.297487056051,689.5188703380137,33517.26602355023,454.4738174125571,0.0
39,211.03473028173514,845.4242087195205,1718.5923831666669,226.34731127465753,4577.39106164726,3443.4668337579906,1690.4377662091324,2873.924263391553,3130.0419671655254,1775.4428514885847,13288.550431828768,2411.2341729392697,2615.9641956438354,3120.690014754566,1130.4060786667808,2860.253612310503,949.1975835866438,7907.364505781165,9692.27678764041,1641.5699947391554,683.0508859260274,212.44946299828766,6699.265780998059,6169.73181705605,706.7403003380136,34342.265503550225,465.5668374125571,0.0
40,208.20748028173514,842.3480387195206,1701.3941031666668,221.65056127465755,4549.15378164726,3403.682723757991,1693.9094162091324,2850.6351033915525,3092.6064871655253,1763.2205714885845,13250.800961828767,2390.1574629392694,2606.5639456438357,3108.478914754566,1115.8489486667809,2871.8042523105023,935.9281135866438,7851.927915781165,9540.00737764041,1682.3738647391554,674.0379159260274,208.76110299828767,6658.039040998059,6106.9895470560505,697.7580703380138,33987.95656355023,465.5300674125571,0.0
41,214.62011028173515,847.7375787195206,1736.2775331666667,230.70358127465752,4602.220471647261,3511.210883757991,1709.0063062091322,2908.1858633915526,3166.050057165525,1795.5927314885844,13401.056731828767,2429.9204829392693,2640.0149156438356,3122.424324754566,1148.282928666781,2934.1142423105025,956.6007935866437,7956.7372757811645,9653.041217640412,1731.2255247391554,701.5195159260275,217.6141429982877,6835.141480998058,6218.458827056051,714.4761903380137,34502.08676355023,478.2938574125571,0.0
42,196.23580028173515,796.2525887195204,1649.5841231666666,215.25117127465754,4452.53611164726,3343.758433757991,1676.2645062091326,2805.8914633915524,3036.952117165525,1716.2804714885845,12826.995211828767,2277.2092229392697,2542.3770456438356,2975.818594754566,1096.5610986667807,2829.2841723105025,899.8241935866438,7683.417135781164,9256.437487640409,1608.5995947391555,652.4435459260275,199.5568529982877,6598.138380998059,6053.62298705605,691.4264803380137,33368.66347355023,453.56912741255707,0.0
43,219.65114028173514,817.7562387195205,1703.851723166667,230.07530127465753,4661.937311647261,3517.045723757991,1767.4243662091324,2851.078563391553,3101.2036571655253,1731.7080614885842,12757.434841828766,2343.0218329392696,2611.6991056438355,2796.6857947545664,1154.7648486667806,2938.2040623105026,962.2351635866437,7643.597255781165,9553.31959764041,1646.9403247391554,695.8682659260273,211.56914299828765,6928.561070998059,6153.978077056051,725.1155203380138,34239.811193550224,475.4203674125571,0.0
44,222.35934028173517,741.0805287195204,1540.3955531666668,227.1518812746575,4206.78077164726,3360.5631337579907,1719.2508762091325,2527.535403391553,2923.083547165525,1547.9513114885845,10723.937401828767,2135.1086129392697,2487.069505643836,2299.808524754566,1106.2114786667807,2747.6347023105022,961.0821235866438,6863.8479457811645,8844.681187640412,1521.7890747391555,670.7589059260273,220.6747629982877,6439.856140998058,5346.431077056051,674.2538803380137,31007.18829355023,462.5531774125571,0.0
45,241.34776028173513,779.3567587195205,1601.1937931666666,250.97804127465753,4203.430401647261,3565.7124037579906,1714.7932362091324,2583.550083391553,3028.246347165525,1646.0150414885845,11038.501551828767,2202.9255629392696,2562.6779256438354,2365.3644347545664,1177.204488666781,2877.7202423105027,1044.173373586644,6917.520415781165,9198.93522764041,1591.1667947391552,743.6412959260275,251.14835299828766,6650.187940998059,5382.666777056051,703.0374203380137,31474.593713550228,496.19710741255705,0.0
46,242.09982028173513,778.4376287195205,1585.5407231666668,257.7910512746575,4048.59720164726,3568.884033757991,1658.7708262091326,2548.7618133915526,2977.650887165525,1665.2803114885844,10860.867901828768,2144.14965293927,2544.6626956438354,2333.2444647545663,1181.9653086667806,2853.6603023105026,1064.157253586644,6780.202825781164,9072.37473764041,1573.1963347391552,752.9601359260273,256.5915229982877,6534.36189099806,5317.55943705605,692.9797203380136,30600.70994355023,501.6711874125571,0.0
47,227.96183028173516,802.6066687195205,1624.0913531666667,244.67672127465755,4198.798341647261,3523.991713757991,1594.8919462091326,2660.381043391553,3014.7812571655254,1792.6082914885847,11903.484441828767,2123.8682229392693,2538.3897556438355,2651.9798647545663,1179.8534286667807,2865.6174223105027,1041.2796035866438,6987.339735781165,8984.27629764041,1535.4921747391552,725.5215959260274,242.84924299828768,6617.46507099806,5544.753757056051,695.3340203380137,31177.60280355023,493.4205074125571,0.0
48,208.65343028173515,764.4466087195206,1532.2403131666667,225.85631127465751,3979.4188416472603,3318.631743757991,1462.9565462091325,2547.412253391553,2820.351107165525,1756.9894314885846,11453.740941828766,1986.1542229392694,2435.2233456438353,2602.4443647545663,1110.6566686667807,2705.7402623105027,972.2114935866439,6571.129135781164,8391.34613764041,1424.7704747391551,669.3980459260274,223.08957299828768,6224.008470998059,5227.478837056051,653.9487003380136,29295.207083550227,458.3132774125571,0.0
49,171.13136028173517,657.7510487195206,1314.8974831666667,180.80039127465753,3492.3696416472603,2892.782613757991,1278.7377562091324,2244.505263391553,2414.8124071655247,1556.2405114885844,10194.586021828767,1701.3804229392695,2203.2219656438356,2312.2176147545665,956.9658386667809,2313.8672923105023,846.2150635866439,5761.816345781164,7301.461827640412,1211.5301547391553,557.4394359260274,182.05260299828765,5443.73472099806,4565.08308705605,567.2906703380137,25389.11037355023,389.56357741255715,0.0
50,158.34107028173517,620.1894887195206,1248.6546731666667,164.22060127465753,3312.0320216472605,2735.0624637579913,1234.8561862091326,2157.2991933915528,2245.720287165525,1457.0113114885844,9818.610261828768,1600.5445929392695,2112.6229756438356,2207.9639347545663,894.4858386667808,2171.0011023105026,796.3802735866439,5537.118435781164,7053.338637640412,1138.1875347391554,513.3329459260274,165.25459299828768,5173.85602099806,4380.196707056051,533.2863903380138,24285.11659355023,357.8164574125571,0.0
51,144.61594028173516,583.7934287195205,1164.5747631666668,147.30370127465753,3123.6851416472605,2576.5241237579908,1168.5335562091323,2049.467573391553,2093.748867165525,1391.1205514885844,9355.973021828768,1503.6603629392694,2025.7730056438354,2116.988124754566,834.5097586667808,2029.3121823105023,748.7532035866437,5253.427555781164,6621.555947640411,1061.1767847391554,469.7438259260274,150.22175299828766,4885.223270998059,4135.263017056051,503.8624703380137,22843.77846355023,330.33851741255705,0.0
52,134.95560028173517,551.9569587195205,1087.4423931666668,135.55358127465755,2961.8322416472606,2444.767013757991,1106.6915562091324,1946.1730433915525,1975.6889471655252,1326.3593514885843,8892.991071828768,1424.9257929392693,1953.1355656438354,2005.6587347545662,789.2337486667808,1901.2319223105023,710.1798935866437,4980.887155781164,6242.040467640411,1005.5796347391553,436.54473592602744,139.5775329982877,4651.138700998059,3918.3255570560505,478.4547403380137,21549.13137355023,308.2389574125571,0.0
53,132.39195028173515,556.1260687195205,1099.9855831666669,131.07226127465754,3041.1433616472605,2439.8514437579906,1101.1261962091326,1985.0716033915523,2009.3107871655252,1343.2366314885844,9217.340141828767,1441.3583629392692,1954.2993456438355,2074.798074754566,785.8003786667808,1897.7976923105023,693.4084635866437,5095.090725781164,6324.773967640412,1007.6018447391554,430.2365759260274,135.5964029982877,4702.587440998059,4020.01275705605,483.81504033801366,22037.447023550227,303.3843474125571,0.0
54,130.90207028173515,551.9377487195205,1102.8618731666668,128.68895127465754,3061.45087164726,2437.803073757991,1119.5066162091325,2004.4994233915525,2040.4840671655252,1334.5641214885845,9388.979791828766,1462.9086029392693,1965.9216356438355,2086.450084754566,777.1643286667809,1896.9899423105023,674.8426435866438,5180.375385781164,6392.183377640411,1013.8444947391553,428.3619459260274,131.93190299828768,4741.823510998059,4107.498037056051,488.3926003380137,22526.51946355023,302.7916674125571,0.0
55,134.19158028173516,570.8435287195206,1142.0469631666667,131.22513127465754,3205.8520816472605,2507.8690237579913,1167.9104362091325,2067.1897333915526,2178.822107165525,1340.1869314885844,9790.655951828767,1556.4082429392693,2023.1478556438356,2138.514484754566,804.117458666781,1945.8104523105021,679.6477035866437,5451.803295781164,6644.791897640412,1067.2586647391554,444.2515459260274,132.41588299828766,4958.511780998058,4299.369717056051,508.3918303380137,23740.57478355023,318.1158774125571,0.0
56,151.10503028173514,631.4348787195206,1230.5801631666668,141.98958127465755,3464.0962416472603,2734.128163757991,1273.1743162091325,2195.588633391553,2365.443267165525,1388.4171314885843,10312.086411828768,1738.9723629392693,2156.3514156438355,2281.032264754566,874.9428786667809,2089.2750523105024,743.8756435866438,5988.221335781164,7128.166637640411,1185.2064747391553,488.5473359260274,144.39741299828765,5349.1429309980595,4671.487227056051,546.3730403380137,25703.04239355023,355.7040774125571,0.0
57,206.73537028173516,826.4709987195206,1642.1425831666668,211.53732127465753,4385.30304164726,3429.411033757991,1614.7881462091325,2774.988123391553,3056.0791971655253,1727.7993914885844,12852.757041828767,2271.9169729392697,2572.4050056438355,2915.7439547545664,1128.5409486667809,2721.9688523105024,948.4305935866438,7707.115925781165,9248.996437640411,1513.1670347391553,683.0267459260274,205.54689299828766,6692.686350998059,6018.717717056051,695.4952003380137,33221.61894355023,476.68495741255714,0.0
58,205.54351028173514,853.1096687195205,1672.6096131666668,214.37951127465752,4574.04415164726,3466.854493757991,1590.2602562091324,2850.468993391553,3156.929657165525,1807.3979514885846,13318.752571828767,2334.25199293927,2626.2052956438356,3119.3324347545663,1145.9391886667806,2849.753272310503,942.1794635866437,7892.738765781165,9413.20264764041,1591.6421747391553,687.0928459260274,204.65859299828767,6781.337530998058,6128.977657056051,711.1364303380137,33734.31557355023,491.2563474125571,0.0
