Time_Index,natgas_price_BR,natgas_LNG_price_BR,coal_price_BR,coal_price_imported,uranium_price_BR,gasoline_fossil_price_BR,diesel_fossil_price_BR,jetfuel_fossil_price_BR
46,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
47,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
48,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
49,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
50,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
51,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
52,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
53,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
54,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
55,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
56,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
57,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
58,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
59,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
60,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
61,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
62,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
63,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
64,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
65,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
66,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
67,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
68,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
69,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
70,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
71,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
72,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
73,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
74,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
75,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
76,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
77,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
78,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
79,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
80,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
81,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
82,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
83,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
84,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
85,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
86,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
87,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
88,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
89,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
90,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
91,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
92,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
93,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
94,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
95,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
96,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
97,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
98,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
99,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
100,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
101,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
102,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
103,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
104,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
105,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
106,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
107,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
108,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
109,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
110,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
111,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
112,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
113,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
114,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
115,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
116,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
117,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
118,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
119,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
120,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
121,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
122,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
123,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
124,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
125,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
126,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
127,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
128,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
129,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
130,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
131,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
132,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
133,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
134,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
135,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
136,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
137,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
138,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
139,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
140,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
141,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
142,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
143,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
144,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
145,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
146,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
147,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
148,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
149,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
150,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
151,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
152,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
153,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
154,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
155,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
156,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
157,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
158,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
159,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
160,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
161,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
162,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
163,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
164,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
165,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
166,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
167,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
168,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
169,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
170,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
171,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
172,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
173,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
174,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
175,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
176,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
177,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
178,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
179,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
180,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
181,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
182,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
183,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
184,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
185,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
186,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
187,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
188,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
189,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
190,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
191,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
192,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
193,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
194,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
195,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
196,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
197,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
198,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
199,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
200,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
201,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
202,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
203,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
204,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
205,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
206,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
207,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
208,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
209,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
210,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
211,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
212,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
213,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
214,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
215,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
216,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
217,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
218,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
219,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
220,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
221,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
222,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
223,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
224,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
225,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
226,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
227,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
228,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
229,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
230,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
231,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
232,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
233,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
234,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
235,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
236,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
237,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
238,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
239,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
240,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
241,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
242,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
243,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
244,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
245,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
246,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
247,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
248,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
249,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
250,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
251,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
252,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
253,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
254,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
255,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
256,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
257,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
258,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
259,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
260,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
261,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
262,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
263,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
264,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
265,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
266,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
267,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
268,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
269,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
270,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
271,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
272,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
273,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
274,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
275,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
276,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
277,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
278,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
279,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
280,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
281,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
282,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
283,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
284,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
285,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
286,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
287,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
288,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
289,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
290,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
291,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
292,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
293,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
294,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
295,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
296,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
297,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
298,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
299,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
300,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
301,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
302,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
303,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
304,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
305,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
306,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
307,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
308,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
309,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
310,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
311,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
312,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
313,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
314,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
315,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
316,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
317,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
318,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
319,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
320,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
321,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
322,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
323,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
324,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
325,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
326,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
327,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
328,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
329,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
330,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
331,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
332,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
333,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
334,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
335,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
336,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
337,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
338,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
339,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
340,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
341,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
342,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
343,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
344,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
345,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
346,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
347,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
348,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
349,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
350,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
351,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
352,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
353,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
354,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
355,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
356,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
357,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
358,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
359,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
360,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
361,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
362,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
363,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
364,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
365,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
366,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
367,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
368,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
369,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
370,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
371,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
372,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
373,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
374,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
375,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
376,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
377,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
378,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
379,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
380,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
381,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
382,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
383,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
384,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
385,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
386,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
387,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
388,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
389,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
390,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
391,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
392,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
393,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
394,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
395,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
396,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
397,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
398,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
399,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
400,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
401,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
402,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
403,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
404,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
405,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
406,28.58,25.33,9.21,18.42,11.3,29.23,41.48,65.68
