Time_Index,elec_BR_AC,elec_BR_AL,elec_BR_AM,elec_BR_AP,elec_BR_BA,elec_BR_CE,elec_BR_DF,elec_BR_ES,elec_BR_GO,elec_BR_MA,elec_BR_MG,elec_BR_MS,elec_BR_MT,elec_BR_PA,elec_BR_PB,elec_BR_PE,elec_BR_PI,elec_BR_PR,elec_BR_RJ,elec_BR_RN,elec_BR_RO,elec_BR_RR,elec_BR_RS,elec_BR_SC,elec_BR_SE,elec_BR_SP,elec_BR_TO,Unnamed: 28
13,134.41726662222604,587.3823644473745,1230.8363551453197,138.2125646079224,3343.585246464612,2230.41020187226,944.5227699173516,2196.0288323966897,2257.881769470434,1258.3923516813927,10087.413852503425,1570.7061830333334,1997.457567029452,2148.2810719755707,764.1098138378995,1941.5166228065068,646.217590870548,5458.215127713927,6547.959578657535,1043.4222952203197,472.8491819509931,129.28577102539953,5139.119335139269,4479.376591901484,488.35502498515984,23242.598341317353,310.0027843114155,0.0
14,134.93515662222603,572.2146944473744,1204.9486851453196,139.17530460792236,3237.009306464612,2202.95079187226,934.7128199173516,2129.9411423966894,2200.1526194704334,1223.7144416813926,9628.556712503425,1538.4097130333334,1982.2988570294522,2051.303441975571,755.7103038378996,1916.302332806507,656.139730870548,5277.162607713927,6418.356978657534,1026.7936852203197,462.46961195099317,132.26896102539953,4983.77117513927,4313.968771901484,477.15307498515983,22438.238951317348,306.66093431141553,0.0
15,134.13682662222604,588.4806744473746,1235.7685651453196,137.8348146079224,3341.7882564646125,2228.11007187226,929.7206699173516,2193.69825239669,2273.1118194704336,1284.1578216813925,10159.249382503425,1564.6991330333333,2014.309077029452,2207.5245019755707,768.1550438378996,1961.8006928065067,658.613670870548,5448.165107713927,6494.770738657535,1048.0513852203196,466.6162519509931,132.26871102539954,5087.040385139269,4432.250061901484,489.9703949851598,23079.346661317348,307.95331431141557,0.0
16,130.64945662222604,585.0701344473745,1227.2217951453197,134.59783460792238,3331.943166464612,2190.54802187226,924.7278699173517,2177.6484523966897,2241.7436794704336,1274.7293616813927,10115.831132503425,1543.3809830333332,2006.6272570294523,2199.9081419755707,751.5890238378995,1951.5801228065068,646.8060808705479,5418.2907277139275,6429.783848657534,1041.4629752203195,462.83728195099314,129.66176102539953,5037.79107513927,4386.058141901484,481.4984049851599,22840.40388131735,304.8161543114156,0.0
17,141.37618662222604,609.3583244473745,1282.5183251453195,146.99924460792238,3417.563166464612,2299.3963618722605,973.3803899173516,2249.41191239669,2351.0317994704337,1317.4120116813929,10392.870652503425,1622.2549330333334,2050.4718170294523,2235.515761975571,795.9733838378996,2022.862932806507,679.412790870548,5551.820687713927,6703.047978657535,1083.9492852203198,493.6628719509931,140.08362102539957,5199.171935139269,4552.7748719014835,499.98294498515986,23732.59302131735,324.2886743114155,0.0
18,132.67794662222602,580.6545544473746,1242.7800951453196,133.69643460792238,3368.517886464612,2197.25801187226,956.5956999173516,2204.3539023966896,2270.5688494704336,1243.6557516813928,10114.132392503425,1613.7705730333334,1986.5991970294522,2142.047551975571,757.5344138378996,1940.0218828065067,645.5631608705479,5454.573957713927,6515.993408657535,1037.0976952203196,461.03950195099316,129.79128102539954,5050.65762513927,4457.552371901484,484.4427549851598,23281.20092131735,307.2656843114155,0.0
19,155.66873662222602,623.5973944473745,1327.7055851453197,161.26493460792238,3529.5686164646118,2413.53801187226,1064.1178499173516,2293.85430239669,2397.710829470434,1278.0819716813926,10157.844652503425,1724.9927330333335,2075.1167570294524,2086.447451975571,841.6745138378996,2113.940482806507,731.312990870548,5660.228047713927,7012.149538657533,1134.0615552203199,524.8124819509932,155.62002102539955,5359.08337513927,4668.854391901484,517.6074249851598,24557.206631317353,343.9838043114155,0.0
20,160.057406622226,564.9566444473745,1175.2171051453197,166.0043046079224,3082.5979164646124,2315.7360318722604,1049.3968199173516,2036.5629423966893,2186.2110594704336,1104.0694316813926,8350.424592503425,1600.6130230333333,1996.156247029452,1671.5227819755708,804.5884038378995,1986.6839728065067,738.4434308705479,5013.020937713927,6476.020608657535,1078.0512752203197,509.6453319509931,162.04910102539952,4909.06439513927,4087.749681901484,476.21068498515984,21791.030261317348,340.7942243114155,0.0
21,185.76929662222605,618.4515644473744,1283.1316051453196,199.1406946079224,3296.977566464612,2592.92898187226,1106.2876299173513,2165.78097239669,2388.185129470434,1228.5919716813926,8723.640102503425,1745.3659130333333,2132.825407029452,1781.1320419755707,908.0145438378995,2192.562262806507,834.989780870548,5232.516947713927,6982.484738657535,1189.2604352203196,593.2804819509931,194.40470102539956,5328.41463513927,4321.3164919014835,524.4988349851598,23231.266231317353,389.1230943114155,0.0
22,193.54839662222605,636.5004344473745,1300.8417451453195,209.8623546079224,3327.2400564646123,2661.81593187226,1124.3247799173514,2167.6006823966895,2425.1168394704337,1260.6296916813928,8733.213172503425,1753.2824830333334,2179.588797029452,1803.6476019755708,938.5226538378996,2271.427352806507,868.7357208705479,5195.156347713928,7042.130428657534,1226.1332052203197,618.1619919509932,205.46551102539954,5381.840895139269,4347.510701901484,536.0780249851598,23288.40329131735,402.4394643114155,0.0
23,187.20608662222602,670.0722544473746,1367.2557451453197,201.83695460792237,3566.629766464612,2661.4369018722605,1071.1289299173516,2309.66018239669,2535.922689470434,1427.9117516813926,10015.530622503426,1777.7867330333333,2216.6774570294524,2146.4690819755706,951.3028438378996,2329.7125728065066,850.446690870548,5552.687037713928,7204.463858657534,1252.1120252203198,615.0034219509931,197.14940102539956,5561.86610513927,4630.3266419014835,555.6442949851597,24498.03577131735,405.11554431141553,0.0
24,173.06282662222603,638.9566444473745,1292.1937351453196,184.3743746079224,3432.8042064646124,2498.2124718722603,978.1552799173515,2211.3849123966897,2394.8206294704337,1399.7882016813926,9707.301422503426,1666.8605930333333,2140.0414070294523,2143.876541975571,894.3152538378996,2211.159332806507,798.614280870548,5250.724027713927,6776.499898657535,1189.4803352203198,569.1831219509932,180.6059210253995,5267.27009513927,4388.697871901484,523.9358549851597,22899.769861317352,382.0915543114155,0.0
25,127.09996662222602,512.3847644473744,1023.1810351453196,131.13704460792238,2798.2579464646124,1990.5812418722603,772.1326299173517,1857.8980123966894,1926.6147194704338,1172.9845616813927,8437.038982503425,1317.2341430333333,1838.0977970294523,1767.6877819755707,704.2634038378995,1739.427392806507,643.763690870548,4396.562227713927,5354.047808657535,883.7454352203198,427.98158195099313,132.25566102539952,4358.133845139269,3625.1300519014844,416.84937498515995,18385.130231317347,298.21915431141554,0.0
26,116.17980662222602,483.5943044473744,972.3958051453196,116.90411460792237,2661.6724264646123,1859.0350118722604,746.5008099173516,1786.8240023966896,1802.7028694704338,1096.3341916813927,8148.505722503424,1236.6162230333334,1770.917587029452,1691.2166919755705,652.5949938378996,1631.866622806507,601.854780870548,4247.042747713927,5151.414548657534,825.3136952203197,390.98200195099315,118.49202102539954,4148.11669513927,3488.043351901484,390.4721749851598,17574.718761317352,274.0557043114155,0.0
27,104.54149662222602,451.9144544473744,897.8310551453196,102.44937460792237,2504.140736464612,1719.7636318722605,687.5325999173516,1686.6615923966895,1680.5664394704338,1038.7267116813925,7748.060222503425,1151.4360730333333,1699.7449670294523,1613.2309719755706,601.7290838378995,1509.0942528065068,560.4434408705479,4005.2558877139268,4758.076618657535,762.0263752203196,352.45787195099314,105.39678102539955,3896.95464513927,3273.6609619014844,364.1423949851598,16275.369281317353,252.44665431141553,0.0
28,96.22637662222603,423.2440744473744,827.8532351453197,92.19286460792237,2357.542126464612,1605.7950818722604,633.9214199173516,1588.0042723966894,1577.024699470434,981.8211916813926,7308.6117025034255,1079.6217730333335,1638.924267029452,1517.3399119755709,561.7296638378996,1399.8834028065069,528.9487908705479,3760.5398177139273,4400.199158657535,712.1553352203197,322.46291195099315,96.03991102539955,3677.4049751392695,3066.941711901484,341.06367498515976,15038.039251317352,235.41972431141554,0.0
29,93.98987662222602,429.7366944473744,844.3808651453196,88.79689460792237,2422.665336464612,1605.9123518722602,631.9443499173517,1626.3112223966893,1606.883859470434,1007.1399216813926,7625.974062503424,1092.0009130333333,1644.3851770294523,1591.7247619755708,561.1983038378995,1407.7926528065068,518.3853408705479,3869.7839777139266,4468.749988657534,714.8907852203197,319.0776119509932,92.82396102539953,3732.949235139269,3159.719151901484,346.05434498515984,15476.538901317354,232.99685431141552,0.0
30,92.58071662222602,427.2056144473744,843.8298251453195,86.75213460792237,2426.2339364646123,1597.9321518722602,634.7560299173516,1631.9873323966895,1614.426439470434,1003.1278216813927,7700.302022503425,1096.4276230333332,1644.370497029452,1598.6425319755708,555.3935238378996,1402.2930128065068,507.9846908705479,3897.9213377139267,4477.819058657535,714.0695952203197,315.7619819509932,90.49996102539953,3741.1536151392693,3189.761831901484,346.4640749851598,15625.64673131735,231.09248431141552,0.0
31,94.64879662222603,434.34433444737437,861.4151951453197,88.76726460792237,2481.8932464646123,1632.6331418722602,652.1281199173516,1657.3920523966895,1666.8281594704338,1005.8209016813927,7837.539032503425,1133.0000930333333,1664.107447029452,1613.0027219755707,567.4750238378996,1425.6300728065069,512.1433508705479,3995.445357713927,4581.152368657534,735.0586352203197,323.70223195099317,91.63747102539953,3832.65366513927,3262.374191901484,354.64104498515985,16091.573971317352,236.92419431141553,0.0
32,101.07162662222602,449.3977944473744,895.9901151453197,94.01826460792238,2554.758946464612,1722.2287318722601,691.3867399173516,1698.6565023966896,1722.9578194704338,1008.6856516813926,7933.918442503425,1196.8267430333333,1702.038707029452,1634.7044119755706,591.2198738378995,1475.9928228065069,534.116630870548,4165.922127713928,4781.517908657535,777.7042952203196,339.59460195099314,96.19336102539953,3980.1910551392693,3385.318211901484,366.27622498515984,16782.991251317348,247.48792431141553,0.0
33,141.80956662222601,587.8475644473745,1228.7130551453197,144.51726460792239,3240.861716464612,2264.67898187226,956.9418199173516,2168.9950023966894,2221.5761194704337,1258.0677216813926,9967.028632503423,1569.8706730333333,1992.1255970294521,2074.6148919755706,780.7272238378996,1969.2281628065068,680.7116808705479,5389.850027713928,6538.632558657535,1022.5649852203196,484.5837819509932,140.10766102539955,5044.3865051392695,4412.131981901484,477.71052498515985,22838.381071317348,325.27733431141553,0.0
34,136.06058662222603,592.4252644473745,1220.5279151453196,138.4769246079224,3299.644296464612,2237.7435718722604,904.3231299173516,2181.5860223966897,2251.739079470434,1305.8741716813927,10255.143002503424,1571.8560730333334,1995.085277029452,2194.9500619755704,774.7395038378996,1970.9776928065066,660.7993008705479,5422.757757713927,6409.551238657535,1029.4554352203197,472.3561419509931,133.47728102539955,5032.95518513927,4423.203721901484,478.87319498515984,22680.214721317352,324.6934943114155,0.0
35,140.20161662222603,607.9814444473745,1287.3530351453198,141.7649846079224,3402.286486464612,2285.7759218722604,984.7136299173516,2269.3679423966896,2298.8664994704336,1311.9908216813926,10641.932552503426,1620.3633530333334,2024.4970570294522,2254.8635019755707,789.3393438378996,2047.1077528065068,667.9338408705479,5679.849057713927,6830.035808657534,1081.7932752203196,485.1893719509932,135.15215102539955,5192.130495139269,4655.046641901484,492.16588498515983,24038.30984131735,326.8670443114155,0.0
36,153.95866662222602,645.4412344473744,1370.5904851453195,160.6305846079224,3573.3660264646123,2451.26636187226,1050.1811799173515,2372.85407239669,2434.0633694704334,1379.2903516813928,11005.722182503425,1722.3823930333335,2098.072557029452,2328.249491975571,849.0833738378994,2184.228702806507,718.7872608705479,5908.0456577139275,7267.875958657535,1164.4361252203196,531.6213219509931,151.34492102539954,5470.639605139269,4861.808651901484,523.0100349851598,25377.61962131735,349.96191431141557,0.0
37,137.42629662222603,587.3569444473745,1246.3094551453196,140.41084460792237,3320.983466464612,2226.7958518722603,972.6787799173517,2190.4634723966897,2227.6420594704337,1262.9409016813927,10151.617872503424,1572.8764430333333,1982.7772370294522,2135.2032019755707,766.8425038378996,1981.1623228065068,658.1025708705479,5413.174447713926,6638.066118657534,1067.2295652203197,471.3216519509931,133.68371102539953,5009.76145513927,4416.679181901484,477.1989649851598,23059.85668131735,315.36617431141553,0.0
38,138.21344662222603,572.9827144473745,1211.9839351453195,142.85149460792238,3207.1186864646124,2201.82034187226,968.1585899173516,2132.8741523966896,2169.7868394704337,1215.4498016813925,9731.733632503423,1553.7103230333335,1974.3350770294521,2037.2949819755706,754.7946638378996,1937.092682806507,662.0502708705479,5301.499147713927,6500.590528657535,1037.4707352203197,464.1119919509931,136.09416102539953,4900.499385139269,4311.032701901483,464.6884949851599,22475.878901317352,312.96686431141546,0.0
39,137.33971662222604,592.4513844473745,1249.3513451453198,142.1174846079224,3313.456246464612,2225.3887718722603,963.3041999173516,2205.2564123966895,2246.849059470434,1285.3840516813925,10309.701162503425,1593.2689430333335,2002.1834170294524,2202.324091975571,766.7236038378995,1981.4658128065068,663.978930870548,5512.034647713927,6615.129148657535,1042.4714052203196,471.5612919509931,135.41952102539952,5033.6639751392695,4489.798901901484,477.5613149851598,23222.95964131735,316.9736643114156,0.0
40,134.35028662222604,586.7854544473745,1234.3333251453196,138.0335846079224,3282.841706464612,2189.8659118722603,958.4917699173516,2185.4802323966896,2215.9385494704334,1270.9129016813924,10250.758372503426,1572.5743530333334,1988.2261070294521,2187.3375719755704,754.0671238378997,1966.5463828065067,651.969980870548,5468.796347713927,6521.5346486575345,1043.2017052203196,462.31790195099313,131.85549102539954,4986.032715139269,4446.958851901484,470.4217049851598,22961.11678131735,313.2799143114155,0.0
41,143.47085662222605,603.8574944473745,1279.1061751453196,149.83424460792241,3372.983526464612,2303.76193187226,990.9354699173516,2249.98458239669,2301.129719470434,1311.0575416813926,10434.624582503426,1632.8390630333333,2035.3343270294522,2217.634811975571,793.5701338378994,2049.3727228065068,683.8326608705479,5592.494777713927,6738.446088657535,1092.6841952203197,493.53027195099315,142.59615102539954,5166.25793513927,4571.061351901484,490.08343498515984,23690.966451317352,330.11268431141553,0.0
42,132.60427662222605,571.8237444473745,1217.1560351453197,137.74183460792239,3242.904286464612,2175.18502187226,968.2563099173516,2167.7525423966895,2190.722429470434,1240.7830216813927,9993.190552503425,1539.1054530333333,1968.290737029452,2110.5000119755705,751.1968638378996,1955.8884128065067,645.253700870548,5401.0767677139265,6462.6832286575345,1023.3658952203197,458.3719619509932,130.53417102539953,4962.299645139269,4423.434831901483,468.36787498515986,22797.28598131735,310.59899431141554,0.0
43,155.67337662222602,605.3803844473745,1282.1359151453196,161.8335346079224,3399.7276064646117,2367.52996187226,1065.8911799173513,2234.6983923966895,2292.3633294704337,1265.5846816813926,9925.714602503424,1635.5345430333334,2053.745527029452,2016.9875119755707,822.6396238378995,2101.657292806507,722.5876008705479,5477.501647713928,6873.315018657535,1094.2529452203196,516.9670919509931,153.17658102539949,5246.79821513927,4549.788061901484,501.87184498515984,23868.265411317352,341.8272543114155,0.0
44,158.78583662222601,542.8972544473745,1136.2976951453195,164.61333460792238,3006.1113564646116,2251.52350187226,1027.3064999173514,1960.5835923966895,2097.4473494704334,1084.5009616813927,8062.212392503425,1499.8587730333334,1958.970857029452,1570.6231119755707,782.6363638378996,1949.120962806507,728.6547908705479,4781.980507713927,6270.9606986575345,1020.4456552203196,499.78355195099317,160.11630102539954,4798.386635139269,3898.670641901484,458.4984349851598,20944.32614131735,333.5715843114155,0.0
45,181.69606662222606,592.4802344473744,1226.9020651453197,193.86871460792239,3165.423426464612,2504.68097187226,1071.0941199173517,2073.3077423966897,2277.615159470434,1199.9282616813928,8487.542602503425,1631.1692230333333,2071.444727029452,1664.2734819755706,876.3846438378996,2140.2490628065066,818.9000308705479,4977.048677713927,6729.609248657534,1124.3630752203196,577.7501719509931,190.41060102539956,5133.18905513927,4084.8954719014837,501.7788349851598,22163.15104131735,376.7692643114155,0.0
46,186.04638662222604,600.8035444473745,1234.2884051453198,201.5617946079224,3147.4816364646117,2551.3610118722604,1056.6893299173516,2079.7169123966896,2294.5311694704337,1230.3760716813927,8490.112712503424,1637.8960230333334,2086.625997029452,1670.8348119755708,895.3993038378995,2165.6479428065068,841.6517808705479,4957.688187713928,6738.719818657534,1138.3012752203197,594.1468519509932,197.78284102539953,5144.18842513927,4092.286881901484,506.26177498515983,22011.96797131735,387.1916543114155,0.0
47,175.57101662222604,631.8202844473744,1294.2072251453199,189.2843746079224,3365.265956464612,2542.5056018722603,1019.8387599173516,2221.33963239669,2392.9236094704333,1372.3148716813928,9746.990832503425,1660.9578330333334,2110.785207029452,2013.1648819755708,900.3463138378995,2207.830672806507,815.555440870548,5306.864377713928,6837.023138657534,1136.6306152203197,580.0073119509932,185.99473102539955,5325.379815139269,4407.735781901483,521.7291349851598,23227.60055131735,383.1115543114155,0.0
48,159.67196662222602,601.8318244473745,1217.8369851453197,171.42968460792238,3219.175956464612,2375.9785518722606,923.2534199173516,2129.8904423966897,2266.549129470434,1346.8297116813926,9509.402782503425,1561.0629030333334,2034.2606970294523,1998.0521019755706,843.9574538378996,2076.068442806507,759.0873508705479,5046.719747713927,6354.988268657535,1059.9956252203197,532.9185219509931,168.83925102539956,5041.61476513927,4192.791811901484,492.3244149851598,21812.567331317347,357.68582431141556,0.0
49,127.09996662222602,512.3847644473744,1023.1810351453196,131.13704460792238,2798.2579464646124,1990.5812418722603,772.1326299173517,1857.8980123966894,1926.6147194704338,1172.9845616813927,8437.038982503425,1317.2341430333333,1838.0977970294523,1767.6877819755707,704.2634038378995,1739.427392806507,643.763690870548,4396.562227713927,5354.047808657535,883.7454352203198,427.98158195099313,132.25566102539952,4358.133845139269,3625.1300519014844,416.84937498515995,18385.130231317347,298.21915431141554,0.0
50,116.17980662222602,483.5943044473744,972.3958051453196,116.90411460792237,2661.6724264646123,1859.0350118722604,746.5008099173516,1786.8240023966896,1802.7028694704338,1096.3341916813927,8148.505722503424,1236.6162230333334,1770.917587029452,1691.2166919755705,652.5949938378996,1631.866622806507,601.854780870548,4247.042747713927,5151.414548657534,825.3136952203197,390.98200195099315,118.49202102539954,4148.11669513927,3488.043351901484,390.4721749851598,17574.718761317352,274.0557043114155,0.0
51,104.54149662222602,451.9144544473744,897.8310551453196,102.44937460792237,2504.140736464612,1719.7636318722605,687.5325999173516,1686.6615923966895,1680.5664394704338,1038.7267116813925,7748.060222503425,1151.4360730333333,1699.7449670294523,1613.2309719755706,601.7290838378995,1509.0942528065068,560.4434408705479,4005.2558877139268,4758.076618657535,762.0263752203196,352.45787195099314,105.39678102539955,3896.95464513927,3273.6609619014844,364.1423949851598,16275.369281317353,252.44665431141553,0.0
52,96.22637662222603,423.2440744473744,827.8532351453197,92.19286460792237,2357.542126464612,1605.7950818722604,633.9214199173516,1588.0042723966894,1577.024699470434,981.8211916813926,7308.6117025034255,1079.6217730333335,1638.924267029452,1517.3399119755709,561.7296638378996,1399.8834028065069,528.9487908705479,3760.5398177139273,4400.199158657535,712.1553352203197,322.46291195099315,96.03991102539955,3677.4049751392695,3066.941711901484,341.06367498515976,15038.039251317352,235.41972431141554,0.0
53,93.98987662222602,429.7366944473744,844.3808651453196,88.79689460792237,2422.665336464612,1605.9123518722602,631.9443499173517,1626.3112223966893,1606.883859470434,1007.1399216813926,7625.974062503424,1092.0009130333333,1644.3851770294523,1591.7247619755708,561.1983038378995,1407.7926528065068,518.3853408705479,3869.7839777139266,4468.749988657534,714.8907852203197,319.0776119509932,92.82396102539953,3732.949235139269,3159.719151901484,346.05434498515984,15476.538901317354,232.99685431141552,0.0
54,92.58071662222602,427.2056144473744,843.8298251453195,86.75213460792237,2426.2339364646123,1597.9321518722602,634.7560299173516,1631.9873323966895,1614.426439470434,1003.1278216813927,7700.302022503425,1096.4276230333332,1644.370497029452,1598.6425319755708,555.3935238378996,1402.2930128065068,507.9846908705479,3897.9213377139267,4477.819058657535,714.0695952203197,315.7619819509932,90.49996102539953,3741.1536151392693,3189.761831901484,346.4640749851598,15625.64673131735,231.09248431141552,0.0
55,94.64879662222603,434.34433444737437,861.4151951453197,88.76726460792237,2481.8932464646123,1632.6331418722602,652.1281199173516,1657.3920523966895,1666.8281594704338,1005.8209016813927,7837.539032503425,1133.0000930333333,1664.107447029452,1613.0027219755707,567.4750238378996,1425.6300728065069,512.1433508705479,3995.445357713927,4581.152368657534,735.0586352203197,323.70223195099317,91.63747102539953,3832.65366513927,3262.374191901484,354.64104498515985,16091.573971317352,236.92419431141553,0.0
56,101.07162662222602,449.3977944473744,895.9901151453197,94.01826460792238,2554.758946464612,1722.2287318722601,691.3867399173516,1698.6565023966896,1722.9578194704338,1008.6856516813926,7933.918442503425,1196.8267430333333,1702.038707029452,1634.7044119755706,591.2198738378995,1475.9928228065069,534.116630870548,4165.922127713928,4781.517908657535,777.7042952203196,339.59460195099314,96.19336102539953,3980.1910551392693,3385.318211901484,366.27622498515984,16782.991251317348,247.48792431141553,0.0
57,141.80956662222601,587.8475644473745,1228.7130551453197,144.51726460792239,3240.861716464612,2264.67898187226,956.9418199173516,2168.9950023966894,2221.5761194704337,1258.0677216813926,9967.028632503423,1569.8706730333333,1992.1255970294521,2074.6148919755706,780.7272238378996,1969.2281628065068,680.7116808705479,5389.850027713928,6538.632558657535,1022.5649852203196,484.5837819509932,140.10766102539955,5044.3865051392695,4412.131981901484,477.71052498515985,22838.381071317348,325.27733431141553,0.0
58,136.06058662222603,592.4252644473745,1220.5279151453196,138.4769246079224,3299.644296464612,2237.7435718722604,904.3231299173516,2181.5860223966897,2251.739079470434,1305.8741716813927,10255.143002503424,1571.8560730333334,1995.085277029452,2194.9500619755704,774.7395038378996,1970.9776928065066,660.7993008705479,5422.757757713927,6409.551238657535,1029.4554352203197,472.3561419509931,133.47728102539955,5032.95518513927,4423.203721901484,478.87319498515984,22680.214721317352,324.6934943114155,0.0
