Time_Index,natgas_price_BR,coal_price_BR,coal_price_imported,uranium_price_BR,gasoline_fossil_price_BR,diesel_fossil_price_BR,jetfuel_fossil_price_BR
432,26.1,12.58,17.41,4.535,22.67,33.81,55.67
433,26.1,12.58,17.41,4.535,22.67,33.81,55.67
434,26.1,12.58,17.41,4.535,22.67,33.81,55.67
435,26.1,12.58,17.41,4.535,22.67,33.81,55.67
436,26.1,12.58,17.41,4.535,22.67,33.81,55.67
437,26.1,12.58,17.41,4.535,22.67,33.81,55.67
438,26.1,12.58,17.41,4.535,22.67,33.81,55.67
439,26.1,12.58,17.41,4.535,22.67,33.81,55.67
440,26.1,12.58,17.41,4.535,22.67,33.81,55.67
441,26.1,12.58,17.41,4.535,22.67,33.81,55.67
442,26.1,12.58,17.41,4.535,22.67,33.81,55.67
443,26.1,12.58,17.41,4.535,22.67,33.81,55.67
444,26.1,12.58,17.41,4.535,22.67,33.81,55.67
445,26.1,12.58,17.41,4.535,22.67,33.81,55.67
446,26.1,12.58,17.41,4.535,22.67,33.81,55.67
447,26.1,12.58,17.41,4.535,22.67,33.81,55.67
448,26.1,12.58,17.41,4.535,22.67,33.81,55.67
449,26.1,12.58,17.41,4.535,22.67,33.81,55.67
450,26.1,12.58,17.41,4.535,22.67,33.81,55.67
