Time_Index,natgas_price_BR,natgas_LNG_price_BR,coal_price_BR,coal_price_imported,uranium_price_BR,gasoline_fossil_price_BR,diesel_fossil_price_BR,jetfuel_fossil_price_BR
28,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
29,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
30,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
31,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
32,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
33,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
34,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
35,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
36,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
37,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
38,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
39,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
40,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
41,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
42,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
43,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
44,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
45,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
46,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
47,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
48,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
49,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
50,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
51,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
52,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
53,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
54,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
55,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
56,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
57,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
58,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
59,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
60,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
61,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
62,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
63,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
64,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
65,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
66,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
67,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
68,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
69,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
70,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
71,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
72,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
73,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
74,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
75,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
76,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
77,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
78,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
79,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
80,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
81,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
82,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
83,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
84,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
85,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
86,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
87,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
88,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
89,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
90,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
91,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
92,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
93,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
94,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
95,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
96,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
97,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
98,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
99,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
100,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
101,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
102,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
103,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
104,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
105,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
106,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
107,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
108,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
109,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
110,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
111,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
112,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
113,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
114,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
115,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
116,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
117,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
118,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
119,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
120,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
121,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
122,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
123,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
124,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
125,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
126,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
127,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
128,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
129,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
130,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
131,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
132,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
133,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
134,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
135,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
136,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
137,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
138,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
139,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
140,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
141,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
142,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
143,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
144,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
145,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
146,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
147,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
148,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
149,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
150,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
151,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
152,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
153,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
154,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
155,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
156,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
157,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
158,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
159,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
160,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
161,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
162,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
163,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
164,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
165,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
166,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
167,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
168,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
169,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
170,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
171,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
172,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
173,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
174,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
175,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
176,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
177,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
178,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
179,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
180,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
181,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
182,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
183,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
184,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
185,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
186,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
187,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
188,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
189,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
190,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
191,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
192,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
193,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
194,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
195,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
196,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
197,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
198,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
199,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
200,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
201,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
202,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
203,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
204,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
205,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
206,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
207,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
208,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
209,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
210,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
211,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
212,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
213,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
214,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
215,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
216,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
217,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
218,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
219,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
220,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
221,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
222,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
223,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
224,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
225,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
226,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
227,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
228,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
229,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
230,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
231,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
232,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
233,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
234,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
235,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
236,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
237,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
238,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
239,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
240,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
241,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
242,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
243,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
244,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
245,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
246,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
247,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
248,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
249,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
250,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
251,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
252,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
253,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
254,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
255,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
256,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
257,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
258,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
259,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
260,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
261,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
262,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
263,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
264,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
265,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
266,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
267,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
268,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
269,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
270,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
271,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
272,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
273,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
274,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
275,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
276,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
277,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
278,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
279,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
280,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
281,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
282,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
283,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
284,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
285,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
286,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
287,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
288,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
289,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
290,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
291,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
292,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
293,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
294,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
295,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
296,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
297,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
298,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
299,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
300,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
301,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
302,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
303,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
304,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
305,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
306,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
307,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
308,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
309,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
310,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
311,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
312,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
313,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
314,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
315,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
316,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
317,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
318,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
319,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
320,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
321,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
322,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
323,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
324,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
325,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
326,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
327,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
328,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
329,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
330,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
331,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
332,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
333,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
334,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
335,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
336,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
337,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
338,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
339,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
340,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
341,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
342,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
343,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
344,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
345,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
346,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
347,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
348,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
349,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
350,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
351,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
352,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
353,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
354,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
355,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
356,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
357,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
358,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
359,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
360,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
361,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
362,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
363,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
364,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
365,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
366,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
367,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
368,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
369,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
370,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
371,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
372,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
373,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
374,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
375,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
376,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
377,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
378,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
379,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
380,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
381,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
382,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
383,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
384,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
385,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
386,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
387,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
388,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
389,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
390,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
391,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
392,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
393,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
394,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
395,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
396,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
397,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
398,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
399,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
400,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
401,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
402,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
403,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
404,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
405,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
406,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
407,37.53,129.11,10.88,21.76,8.3,54.62,69.55,81.16
