Type,id,location,edges--edge--constraints--MaxCapacityConstraint,edges--edge--constraints--CapacityConstraint,edges--edge--can_retire,edges--edge--unidirectional,edges--edge--commodity,edges--edge--can_expand,edges--edge--has_capacity,transforms--timedata,edges--edge--lifetime,edges--edge--wacc,edges--edge--capital_recovery_period,edges--edge--max_capacity,edges--edge--fixed_om_cost_25-A,edges--edge--fixed_om_cost_25-B,edges--edge--fixed_om_cost_25-C,edges--edge--variable_om_cost,edges--edge--investment_cost_25-A,edges--edge--investment_cost_25-B,edges--edge--investment_cost_25-C,edges--edge--availability--timeseries--path,edges--edge--availability--timeseries--header,edges--edge--end_vertex,edges--edge--existing_capacity,edges--edge--capacity_size,Note
VRE,BR_RS_Solar_Class3,BR_RS,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,3371612.047,10399.89,11494,9964.23,0,996168.5864,967432.9541,938697.3218,system/availability_solar.csv,BR_RS_Solar_Class3,elec_BR_RS,11.425,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_SC_Solar_Class1,BR_SC,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,6600,10399.89,13856.082192,9964.23,0,757088.124,735249.0435,713409.963,system/availability_solar.csv,BR_SC_Solar_Class1,elec_BR_SC,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_SC_Solar_Class3,BR_SC,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,48403.897,10399.89,11494,9964.23,0,996168.5864,967432.9541,938697.3218,system/availability_solar.csv,BR_SC_Solar_Class3,elec_BR_SC,3.983,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_SE_Solar_Class1,BR_SE,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,414539.57,10399.89,13856.082192,9964.23,0,757088.124,735249.0435,713409.963,system/availability_solar.csv,BR_SE_Solar_Class1,elec_BR_SE,0.8,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_SP_Solar_Class0,BR_SP,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1463411.457,10689.6525,11171,12257.2605,0,865093.7672,840139.143553,815184.5114,system/availability_solar.csv,BR_SP_Solar_Class0,elec_BR_SP,931.24542,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_SP_Solar_Class1,BR_SP,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,535894.03,10399.89,13856.082192,9964.23,0,757088.124,735249.0435,713409.963,system/availability_solar.csv,BR_SP_Solar_Class1,elec_BR_SP,2.362,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_SP_Solar_Class3,BR_SP,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,255741.914,10399.89,11494,9964.23,0,996168.5864,967432.9541,938697.3218,system/availability_solar.csv,BR_SP_Solar_Class3,elec_BR_SP,1.4,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_TO_Solar_Class0,BR_TO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,866546.891,10689.6525,11171,12257.2605,0,865093.7672,840139.143553,815184.5114,system/availability_solar.csv,BR_TO_Solar_Class0,elec_BR_TO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_TO_Solar_Class1,BR_TO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1842821.632,10399.89,13856.082192,9964.23,0,757088.124,735249.0435,713409.963,system/availability_solar.csv,BR_TO_Solar_Class1,elec_BR_TO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_TO_Solar_Class2,BR_TO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,2041942.487,10399.89,11494,9964.23,0,856704.9816,831992.3379,807279.6942,system/availability_solar.csv,BR_TO_Solar_Class2,elec_BR_TO,3.114,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_TO_Solar_Class3,BR_TO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,437331.108,10399.89,11494,9964.23,0,996168.5864,967432.9541,938697.3218,system/availability_solar.csv,BR_TO_Solar_Class3,elec_BR_TO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
