Time_Index,elec_N,elec_NE,elec_CW,elec_SE,elec_S
1675,15707.61,86652.1,18465.53,13105.8,17236.9
1676,16608.98,88081.21999999999,22828.98,13753.65,18075.9
1677,16593.879999999997,91558.66,25288.75,15292.740000000002,18842.510000000002
1678,17950.620000000003,88940.70999999999,27756.04,17018.69,19359.89
1679,19436.699999999997,84195.24,30803.78,18664.440000000002,18814.34
1680,20846.78,84140.57,32129.42,19814.92,18451.16
1681,21652.11,84229.18,33409.32,20349.22,18435.27
1682,21018.39,81400.63,33759.729999999996,19923.37,16773.91
1683,21040.940000000002,83563.38,34764.28,19464.95,18012.69
1684,20931.92,87508.40999999999,35773.74,18247.010000000002,19247.91
1685,22868.779999999995,88964.88,36687.05,16603.82,19150.36
1686,24555.66,92246.44000000002,37839.350000000006,14785.91,18311.41
1687,28723.870000000003,96945.45999999999,30815.43,13822.220000000001,17968.58
1688,33682.26,101345.18,30406.69,13534.379999999997,19433.29
1689,30091.08,106126.70000000001,30695.660000000003,13506.56,19620.1
1690,24739.5,108474.99,30347.35,13478.480000000001,19601.4
1691,22208.7,108892.43,30318.57,13419.77,19292.09
1692,22465.11,104201.78,28279.14,13051.920000000002,18275.8
1693,19371.809999999998,98361.84,26426.38,12998.760000000002,17430.949999999997
1694,17758.53,92419.05,22681.58,12969.73,17022.27
1695,17527.26,88731.37,18945.93,12976.28,16999.46
1696,17160.37,85919.95000000001,16926.97,12968.69,17018.52
1697,16553.489999999998,84994.73999999999,15968.01,12933.06,16944.0
1698,16740.22,85484.81999999999,15631.980000000001,12920.099999999999,16925.379999999997
1699,17552.07,88857.67,16942.56,12989.82,16807.77
1700,18450.579999999998,91250.33000000002,20441.8,13608.15,16988.73
1701,19210.329999999998,89751.76000000001,27827.800000000003,15092.000000000002,17262.04
1702,18810.82,91758.64,31411.75,16942.98,15498.359999999999
1703,19908.34,89614.40000000001,34051.53,18562.679999999997,13837.83
1704,21222.55,88297.06,36116.31,19750.61,13693.579999999998
1705,21966.489999999998,86940.58,37336.05,20324.13,13882.24
1706,22246.519999999997,82450.37000000001,37553.15,20297.04,12890.099999999999
1707,22500.649999999998,82996.87000000001,39298.72,19474.11,15025.980000000001
1708,22874.53,86966.27999999998,38567.16,18051.09,17707.36
1709,23513.530000000002,90536.37,37937.369999999995,16427.56,18689.23
1710,23130.890000000003,97451.22,37382.8,14674.949999999999,18542.989999999998
1711,25547.39,100288.14000000001,32222.18,13514.37,18734.2
1712,28918.210000000003,106964.01,31310.309999999998,13389.99,19413.89
1713,24894.609999999997,112139.18,30521.18,13363.84,19717.550000000003
1714,20849.850000000002,113673.06,29954.57,13076.97,20097.22
1715,18950.01,113534.85,29589.2,12982.679999999998,20001.72
1716,17818.239999999998,108422.26999999999,29337.58,12963.16,19492.18
1717,17286.2,99853.51999999999,27406.530000000002,12967.65,18692.809999999998
1718,17101.82,93571.64,23036.199999999997,13247.41,17667.07
1719,16697.55,91161.04000000001,19065.0,13326.050000000001,17065.989999999998
1720,16218.980000000001,87946.4,16922.74,13319.19,16889.03
1721,16018.02,85948.70000000001,16515.120000000003,13320.84,16838.15
1722,15912.86,86458.89,16624.98,13285.439999999999,16608.25
1723,15991.369999999999,89403.39,18274.68,13138.25,16666.65
1724,16935.36,90855.14,21333.91,13527.26,18065.61
1725,18038.22,89697.69,26871.96,14859.69,18680.33
1726,19308.72,90409.12000000001,29521.600000000002,16484.03,18393.48
1727,19364.920000000002,89818.01999999999,32185.12,17766.469999999998,17234.86
1728,19857.66,89010.58000000002,35095.78,18915.24,17006.28
1729,20376.440000000002,87604.11,36666.57,19502.039999999997,16817.52
1730,20433.83,82650.29,36166.56,19413.39,16286.83
1731,20083.109999999997,86356.27,36191.11,18720.260000000002,16442.78
1732,20645.31,90639.03000000001,34456.55,17530.43,18228.11
1733,20464.07,93787.02,33937.979999999996,16090.39,19448.510000000002
1734,21395.06,95483.63,35554.45,14518.1,19044.11
1735,25262.75,99566.31,31509.629999999997,13569.089999999998,18972.879999999997
1736,27684.200000000004,106240.8,31423.53,13399.4,20111.190000000002
1737,23548.179999999997,110886.32999999999,31143.63,13369.710000000001,20162.78
1738,20044.97,110396.33,30523.34,13026.619999999999,20331.940000000002
1739,19323.6,108434.54,29828.07,13010.86,20301.58
1740,18965.0,105439.09,27306.89,13093.22,20177.74
1741,17693.11,99325.67000000001,25503.07,13099.3,19611.15
1742,16954.95,94032.15,24919.9,13103.199999999999,17625.67
1743,16745.66,88856.70999999999,23582.87,13090.47,17052.56
1744,16215.63,86549.55,20826.1,13176.3,16888.83
1745,15667.23,85845.34,18889.91,13144.71,16935.84
1746,15751.31,85259.12000000001,18338.2,13136.28,16343.330000000002
1747,16025.079999999998,84901.62,18754.82,13141.27,16232.79
1748,16143.07,83546.39,20240.17,13339.39,15966.740000000002
1749,17534.49,84796.03,20542.29,13471.939999999999,16469.6
1750,19374.51,82356.29,22412.72,13864.380000000001,17638.21
1751,20026.9,79199.2,25417.45,14957.01,16851.83
1752,20847.92,75595.0,29064.390000000003,15817.58,17139.239999999998
1753,20947.25,74154.3,31227.579999999998,16529.280000000002,17602.66
1754,21146.82,72090.17,31342.17,16772.75,17296.15
1755,20612.850000000002,71394.34,30325.56,16245.5,17387.34
1756,19631.61,72797.17,29817.46,15405.27,16995.7
1757,19817.510000000002,75202.66,30084.66,14270.53,16915.93
1758,21247.47,77601.19,31611.32,13098.11,17873.41
1759,25611.97,86542.0,28934.839999999997,12379.51,18831.82
1760,31366.519999999997,94681.92,29894.48,12272.26,19238.54
1761,27916.800000000003,98544.97,29192.66,12376.43,19605.309999999998
1762,21834.7,98518.25,28270.91,12401.769999999999,19914.86
1763,21130.370000000003,95103.41,26711.300000000003,12317.07,19518.61
1764,21060.199999999997,93189.29000000001,23509.5,11861.22,18972.629999999997
1765,20344.42,88182.45000000001,23071.239999999998,11284.78,18438.98
1766,19657.49,84337.43000000001,20854.07,10605.960000000001,17869.33
1767,19009.1,82289.61,18799.89,10566.86,16665.62
1768,18669.23,81577.58000000002,15308.14,10557.119999999999,16844.25
1769,18405.64,80007.91000000002,13523.89,10548.119999999999,17221.58
1770,16600.84,80446.76999999999,14316.039999999999,10460.3,16075.98
1771,15603.12,78993.04000000001,16219.94,10502.09,15278.42
1772,14692.630000000001,75773.37,16964.940000000002,10861.24,15530.09
1773,14977.800000000001,72262.98000000001,18512.22,11880.23,15133.5
1774,15844.62,67711.23999999999,20892.54,13383.269999999999,15191.65
1775,16754.23,64761.880000000005,23276.239999999998,14632.369999999999,14959.94
1776,18068.32,63758.759999999995,25077.5,15848.099999999999,14735.439999999999
1777,19244.020000000004,65672.73999999999,26102.02,16668.07,14652.94
1778,19829.46,65579.75,25730.989999999998,16578.91,14397.68
1779,19579.000000000004,64155.23,25061.09,16207.73,14285.35
1780,18932.370000000003,64798.92999999999,24725.27,15538.59,13457.509999999998
1781,18126.93,68693.63,24392.67,14079.439999999999,14005.630000000001
1782,17767.980000000003,73022.23,26668.920000000002,12843.24,16769.35
1783,21381.33,85389.06,24954.78,12257.159999999998,18677.13
1784,25902.35,95155.27999999998,26091.109999999997,11961.26,20257.22
1785,23714.73,98567.7,26628.629999999997,12160.48,20311.879999999997
1786,20661.56,98984.09,26144.49,12234.8,20296.61
1787,19836.800000000003,97178.18000000001,25515.839999999997,12066.26,20302.699999999997
1788,19330.81,93323.85,24606.42,11983.18,19701.58
1789,19067.239999999998,87939.29999999999,22285.780000000002,11966.070000000002,19072.45
1790,17071.12,82437.4,20790.66,11838.199999999999,18854.82
1791,16782.94,80616.36,19045.96,11761.42,17912.6
1792,16442.63,79358.04999999999,17397.079999999998,11703.67,17458.04
1793,15840.3,78552.84,17055.989999999998,11697.89,17502.42
1794,15662.860000000002,78526.05000000002,17643.98,11722.1,17855.12
1795,16314.060000000001,81975.04000000001,18868.559999999998,11783.93,18083.85
1796,16783.16,84891.18,23078.32,12376.140000000001,18068.85
1797,16604.019999999997,84353.56999999999,30092.82,13528.550000000001,18320.45
1798,17189.88,87009.10999999999,33613.880000000005,15111.7,17541.98
1799,17330.75,85710.31999999999,36513.81,16728.489999999998,17644.78
1800,18337.94,87410.4,37471.18,17972.69,17986.27
1801,18759.34,89667.63999999998,37714.08,18560.66,17637.52
1802,18515.670000000002,86185.93,37549.32,18479.21,16918.05
1803,19315.059999999998,88847.21,37870.33,17826.75,17888.42
1804,19091.77,95277.58,37384.69,16597.26,19052.08
1805,19723.300000000003,100405.33,35429.26,15261.669999999998,19773.82
1806,20135.49,106551.62,33759.65,13541.81,19767.34
1807,23019.96,108531.4,27992.86,12511.81,20101.71
1808,26121.55,112039.37,28623.87,12429.06,20798.72
1809,21993.73,115687.02,30155.58,12457.699999999999,20647.64
1810,19877.67,115616.59000000001,29804.88,12364.93,20392.78
1811,18192.93,115500.16999999998,29049.87,12480.369999999999,19944.02
1812,17552.7,111279.89000000001,26961.47,12502.130000000001,20013.050000000003
1813,16715.58,102614.28999999998,25713.739999999998,12408.78,19327.25
1814,15907.11,93123.84999999999,22269.97,12177.1,18618.64
1815,16047.279999999999,87501.05,21428.58,12283.140000000001,17737.34
1816,16038.289999999999,84618.81000000001,20685.53,12116.33,17191.29
1817,16095.9,82871.73999999999,19738.61,12103.64,16880.0
1818,16395.03,82260.46,20305.65,12051.81,17112.129999999997
1819,16573.96,84179.5,21604.78,12095.14,17306.09
1820,17059.09,86044.51000000001,24885.87,12731.739999999998,18568.28
1821,17562.23,85357.17000000001,30746.82,14141.279999999999,19550.41
1822,18502.92,89353.1,31832.65,15932.960000000001,20216.199999999997
1823,19597.05,90203.58,31840.68,17519.219999999998,20595.690000000002
1824,20767.8,90245.09999999999,34398.39,18724.46,20197.4
1825,21656.86,89042.41,35316.28,19383.2,19970.48
1826,21035.729999999996,84648.83,34794.71,19142.7,19030.879999999997
1827,21018.420000000002,86723.47,36164.47,18282.120000000003,19865.760000000002
1828,21647.61,87386.68,39306.75,17047.58,20633.559999999998
1829,22692.510000000002,89221.93,39505.02,15405.070000000002,20460.4
1830,22368.869999999995,95165.92,37729.509999999995,13751.970000000001,19718.61
1831,25364.55,97820.51999999999,31364.55,12807.58,20105.86
1832,28341.41,104113.23,29903.9,12697.77,20839.190000000002
1833,25008.989999999998,108951.94,30011.969999999998,12683.789999999999,20963.43
1834,22588.980000000003,110631.26000000001,28009.050000000003,12399.859999999999,20932.5
1835,20955.049999999996,111330.75999999998,26634.710000000003,12317.04,20592.93
1836,19792.61,107780.90000000001,25364.24,12380.35,19992.03
1837,18747.89,100555.69,22893.03,12361.970000000001,19141.25
1838,17593.61,93580.31,20882.010000000002,12339.32,18581.93
1839,17198.68,86984.26000000001,20193.489999999998,12315.23,18417.82
1840,16669.67,83918.43000000001,19438.6,12315.94,17745.829999999998
1841,16730.11,82320.22,18989.57,12316.31,17472.32
1842,16567.640000000003,82670.19,19285.71,12283.94,17379.35
1843,16846.69,85406.43,20298.39,12338.46,17709.42
1844,17005.06,89013.45,22997.589999999997,12958.659999999998,18774.89
1845,18426.37,88170.61,28874.8,14174.86,19654.199999999997
1846,19123.399999999998,90681.79000000001,30199.38,15684.560000000001,19756.27
1847,19693.13,91366.44,30237.17,17258.199999999997,18301.989999999998
1848,20687.75,90863.08,32255.149999999998,18443.010000000002,17681.129999999997
1849,21279.48,88589.64,34165.44,19088.71,17587.96
1850,21390.66,82385.7,33626.14,19082.24,17331.93
1851,22603.28,81997.17,35882.630000000005,18565.489999999998,19351.57
1852,23588.109999999997,83987.04000000001,37498.92,17391.33,19746.64
1853,24431.7,87643.74,36377.99,15883.19,20509.59
1854,24434.92,93770.19,35571.25,14164.650000000001,19679.64
1855,28985.8,95094.89,29788.06,13177.93,20187.45
1856,31179.329999999998,103556.24,28105.08,13014.31,20634.6
1857,28050.489999999998,108482.15,28006.98,13093.109999999999,20728.53
1858,23073.64,111132.13,27077.46,13360.33,20691.85
1859,20649.950000000004,110501.63,26917.83,13772.710000000001,20483.620000000003
1860,20251.13,104818.15000000001,26220.760000000002,14007.29,19976.52
1861,19519.28,96079.27000000002,24315.760000000002,14724.460000000001,19221.79
1862,19101.149999999998,88229.73000000001,21675.809999999998,14252.57,18968.24
1863,18922.850000000002,82986.51,19871.96,13816.52,18199.510000000002
1864,17735.09,79111.15999999999,19581.28,13955.9,17965.48
1865,16893.09,77905.0,19706.57,13947.829999999998,17300.41
1866,16451.43,77157.45999999999,20792.89,13954.83,17558.4
1867,17597.62,78990.5,22554.32,14029.69,17939.260000000002
1868,18621.109999999997,83395.94,24086.33,14423.64,18369.28
1869,19551.56,83922.63,27853.96,15478.85,19490.63
1870,20003.76,86481.36,29444.870000000003,17043.75,18776.42
1871,20130.63,88899.59,29930.510000000002,18262.649999999998,16573.2
1872,21450.44,88841.37,31870.43,19168.140000000003,16353.09
1873,22271.7,87791.85,33758.86,19866.93,16250.460000000001
1874,21641.699999999997,84143.87000000001,33588.08,20786.839999999997,16075.24
1875,22166.64,89305.48,33607.270000000004,19638.95,16566.63
1876,21681.4,93609.90000000001,34742.69,18013.25,18220.16
1877,22586.68,93207.27,36580.82,16418.41,19016.11
1878,22247.71,96977.89000000001,35398.13,15075.0,18974.559999999998
1879,26363.420000000002,99766.15000000001,27654.45,14930.66,19356.17
1880,30030.949999999997,105046.61,27753.59,15137.66,19976.07
1881,26676.5,109722.80999999998,28352.28,15176.319999999998,20099.440000000002
1882,22671.999999999996,110744.73,27764.829999999998,14900.33,20110.25
1883,21340.83,111353.23,27297.02,14504.02,19675.56
1884,22064.370000000003,103503.88,25963.61,14639.87,19379.54
1885,22315.78,93512.49,24970.940000000002,15067.199999999999,18793.510000000002
1886,20648.2,85924.23999999999,23998.269999999997,16049.470000000001,18136.45
1887,19665.38,81752.11,22867.559999999998,16623.280000000002,16658.829999999998
1888,17386.37,81695.0,22076.120000000003,16791.56,14999.45
1889,15550.359999999999,83058.88,21887.26,16781.29,13287.59
1890,14630.09,82653.66,22957.65,16756.73,13795.920000000002
1891,15430.140000000001,83315.8,23789.04,16841.2,15702.34
1892,16882.46,84896.96,25254.260000000002,17353.43,17684.5
1893,18347.280000000002,88704.74999999999,26988.86,17707.559999999998,18837.989999999998
1894,19846.690000000002,90026.40000000001,30743.95,18669.929999999997,18913.559999999998
1895,19518.15,92314.18000000001,31843.26,19528.3,18526.89
1896,19963.24,94811.92,33202.03,20215.569999999996,18142.46
1897,20374.560000000005,94815.53000000001,33741.27,20713.210000000003,18111.07
1898,20468.98,90565.29000000001,34239.3,20971.99,16817.550000000003
1899,21223.14,93113.91,35433.9,20943.92,17572.17
1900,21197.16,93710.73999999999,38037.96,20006.879999999997,19148.440000000002
1901,20439.82,95838.22,38479.82,18360.48,19460.82
1902,21228.15,99063.72,35094.23,16726.73,19774.73
1903,25003.87,100689.13999999998,30130.91,15800.01,19405.3
1904,28077.219999999994,107542.97,28887.480000000003,15427.15,19982.08
1905,23851.079999999998,112406.63,28224.33,15136.81,20112.67
1906,19592.739999999998,111395.26,28195.760000000002,14995.33,19812.41
1907,18380.93,109422.1,28314.79,14966.81,19626.510000000002
1908,17558.66,105002.34,27623.61,15037.72,19517.28
1909,17253.780000000002,99600.11,26299.91,15049.25,18913.94
1910,17240.59,93740.06,23952.19,15032.109999999999,18510.489999999998
1911,16765.36,89516.41,21718.050000000003,14991.95,18096.7
1912,16881.129999999997,86093.82999999999,19953.84,14849.24,17967.34
1913,16667.38,84346.68000000001,19882.53,14038.85,17746.29
1914,16722.93,83415.01999999999,20102.07,13877.239999999998,17222.75
1915,16388.43,83265.51,20344.96,13990.3,16998.29
1916,15508.92,82898.8,21967.32,14641.4,16099.869999999999
1917,15879.09,86799.82,21183.15,15935.750000000002,16271.900000000001
1918,16119.79,88511.97,22175.760000000002,17472.410000000003,15458.039999999999
1919,17032.89,85847.73999999999,24793.43,18829.85,15625.0
1920,18021.96,84410.81,26876.0,19818.78,16038.84
1921,18496.55,84290.16999999998,27592.92,21666.66,15781.130000000001
1922,18049.09,81894.03,28364.82,21711.11,16055.23
1923,17652.940000000002,80596.12000000001,29236.28,20969.46,15746.73
1924,17241.850000000002,79526.47,30927.79,19707.49,15880.400000000001
1925,16927.67,79849.18000000001,32763.37,18103.32,17208.13
1926,18836.94,82617.95,32912.3,17119.23,18123.89
1927,22125.19,90724.20999999999,28164.56,17133.170000000002,18509.78
1928,25751.2,100292.65,28856.45,17070.47,19142.76
1929,24586.769999999997,102103.96000000002,28249.620000000003,17186.7,19114.72
1930,19843.06,103184.63999999998,26850.47,17056.56,19036.68
1931,19281.019999999997,101120.65000000001,25366.690000000002,16841.84,18485.64
1932,19102.68,98668.06000000001,23330.64,17015.37,17584.73
1933,18347.36,97354.09000000001,19820.85,17154.010000000002,16436.18
1934,17168.46,95085.46,16022.23,16951.0,16171.84
1935,16785.84,92921.18000000001,14082.12,16276.720000000001,15877.8
1936,17084.92,89626.39,13494.01,16224.64,14836.23
1937,16646.370000000003,86355.95999999999,13046.699999999999,16213.029999999999,15543.810000000001
1938,16268.41,84181.58999999998,13109.29,16212.02,15733.050000000001
1939,15899.69,82656.28000000001,12968.179999999998,16273.8,15312.99
1940,16035.74,78229.88999999998,13978.5,16975.85,15103.31
1941,14461.839999999998,77023.94,17205.53,17929.18,13945.43
1942,14728.819999999998,71060.61,21452.22,19466.620000000003,13356.8
1943,15790.570000000002,66279.54000000001,26096.9,21018.35,13207.84
1944,16557.960000000003,65732.59999999999,28138.989999999998,22188.89,13025.4
1945,17240.579999999998,67193.2,28746.92,22688.04,14082.550000000001
1946,17525.190000000002,67388.28,29250.79,22554.54,14109.65
1947,17334.85,66246.48,28586.81,21970.33,14505.66
1948,17718.75,70282.19,27093.17,20668.14,13965.279999999999
1949,19050.23,73628.11,27021.0,19147.88,13646.59
1950,18818.39,80068.21,26180.239999999998,17811.49,14852.380000000001
1951,22646.24,84377.95999999999,26215.34,16979.25,17214.04
1952,28874.66,94858.5,25306.01,16684.51,17774.13
1953,24490.4,100625.96,26030.010000000002,16624.43,17954.13
1954,21278.97,101792.19000000002,25933.32,16641.05,18666.86
1955,19477.529999999995,99802.07999999999,26827.129999999997,16516.329999999998,19500.300000000003
1956,19046.98,99039.22,24840.15,16225.19,19129.37
1957,18520.88,95972.45,21384.64,16213.76,18347.550000000003
1958,17989.15,91623.66,18702.65,16258.51,17820.129999999997
1959,17482.510000000002,85485.11,19418.2,16241.91,17415.31
1960,18466.3,81811.83,18415.27,16206.980000000001,17111.95
1961,18316.32,80537.69,17477.62,16210.310000000001,16917.69
1962,18430.149999999998,79497.25,18275.46,16201.63,17045.21
1963,18499.149999999998,81119.5,20322.86,16331.460000000001,17091.98
1964,18878.52,83552.97999999998,23787.53,17117.66,17160.63
1965,19997.960000000003,86881.75999999998,26888.75,18507.969999999998,18030.79
1966,20565.809999999998,90558.04000000001,31818.08,19907.89,18828.73
1967,22270.57,89895.85,35539.32,21479.16,19257.870000000003
1968,23405.78,91764.36,36012.47,22683.46,19572.059999999998
1969,25036.75,88812.61999999998,36439.51,23196.63,19702.28
1970,25578.909999999996,84473.68000000001,35908.33,23166.489999999998,19834.67
1971,25546.75,83755.43000000001,38115.97,22320.56,19996.75
1972,26036.129999999997,82602.2,36863.78,21164.379999999997,19910.93
1973,26944.06,86848.09,34533.8,19475.9,19753.04
1974,28558.42,89278.34000000001,31735.97,18106.91,19170.019999999997
1975,29288.399999999998,91042.64,26072.15,17313.909999999996,19540.120000000003
1976,29550.33,97559.6,24920.25,17118.79,20080.83
1977,28910.61,101578.94,24684.789999999997,16983.81,20010.52
1978,25244.32,103318.6,24339.61,16979.989999999998,19988.18
1979,21909.410000000003,104897.81999999999,24566.19,16947.739999999998,19693.79
1980,20217.17,101279.78,24456.920000000002,16630.52,19037.510000000002
1981,19298.8,94608.33999999998,23348.93,16580.440000000002,18568.62
1982,18104.469999999998,87634.41000000002,21772.5,16503.58,17752.489999999998
1983,17906.73,82203.12,21183.64,16432.9,17006.77
1984,18124.399999999998,78332.17,21001.85,16427.940000000002,16891.28
1985,17935.89,75786.17,21240.14,16441.97,16892.489999999998
1986,17804.920000000002,75973.11,21507.89,16578.269999999997,16762.989999999998
1987,17952.97,79620.82,21686.15,16675.960000000003,16849.64
1988,18497.420000000002,84255.83,22292.37,17087.95,18017.940000000002
1989,20145.519999999997,86455.23999999999,25069.96,18020.11,18920.48
1990,21347.850000000002,88416.47,26157.48,19133.58,19766.15
1991,21064.09,86878.73999999999,27982.440000000002,20397.579999999998,19628.85
1992,21934.85,84888.7,30338.89,21672.56,19017.32
1993,22524.53,83988.69,31869.010000000002,22143.93,19038.38
1994,22179.35,79976.14,30792.1,22007.820000000003,18867.43
1995,22405.85,81168.13,30633.28,21508.7,19239.24
1996,22573.42,84293.98999999999,29131.03,20753.979999999996,19922.6
1997,21281.65,88923.58,28022.25,19845.41,19708.58
1998,19572.039999999997,98732.76,26837.16,18823.809999999998,18524.2
1999,20432.19,103880.45,22609.19,18046.38,19022.690000000002
2000,24209.12,109119.18000000001,23092.28,17705.36,19731.170000000002
2001,22885.239999999998,110294.57,26139.260000000002,17688.33,19743.010000000002
2002,18368.37,109478.67,27683.96,17677.03,19794.95
2003,17870.61,109458.47,25686.21,17441.09,19708.94
2004,17168.04,105618.21,23080.37,17280.25,19346.3
2005,16975.55,96959.95999999999,20312.3,17133.83,18732.27
2006,16531.72,87859.3,20307.47,17102.52,17859.39
2007,15973.0,83087.42,20035.23,17081.440000000002,16401.48
2008,15849.18,82048.39,17401.67,17041.62,15869.550000000001
2009,16122.220000000001,80532.63,16499.370000000003,16853.71,15716.41
2010,16850.97,79843.66,16991.85,16342.880000000001,16148.01
2011,17048.079999999998,81279.93,20679.4,16249.5,16256.49
2012,18059.73,85189.49,22715.29,16959.82,17051.29
2013,18990.66,89114.23,24366.82,18393.999999999996,17099.02
2014,19528.96,91346.0,26278.41,19721.41,17237.42
2015,20262.309999999998,88569.53,28887.56,20567.67,17125.53
2016,21340.25,87977.69,30399.589999999997,21147.36,17224.9
2017,21993.699999999997,86960.43000000001,31331.37,21578.87,17460.260000000002
2018,21694.26,82237.57,30948.36,21422.350000000002,16806.53
2019,22461.9,83997.8,31676.76,21155.38,17684.5
2020,22752.909999999996,86253.01,32128.11,20300.15,18043.43
2021,21218.120000000003,91194.98000000001,31122.980000000003,19036.28,17875.050000000003
2022,20594.42,98463.56,29284.55,17794.12,17933.89
2023,21525.51,101077.87000000001,26393.78,16937.51,18268.17
2024,25015.7,106334.36,27307.769999999997,16617.27,19578.260000000002
2025,22589.399999999998,107636.97,29669.16,16643.96,19441.34
2026,19955.610000000004,107372.19999999998,28261.19,16637.63,19420.98
2027,18931.09,105764.15,27403.94,16599.899999999998,19172.25
2028,18760.25,100702.13,25472.230000000003,16571.64,18652.8
2029,17895.739999999998,92066.74,24421.15,16572.03,18184.22
2030,17043.71,85956.58999999998,21884.92,16547.850000000002,16130.82
2031,16036.650000000001,82684.57,19262.73,16465.76,15520.939999999999
2032,15626.76,81023.57,17159.54,16438.49,15350.21
2033,15809.95,79368.73999999999,16323.84,16303.69,15550.93
2034,16114.949999999999,79134.31,17100.43,16231.16,15438.34
2035,16590.44,79076.29,21545.61,16354.68,15241.939999999999
2036,16861.8,83510.01000000001,23348.32,16731.45,16345.24
2037,18527.51,87887.56000000001,22167.04,17393.070000000003,17160.989999999998
2038,18142.86,91174.26000000001,23400.54,18218.39,17191.07
2039,19129.530000000002,89901.64,24336.879999999997,19348.969999999998,16637.57
2040,20870.829999999998,88158.93999999999,25991.65,20162.51,17697.48
2041,20828.120000000003,87266.92000000001,27014.5,20468.95,17981.52
2042,20303.85,82641.75,27064.57,20383.63,17522.690000000002
2043,20488.840000000004,82534.36,30228.64,20353.14,17418.34
2044,20912.36,84165.95,31473.94,20049.25,17290.22
2045,19765.930000000004,86599.37999999999,33172.16,19082.39,17527.54
2046,19291.76,90498.54000000001,32223.99,18030.38,17991.03
2047,20428.79,96303.94,29199.21,17165.39,18243.879999999997
2048,26469.82,100601.81,29232.68,16808.31,18852.61
2049,24482.350000000002,104711.74,29205.370000000003,16797.850000000002,19148.32
2050,20275.22,104216.19999999998,29053.86,17007.59,19206.94
2051,18813.499999999996,102788.64,28805.300000000003,16803.01,19269.47
2052,18992.079999999998,98506.07,25674.04,16679.33,18377.2
2053,18021.09,90556.06,24657.85,16579.940000000002,16594.63
2054,17875.06,84754.76000000001,22402.11,15649.91,15312.85
2055,17286.45,81465.27,20676.55,14432.75,13884.74
2056,16263.64,79885.3,19822.71,13489.17,13526.2
2057,16379.07,78544.37,19106.1,13450.08,13543.91
2058,16032.32,79608.92,19236.92,13431.46,13307.650000000001
2059,16647.21,81569.72,20721.6,13502.29,13739.79
2060,16902.29,84765.08000000002,23937.96,14033.3,14735.140000000001
2061,18145.12,88760.06999999999,24351.4,15286.090000000002,14841.29
2062,18154.44,88129.43,26284.6,16974.49,15032.96
2063,19558.97,82308.86,29891.84,18572.14,14827.509999999998
2064,20780.98,81430.56999999999,31850.96,19657.03,15379.99
2065,21431.750000000004,81121.73000000001,31802.37,19889.03,15606.060000000001
2066,21341.989999999998,77696.35,29860.49,19761.809999999998,15265.759999999998
2067,20608.430000000004,79811.59,30691.55,19453.329999999998,15293.460000000001
2068,20617.16,82565.78,31222.829999999998,18715.58,15131.64
2069,20132.29,85182.0,31503.1,17725.86,15412.010000000002
2070,20293.519999999997,87878.83,31147.09,17507.629999999997,16077.369999999999
2071,23983.889999999996,92272.86000000002,28195.75,17029.66,18587.65
2072,27185.55,98654.51,29283.62,16734.52,18976.75
2073,24105.199999999997,103117.06,29200.559999999998,16806.02,19727.879999999997
2074,20832.84,102081.57999999999,28276.02,16974.07,19218.5
2075,20223.62,100004.38000000002,27147.88,16935.73,18782.18
2076,19536.92,96782.03,24706.629999999997,16538.59,17952.12
2077,18574.02,91496.6,23351.65,16367.7,16102.91
2078,18853.81,86262.12000000001,19570.6,15855.880000000001,14773.67
2079,18529.789999999997,83989.39,17159.38,14761.66,13344.66
2080,17685.74,79863.62,16855.38,14674.51,13144.619999999999
2081,17275.6,77788.23999999999,16293.03,14652.119999999999,13241.759999999998
2082,17091.75,76700.68,16780.22,14647.04,13167.91
2083,16947.32,75119.3,17786.07,14655.1,13287.95
2084,16316.07,74703.8,18702.649999999998,15274.68,13416.380000000001
2085,16365.08,74875.67,20776.2,17046.95,12891.07
2086,17029.19,69659.10999999999,24120.67,18716.230000000003,12679.189999999999
2087,18039.96,66784.31,26093.1,20082.13,12762.07
2088,18499.510000000002,67380.99,27268.870000000003,20873.329999999998,12877.34
2089,18881.5,67647.3,28749.72,21227.17,12629.32
2090,18953.74,67658.41,29076.54,19827.45,12460.849999999999
2091,18039.45,66574.81,29066.91,19369.3,12350.84
2092,17243.89,66897.26,28488.54,19031.21,12167.98
2093,17870.370000000003,72510.23000000001,26000.18,17050.719999999998,12507.869999999999
2094,17919.36,79673.29999999999,27348.3,16047.720000000001,13723.01
2095,22462.27,85272.2,26426.170000000002,15341.249999999998,17255.06
2096,28105.659999999996,94484.16,27235.32,15307.62,18216.239999999998
2097,25822.95,96411.29,27207.46,15458.699999999999,18474.89
2098,20914.399999999998,94478.53000000001,27371.29,15506.430000000002,17942.52
2099,19090.06,92765.06999999999,25751.4,15153.230000000001,17441.91
2100,17786.94,89021.01,23957.26,15070.1,16871.52
2101,17110.29,85398.64,21797.89,14999.779999999999,15557.52
2102,16581.37,82106.27000000002,18081.629999999997,14862.32,14946.560000000001
2103,16137.350000000002,79931.93,14356.8,14822.57,14496.0
2104,16074.05,78310.55,12061.3,14715.08,13595.56
2105,16498.87,76881.82,10263.33,14693.22,13012.54
2106,16306.419999999998,76041.34,9815.560000000001,14670.5,12721.19
2107,15466.92,75164.43,9993.48,14779.709999999997,12708.45
