time_index,BR_CW_Class0,BR_CW_Class1,BR_CW_Class2,BR_CW_Class3,BR_N_Class0,BR_N_Class1,BR_N_Class2,BR_N_Class3,BR_NE_Class0,BR_NE_Class1,BR_NE_Class2,BR_NE_Class3,BR_S_Class0,BR_S_Class1,BR_S_Class3,BR_SE_Class0,BR_SE_Class1,BR_SE_Class3
2722,0.7042168794260333,0.6752145895315929,0.578968877841872,0.4718190083647844,0.7393049934634331,0.6380229390022751,0.6077675860402235,0.5630189413354032,0.6930358570118725,0.5045229490171068,0.78717,0.48934120266830605,0.712746667,0.6035385962339954,0.6927606723110907,0.7045814318577419,0.6344443355899558,0.5845029814549977
2723,0.7343051771596965,0.7097566677071211,0.6289924764615322,0.5092992780122974,0.7734031134607534,0.6968282832288577,0.6522339783399327,0.5955044747285081,0.6836361682846253,0.551594251303109,0.73257,0.5149142177797467,0.724493333,0.6551752379066277,0.7010818861085955,0.7286736465939381,0.6623979300222866,0.6196469597659384
2724,0.7435708518611502,0.7172762382884892,0.6725763231856551,0.5277562894640359,0.7820548825800628,0.6969130514138981,0.6370067531865595,0.5652329166285913,0.6834852213661599,0.574058268950284,0.77343,0.5403769827660507,0.711536667,0.6599867299201513,0.6895841630632006,0.7221843809859793,0.6674453385340843,0.5987827935317906
2725,0.7135484804191086,0.7011004964449438,0.6798908323723191,0.5387404941717127,0.7670087546760643,0.6621584218957337,0.6198000175544209,0.5675955848448269,0.6272517171265871,0.5501088570310949,0.79572,0.5085791912305834,0.67665,0.6536730270322356,0.6694351769094127,0.6752330056950385,0.6042212838701313,0.5601350706287502
2726,0.6100647682062271,0.6103780294722349,0.6187394412168661,0.4862674551688019,0.6094146044955688,0.6070603522038596,0.5873092368019015,0.5073620841764444,0.5667900972219745,0.5428024432085504,0.72444,0.49017434370076013,0.655483333,0.6589352794893709,0.6527458943387431,0.5852931456788708,0.4943309691879912,0.5262605433908405
2727,0.5122007878047539,0.5294081815696925,0.5965304743794491,0.474089892478742,0.5755571903823411,0.5492790073451622,0.5915115824730137,0.5016623953952087,0.49486843932555785,0.46639934366205593,0.72931,0.45980343192245476,0.61778,0.6418386295665256,0.6428787310173641,0.49310399007575867,0.4307366738371522,0.40632600478769065
2728,0.4672410891864471,0.4684470146310743,0.5483522807120638,0.4375119830678786,0.5603706479567789,0.5064983958065581,0.5361315091351917,0.451823776343924,0.348682854197013,0.32156786197901566,0.5963,0.31979186456093167,0.604326667,0.6440117188468522,0.6125178752328222,0.39319765206485074,0.3571750473553778,0.3484917289153271
2729,0.31775510962426445,0.33633666248863187,0.4635545945506991,0.3508722905501809,0.38410046093729666,0.401480917459752,0.42713597280584525,0.41223218618596047,0.2755934056726453,0.2143216643255406,0.57174,0.2429269817195554,0.454776667,0.5378917408394773,0.5271922870627034,0.314709116083662,0.2927068536166531,0.202865087264195
2730,0.20346331008403662,0.1933240470739364,0.28743168786214435,0.22018835321309127,0.23701669563277739,0.28518950745818245,0.2699553749245741,0.2668187372256215,0.10339968466066543,0.045301529200151,0.35727,0.10311454102012696,0.20976,0.2888266805314639,0.3213933412412969,0.18248879004297858,0.11648326416239504,0.053061890020575125
2731,0.0,1.4634191487212965e-06,0.0,0.03965473092941596,2.368860211659228e-06,0.023688983763895666,0.020005779693235744,0.10696872957907201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6258737511614907e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2743,0.017529953255257046,6.429028835231309e-05,0.0,0.0,0.2991897749126645,0.036807533353081553,0.07754179519734763,0.04746885354466826,0.24993161588883792,0.2328227120564559,0.1039,0.15982069333117982,0.0,0.0,0.0,0.15317347555661823,0.05449274477411208,0.07545991422627776
2744,0.3130699900785867,0.2348576783364333,0.20988955325683642,0.1758582164512102,0.6147399180468505,0.31468565047948,0.2986029145384658,0.24833482166092735,0.4195394777711452,0.41102817187984686,0.26795,0.30134214107668783,0.255053333,0.33919007475677887,0.3783145635715283,0.4814214891829774,0.46443513517846413,0.4252420192034517
2745,0.5045674038518945,0.3879676817419296,0.3701624231215811,0.3015723792976121,0.750743874306049,0.5258730570542943,0.44839783951032147,0.41269701419187055,0.49648408256594306,0.5173787801975629,0.52485,0.366678437726983,0.425283333,0.5561109578853953,0.5994724887754419,0.6385777635351951,0.638106468144793,0.5836158717496053
2746,0.6307330407527093,0.5080773478877201,0.45179066211423063,0.39984313701609325,0.80393804337702,0.6211042323692209,0.558762589704771,0.5176225087326187,0.5242293006707458,0.5820679057215102,0.75979,0.4701047730807281,0.632326667,0.6954157953161964,0.680001580119262,0.7053228681067839,0.7058957849154462,0.6207458589376582
2747,0.6385124616133617,0.5843119831466693,0.5579029085106236,0.4408198133420039,0.7935612806304781,0.6491922279716908,0.5701442676471071,0.527379307669965,0.4925381910182022,0.5542926254807969,0.65145,0.45221750554569207,0.66634,0.7097670860194372,0.6946222760179374,0.6965654941423649,0.7282730430147842,0.5673804099240207
2748,0.6531151800350514,0.5983073552565417,0.5517632768142431,0.48612765441079225,0.6992665851518984,0.6829424304315037,0.5594497472115255,0.5259305834941799,0.4701890155714845,0.5661443908443317,0.6408,0.50663398375704,0.695456667,0.691831443066811,0.6822165232523538,0.6643721604133457,0.6962609127341517,0.5975711574892493
2749,0.6454517491941116,0.5935198617185349,0.5787082029170183,0.4544492649439722,0.6134708887297871,0.642448506019552,0.5827191825029985,0.5239699390805732,0.48229380130665306,0.5615404530187829,0.69266,0.5110469075550953,0.717213333,0.6756194542521705,0.6673125635431797,0.5478801179718987,0.6200780404881556,0.5121358165681656
2750,0.5996815505806482,0.5487163746496385,0.5170149882479315,0.4562263624169589,0.5581881280991969,0.5877487837464587,0.5260296843639776,0.5288198553415713,0.45136925063334643,0.4805857533502682,0.71456,0.46557714040468134,0.706696667,0.6728414943471135,0.6501790560757917,0.4884889372033475,0.5256147605398517,0.4720250564758553
2751,0.49357086662122496,0.47321878885039553,0.48696721795424197,0.4029124433441789,0.5578095359395974,0.4969235326369026,0.5152511741194572,0.5096843399502821,0.43875761236917465,0.49571222222086325,0.64616,0.4257774327215504,0.666673333,0.6664112431959164,0.6480614347222525,0.40363604530881914,0.47568416148899184,0.4183564524355709
2752,0.3864727675375714,0.38693687602863686,0.41890938670329136,0.40494287902758985,0.5012511958188878,0.4134346605959298,0.4740115747634617,0.44603469503428267,0.32220148731131415,0.3740989881959064,0.41241,0.2848832404242378,0.556156667,0.5890075817146398,0.5698848738070945,0.292558715122346,0.32384311025404516,0.26172783332256433
2753,0.25326454859962955,0.27355880736794,0.2919177993467317,0.3746663259341107,0.39969688943107273,0.3068489777931954,0.3845175721121329,0.40393885185522493,0.27810327875390173,0.26237950102772223,0.5383,0.22987568850702167,0.417143333,0.48334661962533204,0.44136811914930757,0.20592535556725855,0.23247858804961508,0.20041487180222584
2754,0.12613540927386735,0.15542707507457867,0.16688513597250348,0.2411062110866689,0.24879834938154644,0.17603612579184114,0.2379639336639487,0.27146459668859285,0.0758551989700382,0.04186128235199648,0.20373,0.0767090588636362,0.20236,0.2822372390419488,0.2881080095216593,0.10028804421204254,0.06972298237024965,0.05762548540473481
2755,0.0,0.0,0.0,0.05794475632274993,0.0,0.02503858558477219,0.016928622484197284,0.1279766167172209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3326045506998994e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2767,0.009237036578674713,2.730861979256021e-05,0.0,0.0,0.33220395141084175,0.004246911012449268,0.07312443353672281,0.01904098900461997,0.2930317266388444,0.19950137642149426,0.06798,0.13378037987482994,0.0,0.0,0.0,0.13202735791774806,0.06830746337787294,0.15299465469861184
2768,0.34794988239221997,0.3332276440819262,0.4128012812405736,0.24508361164328635,0.6486052922533712,0.3286832579536097,0.301472051857768,0.12029709987851249,0.4951495707515847,0.35702204669063464,0.1606,0.2665921807352154,0.453016667,0.4077791601472628,0.3789455059335538,0.5062520581001064,0.5319803640236043,0.5562214781078796
2769,0.5262306927552076,0.5289328004021864,0.6028785494918864,0.40927890123880495,0.7654196487945258,0.5114525811878423,0.44710355682332276,0.2764818139628385,0.5898245279762748,0.44846421793970165,0.39073,0.35646190180770576,0.669856667,0.6398626120284903,0.5826229341554702,0.7007368687790215,0.6811586907619795,0.7114707662547637
2770,0.6204619795621555,0.6217058814304549,0.6957741103285549,0.5112166487350618,0.8079118105710964,0.5952861145330377,0.5165115983553508,0.3643321450660335,0.6026931368392342,0.4926832620795284,0.45662,0.4003040196449458,0.73594,0.6985218572071163,0.645244836450139,0.7594964794777166,0.7466967255261951,0.7660642576479074
2771,0.6754824418448356,0.6631587544564396,0.7338552104305872,0.5322522665991604,0.815843738796761,0.6295999916205774,0.6000476305020709,0.40924141354934945,0.6045979924750295,0.547150200825551,0.41344,0.4515423206015785,0.736446667,0.6775932740542129,0.6481959415064344,0.7674286353551233,0.7566417585702968,0.7673819844873149
2772,0.6683827872445989,0.6726812346169508,0.7149057515388691,0.5497752856269353,0.7543042281313732,0.6615116157565415,0.6206219916329758,0.43166133719687205,0.5695585670587731,0.5536373933525458,0.48315,0.477162487249392,0.719416667,0.6564893097450463,0.6172632350624319,0.7540673796628388,0.7206962883649874,0.7292459826783287
2773,0.6684153889123137,0.6545619372551075,0.6812405030299088,0.54284649101529,0.6793123364530091,0.6607598809856001,0.6116693431614608,0.4866238684999379,0.5372207402427286,0.5359140379267591,0.47195,0.4616653227017002,0.68556,0.6206917975777629,0.5942617922166639,0.6998732348832997,0.6655614453946996,0.7326832174907141
2774,0.5947406809520496,0.6136532200280915,0.6228664694462187,0.5197925721531205,0.6324316026822696,0.6027014749412347,0.5696229909731725,0.4872656862542039,0.46578844554210264,0.5165513390403353,0.35466,0.41587495304688765,0.68107,0.552439084420466,0.5504938672098467,0.6166119400429806,0.5827019268258588,0.6942983008038975
2775,0.5056835751402745,0.5501760521732111,0.6142180724806705,0.4978389737010014,0.6026809056228327,0.5705412528344337,0.5290487943597115,0.4487882355020639,0.4340160609858768,0.5438202769785335,0.31805,0.37319784397053246,0.609313333,0.5041226623432661,0.5171865104444284,0.542391551977214,0.5587113380731925,0.6461224584025443
2776,0.39698855613909895,0.4766453790026755,0.5850409481159355,0.5362312803923301,0.5138534021364588,0.4683318437426668,0.4790599665002985,0.40845135201998434,0.3348248554707349,0.43775746220289996,0.34775,0.32349722872390413,0.48011,0.42439031187969595,0.45723157472687975,0.44031219069722827,0.4846797943916432,0.5454666792585036
2777,0.2896089588557708,0.3659377447795564,0.47767649763094094,0.4233378909405091,0.47405444219141757,0.45427935588099294,0.41286982581120424,0.3487739815776315,0.2577356635314103,0.2929967808693596,0.27203,0.23419391322078328,0.25403,0.2674040377552298,0.3650977844980799,0.3305539622443259,0.3599588221016716,0.41073921723528384
2778,0.17757571565302308,0.23312535272117718,0.34752580410302547,0.3045485850378141,0.2568721994084455,0.28385275880083183,0.21802969176604703,0.2313764681643344,0.060575498715770434,0.02862053029667878,0.01228,0.04197806874601191,0.207166667,0.18065298908518293,0.24386669441440523,0.13307617841171662,0.09848494624063098,0.0771001687987005
2779,0.0,1.5767826039039322e-06,0.0,0.054702390952979844,9.475440846636911e-07,0.026740507238586852,0.02507180465223565,0.1264170111938304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.554340917833166e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2791,0.00667695415818511,3.222539185219502e-05,0.0,0.0,0.21594471116425223,0.014257910617419343,0.06148893517966136,0.031544294354696724,0.3325888608670689,0.31967568692053155,0.24284,0.16467090224785078,0.0,0.0,0.0,0.1663898629416371,0.06060307941212145,0.03917372106084702
2792,0.3631461078773268,0.30969574902040475,0.2905036184909636,0.23573420161334546,0.527754052426084,0.3313846342161716,0.22859013878703616,0.16819905877066796,0.5597922683608261,0.5105207601680551,0.37429,0.3676932805834945,0.439556667,0.40017630880363686,0.4061590753518749,0.520238661643027,0.5697007674622387,0.38880128356796506
2793,0.5642843396900561,0.5185516224828385,0.4809017115007033,0.43580051505123035,0.6749758437302881,0.49734335101115085,0.40145107319582074,0.354546161912051,0.6706537870086178,0.5704637379010149,0.31331,0.4472535520832883,0.619216667,0.6227883861669774,0.6402060083299755,0.6741826604918582,0.7036763651314454,0.5464138698108174
2794,0.6617349837648916,0.6107914281810811,0.5985291424042385,0.5312214289449304,0.7537732171294338,0.5857846934752176,0.5015278970299433,0.46604247976845087,0.7071081932196707,0.6328443027006515,0.36325,0.5009855637136741,0.689056667,0.6746388577610575,0.6849859687115583,0.7328692375700371,0.747051761659949,0.6113574264981392
2795,0.6826152672075085,0.6477051978770811,0.6421825088425824,0.583029320812122,0.7729172114976889,0.638104190009278,0.5478925690713424,0.4934458828861298,0.7018247241664815,0.6264491190872898,0.53307,0.5465483049974807,0.697526667,0.7007174036118757,0.6806320745438372,0.7273748365815703,0.7461189955767638,0.6127858882426384
2796,0.6975565169638691,0.6595482938874135,0.5873845450319262,0.5841125866657209,0.7701101049507435,0.5995988094142191,0.5951054467827679,0.4754685324060523,0.6668720193254428,0.6097194133762627,0.66576,0.4851108948251674,0.70534,0.6783709018738389,0.6534849783745109,0.7265197874283635,0.7352223122266173,0.5809938899732552
2797,0.679591802362084,0.6286994900266125,0.5847567658047299,0.5676399154517053,0.740699261347214,0.5934344921536631,0.5901685334873916,0.5043477780357772,0.6196696457029465,0.6303075174869901,0.49847,0.5071496444259251,0.690526667,0.6593475108363976,0.6428427130734441,0.677598732712872,0.7283073873796446,0.5741868053591317
2798,0.6465208451921307,0.5880155960580682,0.5701957419565241,0.5519392042700229,0.6531418966980338,0.5397913444686655,0.4966260251909067,0.4895738837734159,0.48526243874277153,0.5402016050582957,0.56337,0.40032175140049814,0.68225,0.6590821468819774,0.6425652928769309,0.5967597859350855,0.7034545878354548,0.5227961939146495
2799,0.594302695824811,0.5282470156353581,0.48812653773253756,0.5289862619440123,0.5869915364143871,0.517149664352188,0.5098738443889278,0.5319997371238344,0.43571182364344335,0.5670984684477821,0.60216,0.4307460640047908,0.68635,0.6531021666640716,0.635232279873905,0.5126559849858668,0.6682502167006589,0.46443272940701497
2800,0.4467920656602127,0.4457266028525446,0.4726417462819754,0.499709129600802,0.521877414713208,0.46224101597447254,0.46801149141495957,0.49019699606575556,0.31232609562760794,0.46409565297261124,0.46657,0.34268478797106366,0.66267,0.5698821262806664,0.5735922703398398,0.4334968604810494,0.5923168050833034,0.4120024214882627
2801,0.3043759889245892,0.35195620275935,0.3559153650566229,0.4183401454057243,0.3829720404320986,0.3707007534180615,0.3433057097617702,0.44884346445803697,0.2479727881473715,0.3182832945815382,0.3263,0.2167923492511148,0.55154,0.4654039272587371,0.5000445533043419,0.3430208307364862,0.45524250707793373,0.32886501909748955
2802,0.1546250022070022,0.19914510109389616,0.18306813790738102,0.2614202153905539,0.20611029810044287,0.22141595794840108,0.19627367946690313,0.28017481249368587,0.057507679382002956,0.0407061822648232,0.17481,0.06717001697506886,0.314616667,0.2613369116863568,0.3018823641332733,0.14032249518871268,0.09797877800058177,0.08529082077439773
2803,0.0,0.0,0.0,0.042348279343541,1.279184514295983e-06,0.017436589343201435,0.01713678614913207,0.09537446830612133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0590306306486799e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2815,0.005651018090670834,1.2143944890993257e-05,0.0,0.0,0.209373989594487,0.008373775768841261,0.07451824966942212,0.042073677653220294,0.4011622868311561,0.3281863555950219,0.23777,0.20054468135458153,0.0,0.0,0.0,0.0822200041125178,0.0596105587066065,0.09138407533021373
2816,0.2264360326239671,0.2866689377188529,0.32642860814130914,0.18021370989734128,0.5541516171677788,0.34969878856479353,0.34936152574207135,0.22547702371065315,0.6160717376257275,0.4976712996798423,0.49617,0.40658944781655343,0.303833333,0.2797398056037854,0.32633648392035486,0.3170157233063912,0.4152936962970681,0.35104519551935176
2817,0.4269569881805909,0.506543519500877,0.5260338094530992,0.37714438694704067,0.711183559715052,0.48353439464502457,0.5064637167114521,0.4019879469850262,0.7156121537753336,0.5776286956042481,0.69734,0.5405379613874294,0.514493333,0.5296414809555883,0.5337266204803337,0.5424197264300908,0.5966900623009329,0.5474397013768049
2818,0.5443391774763551,0.6179856680636806,0.6332594578124944,0.4997336256873288,0.7445761752066141,0.5723192674882132,0.5710178011848615,0.46570289217715805,0.7521100535974139,0.6018242745499255,0.77061,0.5878643513097043,0.594793333,0.6344914927631861,0.6105326024871788,0.6419889076766789,0.6910883357213697,0.602063190087906
2819,0.5989124265084373,0.657151191264682,0.6785187215544938,0.5491090482057789,0.7741722576636619,0.6254337925690873,0.6016816313076576,0.5181124965372774,0.7487175095356258,0.6052123578800729,0.797,0.6167768841408809,0.66031,0.6749131964188924,0.6050662701896538,0.6925727839516993,0.7167197264072794,0.6187009155843533
2820,0.6601980490702409,0.6681904162819164,0.6566237932183348,0.6011042172898412,0.7470517170911359,0.6493709364631409,0.6098909812447024,0.5474286834223547,0.691691159333603,0.5736589643142181,0.63849,0.5926811125007085,0.65717,0.6533508202094428,0.5897588018017605,0.6905242973069897,0.7303696252937857,0.5929565723801147
2821,0.6245873944421624,0.6503805064310855,0.6187830515040476,0.587112720608443,0.6869746980499152,0.6153678368042137,0.5576949092630002,0.5639550552531061,0.5841637678543995,0.5245104352334528,0.69509,0.5530732711092453,0.663596667,0.6310247150085097,0.5401033091747531,0.6479802023049532,0.7191573475376325,0.5468636804087741
2822,0.5944261983066264,0.6278609182719379,0.6127439297069137,0.5384155605475038,0.569761571631516,0.5848340386397837,0.5526157653798285,0.5161884727499337,0.5320766607265939,0.5319995488763776,0.69305,0.5352953155930796,0.640456667,0.6060110438371273,0.5197313591047674,0.6190276760028832,0.717064876280663,0.5492786949665293
2823,0.5425545147517016,0.6071838771954048,0.5951162612028563,0.49785461773397416,0.5278910053075991,0.5255011919370776,0.5380294025464711,0.5035484174199379,0.4762468110471303,0.4828456548631667,0.69356,0.4656627009116273,0.526006667,0.602243876698497,0.5053316875711604,0.5648686908992319,0.7074600538064614,0.53403339490074
2824,0.4994319628502527,0.5709355369182885,0.6071665773388337,0.42505219042842185,0.40821563151098217,0.48341630023903365,0.446452882307526,0.4254933954261602,0.4345086510077138,0.38824016150005775,0.64467,0.42609236079067325,0.362376667,0.49012585554441834,0.46873300910590177,0.491358554423873,0.6326837728089805,0.429813078636923
2825,0.39201918441778194,0.48151670878753416,0.5096692874568464,0.3150890949735268,0.3477736952243399,0.45353520592514074,0.3786247096381805,0.33153042776919533,0.338554257449103,0.2543155060075781,0.55813,0.3090658274270644,0.16074,0.3910344567646443,0.36082264336618275,0.3682523599987868,0.4818844529478599,0.30964636642575816
2826,0.22629867479292867,0.3092930012434195,0.3549235222182995,0.18959095490626945,0.1981942891407922,0.30635785488074435,0.21499674603697755,0.2104907211894828,0.07493083579599694,0.042280819928531985,0.39081,0.11430393414306605,0.047023333,0.1427112522427344,0.19119997694097204,0.11732938813495686,0.08613917642084844,0.04820871267700162
2827,0.0,0.0,0.0,0.012365969748416682,4.737720423318456e-07,0.0173416332589493,0.012640794418175935,0.04383671773850894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4841198932450218e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2839,0.008283403387121873,2.7247594943861756e-05,0.0,0.0,0.27222281202519527,0.04423796332748427,0.08929330798630432,0.06307566646387457,0.31918624710147475,0.16383170488645854,0.43813,0.2534590069650215,0.0,0.0,0.0,0.16887156716818308,0.028975191146337943,0.17052954159839476
