Time_Index,elec_N,elec_NE,elec_CW,elec_SE,elec_S
115,10189.710000000001,43201.62999999999,7951.5599999999995,10204.210000000001,12302.43
116,10209.71,48868.71000000001,8228.32,10134.07,12383.77
117,10581.7,51075.350000000006,11991.6,9923.509999999998,12523.080000000002
118,11014.399999999998,51576.01,14187.22,10725.93,12872.27
119,11976.119999999999,48574.42,15885.54,11542.9,13363.470000000001
120,12645.749999999998,48268.28,17232.09,12274.73,12704.87
121,12950.27,47601.19,17929.300000000003,12768.93,12170.619999999999
122,13151.77,44975.43,18005.52,12753.539999999999,12012.48
123,13869.609999999999,44127.52,18855.53,12348.990000000002,12649.83
124,14909.48,44305.99,18694.879999999997,11642.300000000001,13156.82
125,15966.65,45567.11,17287.63,11291.98,13938.09
126,16602.69,49031.520000000004,15466.89,11192.490000000002,14152.02
127,18297.770000000004,51149.39,14442.150000000001,10800.82,16102.8
128,18639.679999999997,56006.49,15237.419999999998,10528.0,17406.67
129,16700.96,57449.99,14499.630000000001,10626.76,17723.78
130,15916.900000000001,56994.810000000005,13242.619999999999,10638.74,17714.44
131,14863.44,55489.46,13037.64,10563.49,17458.239999999998
132,13377.560000000001,53492.85,11002.07,10458.74,17324.88
133,12086.009999999998,50918.72,9270.8,10247.29,16618.809999999998
134,10358.9,48337.079999999994,7693.3099999999995,9225.81,15951.27
135,9413.399999999998,46451.18,7502.51,8589.060000000001,15014.009999999998
136,9235.470000000001,44983.36,7395.4,8508.470000000001,14328.13
137,9071.869999999999,44437.28,7186.57,8375.85,14150.96
138,9119.85,44880.30999999999,7228.84,8361.300000000001,14141.529999999999
139,9379.4,46711.94000000001,7480.01,8353.53,15119.599999999999
140,9741.89,50201.51,9319.53,8460.54,15073.05
141,10085.130000000001,53182.49,12910.5,9106.21,14310.599999999999
142,10624.66,54557.06999999999,13552.599999999999,10156.699999999999,13965.880000000001
143,11377.019999999999,52009.98,14822.75,11159.75,13078.59
144,11965.349999999999,49877.93,16867.02,11853.640000000001,12237.11
145,12119.71,48129.740000000005,17760.65,12221.26,11982.33
146,12067.730000000001,45588.01,18000.48,12236.760000000002,11209.849999999999
147,11904.089999999998,46148.159999999996,18706.39,11892.0,12237.07
148,11610.97,46713.53,19429.66,11249.640000000001,14175.08
149,12665.86,47677.16,18949.3,10650.390000000001,15195.55
150,16238.49,48645.69,16814.23,10414.61,15896.48
151,18648.87,49009.5,16996.31,10154.460000000001,16547.22
152,20960.77,52779.3,17963.22,10105.68,17570.47
153,19955.16,53183.409999999996,16700.41,10080.31,17938.97
154,18701.42,54163.45,14202.98,10034.5,17790.24
155,18317.95,53778.399999999994,13208.630000000001,9887.410000000002,17092.9
156,16643.75,51291.270000000004,12028.86,9568.470000000001,16885.2
157,14568.92,49214.99,9637.6,8972.0,16135.73
158,12159.19,46548.54,8197.81,8796.890000000001,15916.1
159,10376.970000000001,44512.340000000004,7838.4,8789.94,15651.75
160,9755.91,43066.24,7745.51,8773.460000000001,15516.09
161,9812.65,42386.409999999996,7546.48,8721.160000000002,15415.5
162,9908.95,42494.60999999999,7546.15,8705.260000000002,15414.79
163,10193.7,43737.740000000005,7941.0599999999995,8707.919999999998,15654.16
164,10248.599999999999,47771.2,8163.4800000000005,8623.16,15932.43
165,10595.4,49680.67999999999,12030.46,8985.32,14558.25
166,10958.33,50717.64000000001,15524.71,9921.86,12714.77
167,11547.060000000001,50178.52999999999,16716.54,10880.9,11809.189999999999
168,12014.470000000001,48163.01000000001,18282.879999999997,11720.599999999999,12145.93
169,12434.220000000001,47211.28,19122.260000000002,11998.99,12603.15
170,12641.9,44119.45,18949.879999999997,12004.94,12988.68
171,12545.060000000001,44293.78,19532.84,11684.26,13495.03
172,12867.14,43928.54,19824.829999999998,11056.890000000001,15389.73
173,12969.650000000001,45967.46000000001,18652.24,10313.59,16576.440000000002
174,16067.1,49653.81,15302.800000000001,9720.96,16274.4
175,18119.530000000002,52079.29,14318.150000000001,9380.09,16126.829999999998
176,17366.86,56751.030000000006,16713.72,9258.37,17006.53
177,15825.689999999999,58421.83,14321.27,9446.45,17026.27
178,15463.590000000002,57567.21000000001,12248.130000000001,9563.960000000001,16951.56
179,14533.87,57078.49999999999,12216.119999999999,9424.08,16878.88
180,12666.26,55514.020000000004,11282.16,9247.050000000001,16510.21
181,11769.35,51588.42,9819.22,9053.1,15995.98
182,11143.949999999999,48743.07,7708.06,9012.12,15023.68
183,9954.56,47553.149999999994,7544.54,8955.400000000001,13638.89
184,9294.97,46817.47,7538.66,8926.470000000001,12391.82
185,9170.7,46163.619999999995,7362.849999999999,8888.710000000001,12172.85
186,9157.55,46251.26,7404.780000000001,8897.76,12233.310000000001
187,9691.720000000001,48512.57000000001,7839.17,8931.980000000001,12340.810000000001
188,10193.99,52349.479999999996,9023.78,9001.36,13022.93
189,10390.869999999999,53707.51,13212.859999999999,9604.279999999999,13358.61
190,11277.92,52445.75,16291.59,10550.61,14185.580000000002
191,11164.429999999998,51735.13,16899.64,11476.79,14539.91
192,11744.61,52467.07000000001,17217.35,12220.980000000001,13000.18
193,11865.52,50923.57,17503.24,12506.66,12605.84
194,12143.53,48850.149999999994,17441.95,12547.01,11952.94
195,12145.52,49931.28,18246.15,12238.359999999999,12103.46
196,12393.199999999999,52594.67999999999,17883.04,11629.13,12296.990000000002
197,13552.27,52565.479999999996,17048.69,10855.349999999999,14565.68
198,15710.509999999998,54512.45,14362.5,10072.03,14968.439999999999
199,17185.48,54908.85,14453.9,9736.86,15684.809999999998
200,17020.94,59538.88,15956.21,9823.67,16215.279999999999
201,14706.24,60228.26999999999,16238.21,9791.2,16249.13
202,12909.65,59316.78,15410.289999999999,9744.550000000001,16508.629999999997
203,12684.3,58902.92,13389.69,9704.890000000001,16370.82
204,12651.939999999999,57590.92,10289.400000000001,9614.570000000002,16266.939999999999
205,12106.09,53632.259999999995,8344.61,9769.130000000001,15619.45
206,10133.15,50250.16,7883.8,9852.42,14172.32
207,9530.89,48093.85999999999,7780.17,9849.19,12522.45
208,8892.26,46939.09,7794.88,9797.2,11944.29
209,8512.43,46974.98,7565.18,9750.29,11499.05
210,8561.05,47041.76,7575.160000000001,9779.140000000001,11501.03
211,8668.87,48636.76,7783.17,9748.72,12652.1
212,9638.34,51426.7,8243.0,9816.1,14172.310000000001
213,10054.32,53197.810000000005,12371.95,10353.61,14502.26
214,10577.239999999998,53681.87,15696.990000000002,11305.42,14083.86
215,11238.76,55680.909999999996,16020.099999999999,12173.98,11721.970000000001
216,11920.599999999999,54842.51000000001,16864.53,12753.25,11408.02
217,12166.859999999999,52737.119999999995,18071.69,13053.75,11327.51
218,11804.88,49874.149999999994,18151.29,13143.779999999999,10411.41
219,11434.54,52118.939999999995,17410.690000000002,12907.16,10352.74
220,11702.640000000001,54545.89,15101.1,12416.93,11448.98
221,12246.919999999998,55825.93,14260.029999999999,11655.41,12949.779999999999
222,13397.190000000002,56403.25,12892.67,11054.96,14740.05
223,14781.96,57389.11,11959.82,10852.15,15891.02
224,16576.29,59811.74,14331.41,10776.849999999999,16276.98
225,17317.350000000002,60221.97,10401.3,10803.35,16777.22
226,16492.63,59711.92,8680.46,10822.730000000001,16533.12
227,14999.57,58995.14,8488.939999999999,10658.18,16664.8
228,12578.619999999999,57553.729999999996,8216.529999999999,10399.44,16368.529999999999
229,10842.529999999999,54173.08,8050.43,10354.35,15437.169999999998
230,9512.039999999999,50771.29,7832.62,9558.75,13428.27
231,8965.43,49317.060000000005,7766.8099999999995,9274.14,10948.25
232,8545.76,48057.5,7555.9400000000005,9386.77,9649.369999999999
233,8324.02,47359.29,7236.0,9392.0,9276.88
234,8238.11,46927.03,7178.71,9528.16,9201.8
235,8232.04,47223.82,7382.83,9529.460000000001,9180.17
236,8223.119999999999,47838.549999999996,7837.389999999999,9394.92,9638.119999999999
237,8648.7,47933.44,10340.19,9934.26,9914.630000000001
238,9593.95,48663.57,13128.18,10899.380000000001,9777.67
239,10128.05,48947.17,14306.86,11854.41,9503.11
240,10790.119999999999,47852.29000000001,15284.810000000001,12533.48,9569.33
241,11317.29,45980.979999999996,15626.73,12921.95,9540.41
242,11489.03,43790.10999999999,15184.82,12957.99,9566.990000000002
243,11166.68,43312.979999999996,14791.48,12651.61,9819.42
244,10936.339999999998,45059.46,14254.33,12059.38,9855.84
245,12600.739999999998,45456.229999999996,13512.55,11305.0,10192.35
246,14784.35,46435.15000000001,13522.42,10676.45,10183.04
247,17499.09,48885.439999999995,14006.89,10180.599999999999,11827.61
248,17581.579999999998,53503.18,15459.829999999998,10299.5,12826.25
249,16117.8,54956.340000000004,12235.83,10376.390000000001,12595.060000000001
250,14975.650000000001,53557.67,10033.64,10382.97,12446.16
251,13178.22,52391.88,8987.26,10319.87,12688.79
252,12310.269999999999,50050.35,8197.25,10179.02,12504.89
253,11090.9,48235.03,7793.7,9938.390000000001,11900.9
254,9661.980000000001,47113.07,7469.16,9697.72,10404.9
255,8824.11,45194.130000000005,7353.28,9603.890000000001,9412.75
256,8223.08,43479.27,7286.58,9592.78,8828.01
257,7978.17,42588.65000000001,7057.3099999999995,9575.45,8707.93
258,8041.79,41258.29,7076.17,9571.1,8737.22
259,7931.0,40908.96000000001,7285.41,9570.69,8879.07
260,7720.58,41451.03,7495.049999999999,9695.41,8530.529999999999
261,7717.640000000001,41012.55,9467.07,10344.45,7674.5
262,8272.42,39148.68,11701.19,11313.69,7907.320000000001
263,9312.17,37057.72,13332.89,12305.14,8119.4
264,10094.619999999999,35932.29,14258.619999999999,13097.83,8405.29
265,10760.220000000001,35597.130000000005,14304.98,13523.2,8563.86
266,10954.510000000002,34360.64,13936.86,13559.64,8703.66
267,10654.17,33353.2,13364.65,13236.8,8672.24
268,10065.92,34366.92999999999,13031.39,12593.33,8510.189999999999
269,9881.689999999999,39063.68,11867.73,11523.02,8477.39
270,11526.76,44045.45,10390.27,10563.91,8936.51
271,14940.96,46074.26,11451.789999999999,10226.56,12423.509999999998
272,17830.960000000003,48741.920000000006,13247.560000000001,10213.560000000001,15554.29
273,17012.14,49212.91,11303.92,10248.53,15823.15
274,15853.73,49391.23,9968.44,10395.649999999998,15734.35
275,13728.319999999998,49818.67,9025.31,10374.19,15775.2
276,12282.93,49155.64,8070.5,10280.01,15104.349999999999
277,10913.300000000001,47391.45,7816.49,10050.37,13103.4
278,9091.7,45099.63,7716.6,9893.099999999999,11694.89
279,8508.970000000001,43322.49,7594.3,10057.330000000002,10616.4
280,8062.78,42154.87,7570.759999999999,10249.95,9922.16
281,8151.45,41473.71000000001,7364.57,10342.85,10005.43
282,8602.630000000001,41809.81,7366.02,10329.59,9979.09
283,8995.699999999999,44281.42,7565.139999999999,10494.5,10238.2
284,9467.71,48472.11,8257.2,10667.89,11404.349999999999
285,9935.990000000002,52360.86,10760.529999999999,11369.34,11909.3
286,10454.77,53538.6,14478.699999999999,12324.189999999999,12005.68
287,10685.01,52425.009999999995,16836.809999999998,13346.930000000002,12045.939999999999
288,11304.099999999999,50841.24,18230.42,14070.47,11945.6
289,11845.230000000001,48820.869999999995,18395.4,14405.14,11963.68
290,11885.18,46244.6,17359.78,14388.46,11992.009999999998
291,12106.81,48011.36,16493.39,14157.46,12131.48
292,12510.39,49739.92,16452.31,13326.539999999999,12236.54
293,13699.819999999998,51161.92999999999,15249.09,12468.32,13576.89
294,14566.16,53263.45,14735.51,11542.100000000002,15025.57
295,16090.59,53250.869999999995,14946.01,10924.06,15799.779999999999
296,17648.63,56580.049999999996,16498.82,10810.010000000002,16136.98
297,17543.420000000002,57279.54,15120.54,10808.820000000002,16303.009999999998
298,16018.77,56984.21,14128.03,10785.32,16298.6
299,14838.079999999998,56218.83,13713.119999999999,10658.52,16060.89
300,12634.839999999998,54971.590000000004,11933.84,10541.77,15864.880000000001
301,10989.46,52925.35,8947.41,10461.56,15160.52
302,9448.550000000001,50196.99,8044.81,10450.23,13652.7
303,9058.02,47819.979999999996,7932.889999999999,10421.590000000002,12720.92
304,8795.65,46171.26,7924.219999999999,10428.210000000001,12094.84
305,8786.65,45513.7,7705.77,10462.45,11914.32
306,8813.26,45685.5,7512.039999999999,10577.45,11959.21
307,9215.220000000001,47419.76000000001,7711.7300000000005,10569.880000000001,12818.0
308,9911.71,50732.52,8135.289999999999,10680.069999999998,13645.68
309,10561.61,53031.770000000004,11716.73,11000.3,13741.95
310,10473.66,54165.02,14295.66,11666.99,12843.32
311,10618.23,53048.98,17963.9,12680.93,10604.11
312,11146.870000000003,51521.82,20549.83,13492.9,9545.880000000001
313,11500.98,50418.86,19732.98,14310.260000000002,9041.26
314,11290.0,49281.88,18771.38,14600.03,8778.43
315,12152.55,49803.42999999999,18402.75,14332.199999999999,9370.23
316,12409.93,51070.16,17460.84,13720.519999999999,10486.58
317,13540.359999999999,52773.48,15567.28,12860.11,11932.74
318,15254.29,51603.58,16986.5,11391.43,14152.95
319,17111.14,51797.92,16677.28,10839.06,15495.869999999999
320,19187.079999999998,56018.81,17330.41,10630.91,15846.58
321,17157.170000000002,57677.5,16074.51,10661.12,15934.16
322,15620.949999999999,58078.25,14063.16,10644.949999999999,15729.759999999998
323,14343.039999999999,58261.89,12499.029999999999,10521.85,15741.35
324,12710.11,55934.11000000001,11436.71,10385.94,15109.73
325,11455.38,52849.909999999996,9350.71,10345.85,14211.79
326,10280.130000000001,50053.98,7793.110000000001,10386.809999999998,12997.53
327,9808.99,47061.549999999996,7798.11,10110.220000000001,11764.55
328,9528.2,45494.51,7794.22,10028.43,11176.99
329,9511.09,44669.49,7400.73,10168.050000000001,10854.380000000001
330,9456.81,44681.36,7452.16,10515.84,10612.230000000001
331,9571.03,46346.37,7625.3099999999995,10687.630000000001,11310.439999999999
332,10044.98,50672.29,7999.21,10967.259999999998,12243.09
333,10534.63,53901.37,10327.32,11668.039999999999,13048.98
334,10820.45,55153.78,12611.8,12672.08,11998.130000000001
335,11351.769999999999,52434.65,16720.71,13608.300000000001,10156.29
336,11748.69,52667.28,19037.78,14251.529999999999,8971.42
337,11971.09,52335.33,18895.120000000003,14622.5,8710.69
338,11577.09,49454.67999999999,19110.55,14622.449999999999,8140.099999999999
339,11313.01,51611.54,18832.129999999997,14296.82,8701.57
340,11103.67,52619.93,18006.29,13671.92,10548.58
341,11936.01,53200.240000000005,16699.449999999997,12847.01,12932.1
342,13713.369999999999,52392.53,17542.850000000002,12051.92,14237.34
343,15725.720000000001,52331.0,17638.8,11506.0,14733.57
344,17908.52,56357.32,18484.22,11196.170000000002,15432.39
345,17490.039999999997,57181.47000000001,16481.62,11153.470000000001,15084.5
346,15360.16,58376.530000000006,13752.779999999999,11156.629999999997,15252.81
347,13632.13,58164.04,13514.239999999998,11095.97,15171.62
348,11967.83,55890.2,12703.919999999998,10931.28,14984.94
349,11501.61,53475.780000000006,9312.36,10862.84,14328.36
350,10378.710000000003,51104.95,8476.439999999999,10720.43,12780.07
351,10021.77,49177.51,8173.650000000001,10652.08,11120.8
352,9750.82,47672.97,8145.139999999999,10660.24,9988.69
353,9995.600000000002,47396.96000000001,7728.619999999999,10601.720000000001,9060.46
354,10278.61,47790.22,7654.5,10171.380000000001,9169.59
355,10633.59,49390.50000000001,7788.97,10061.24,10047.24
356,11478.41,52104.94,8402.81,10195.650000000001,11069.6
357,11806.25,52445.55,12670.630000000001,10876.92,11213.470000000001
358,11724.15,52813.68,17044.73,12004.330000000002,9821.96
359,11657.15,53241.1,17696.97,13026.64,8952.23
360,11748.2,54045.93,18738.6,13614.56,7846.459999999999
361,11696.83,53747.020000000004,19073.96,13904.160000000002,8255.529999999999
362,11730.81,50972.950000000004,19535.02,14003.369999999999,8743.82
363,12970.66,51518.08,19516.52,13767.859999999999,9271.720000000001
364,13650.31,52356.25,18599.79,13079.320000000002,11002.04
365,13488.730000000001,52681.01999999999,19118.489999999998,12175.970000000001,12370.54
366,15708.3,52766.030000000006,19777.21,11373.07,13154.26
367,18550.940000000002,52801.16,18139.89,11159.799999999997,14120.86
368,20621.37,55955.03,18303.32,11143.62,15202.619999999999
369,20750.190000000002,56597.98,16280.2,11260.74,15072.71
370,18753.979999999996,57487.84,14364.69,11293.119999999999,14820.989999999998
371,16554.86,57955.53999999999,13540.630000000001,11001.990000000002,14753.97
372,14973.11,56581.899999999994,12876.919999999998,10842.45,14322.99
373,13865.14,52759.86,11836.119999999999,10823.720000000001,13410.560000000001
374,12111.05,51084.17,8836.919999999998,10828.440000000002,12413.82
375,11313.35,49007.380000000005,8541.82,10816.960000000001,11344.060000000001
376,10952.54,48103.69,8448.05,10640.730000000001,10333.099999999999
377,10736.86,47710.200000000004,8147.2,10579.48,9694.720000000001
378,10524.16,47679.59999999999,8182.5,10622.79,9845.35
379,10501.73,48682.45,9429.92,10638.0,10439.779999999999
380,11400.5,52106.19,9844.84,10757.96,11277.86
381,12042.51,53258.85,13263.96,11366.769999999999,11531.03
382,12469.56,53800.81,16113.080000000002,12306.6,11072.76
383,12621.91,52329.509999999995,17945.66,13214.59,10404.03
384,12812.16,52422.06,19929.66,13961.17,9142.33
385,12587.78,51331.7,20362.76,14403.730000000001,8846.220000000001
386,12212.689999999999,49205.8,20272.18,14634.510000000002,8733.61
387,12204.220000000001,50357.88,20054.99,14416.59,8971.880000000001
388,12076.63,51261.990000000005,19547.03,13944.85,10236.619999999999
389,13531.660000000002,51743.77,17736.11,13035.89,12008.31
390,14678.97,51702.630000000005,16898.41,12125.060000000001,13514.91
391,18897.93,52772.1,14785.11,11595.64,14473.35
392,20390.71,56491.600000000006,16230.57,11404.26,15204.07
393,19006.76,57250.93,14918.88,11364.43,15092.86
394,16157.62,57266.600000000006,14259.02,11194.960000000001,15051.510000000002
395,14065.130000000003,57539.17,13902.75,11078.4,15042.02
396,12931.3,55560.14000000001,13189.919999999998,10982.010000000002,14575.279999999999
397,11695.41,52463.89,12729.92,10880.210000000001,13511.04
398,10693.48,49816.63999999999,11237.8,10633.16,12666.57
399,10120.890000000001,48091.92,10446.83,10622.530000000002,11341.82
400,9930.630000000001,46595.780000000006,9615.3,10630.34,10737.6
401,9706.659999999998,46503.44,8558.91,10633.76,10309.72
402,9694.14,46621.07000000001,7872.16,10611.320000000002,10340.84
403,10576.2,47230.590000000004,7706.03,10493.35,9978.81
404,10716.32,48662.83,8023.2300000000005,10332.180000000002,10205.619999999999
405,11313.94,49292.74,11163.3,10470.85,9761.97
406,11550.130000000001,48802.51,13855.82,11105.47,9351.05
407,11639.289999999999,48812.939999999995,15341.689999999999,12068.57,8209.279999999999
408,12177.87,46680.700000000004,16587.829999999998,12793.84,7901.09
409,12552.15,44975.270000000004,16968.26,13162.24,7583.469999999999
410,12645.329999999998,43047.32,16918.34,13232.49,7574.67
411,12533.37,42578.01,16473.98,12909.4,7677.43
412,12114.779999999999,43308.880000000005,15828.55,12318.420000000002,7883.6900000000005
413,11966.82,43950.42,16219.04,11746.429999999998,8441.73
414,14292.44,44947.09,15439.74,11312.01,9674.36
415,17363.35,48575.200000000004,14452.12,10913.500000000002,12094.26
416,18046.94,54422.77999999999,15986.44,10699.33,14526.92
417,16610.86,54312.399999999994,14601.06,10490.51,14492.36
418,14235.629999999997,53578.990000000005,12885.349999999999,10365.090000000002,14516.76
419,11797.02,53090.58,11619.22,10166.45,14659.599999999999
420,11146.7,51660.079999999994,10271.109999999999,10179.300000000001,14089.45
421,10593.17,49370.25,9524.24,10163.090000000002,13180.8
422,10548.64,47079.96000000001,8411.66,9824.78,11806.33
423,10098.45,45279.119999999995,7850.139999999999,9631.900000000001,11255.869999999999
424,9993.23,43896.42,7898.83,9644.54,9889.130000000001
425,9927.58,43167.990000000005,7912.639999999999,9639.880000000001,8882.21
426,10057.07,42313.42,7697.7699999999995,9697.050000000001,8544.619999999999
427,10067.65,42159.7,7378.280000000001,9862.77,8409.08
428,9564.24,42013.159999999996,7794.660000000001,10001.539999999999,8728.71
429,9152.18,41532.89,10115.259999999998,10646.720000000001,7822.860000000001
430,9723.06,38370.31999999999,13114.48,11597.86,7411.73
431,10544.279999999999,36904.84,14399.51,12560.61,7263.46
432,11161.310000000001,36383.29,15434.119999999999,13267.840000000002,7279.4400000000005
433,11583.19,36343.46,15892.13,13640.47,7517.04
434,11707.41,36041.17,15432.62,13660.46,7442.56
435,11452.75,35023.97,14848.26,13376.08,7174.41
436,10980.66,35337.13,14233.45,12865.44,6905.17
437,10618.690000000002,37480.63,14295.900000000001,11969.81,6956.91
438,13065.089999999998,39961.380000000005,13690.52,11150.5,8512.0
439,15973.3,43434.090000000004,12646.890000000001,10829.19,12935.8
